name,status,detail,full_sessions,full_years,full_cagr,full_annualized_volatility,full_sharpe,full_max_drawdown,full_calmar,full_annual_cost_drag,full_annual_contract_turnover,full_average_markets_held,train_sessions,train_years,train_cagr,train_annualized_volatility,train_sharpe,train_max_drawdown,train_calmar,train_annual_cost_drag,train_annual_contract_turnover,train_average_markets_held,test_sessions,test_years,test_cagr,test_annualized_volatility,test_sharpe,test_max_drawdown,test_calmar,test_annual_cost_drag,test_annual_contract_turnover,test_average_markets_held,param_trend_lookback,param_basis_weight,param_basis_roll_window,param_basis_lookback,param_signal_norm_window,param_signal_cap,param_vol_span,param_risk_managed_window,param_risk_managed_cap,param_fast_vol_span,param_slow_vol_span,param_shock_start,param_shock_full,param_shock_floor,param_vol_decay,param_portfolio_vol_window,param_no_trade_buffer,note
search:0282,completed,,6523.0,25.00530469482604,0.07572992793164168,0.07493159760858342,0.9787068881548638,-0.17051218735484475,0.4441320535877225,0.012690586445415064,2900.6575235487403,41.47125555725893,3915.0,15.00646830530401,0.09289996666866251,0.07474834565682331,1.1855262878970902,-0.17051218735484475,0.5448288952820296,0.015563823958117746,2524.1603806133626,36.146871008939975,2608.0,9.99883638952203,0.0504656602094784,0.07519706490321881,0.6702177402993251,-0.13383449575379758,0.3770751324256133,0.008377425071860234,3468.252295149356,49.46395705521472,315,0.9,252,252,378,2.0,30,63,3.0,15,120,1.0,2.0,0.5,0.94,21,0.25,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0246,completed,,6523.0,25.00530469482604,0.0792726074097434,0.07850058644824635,0.9781869016237696,-0.12391375343296829,0.639740183906432,0.009883677873726515,2512.052305038335,45.24727885942051,3915.0,15.00646830530401,0.10404535678189886,0.07828352053801249,1.2606859607054537,-0.12391375343296829,0.8396594720067346,0.011869566517022761,2063.906825027382,39.306002554278415,2608.0,9.99883638952203,0.043132356395413574,0.07879498681525307,0.5572564651776052,-0.11349179357973893,0.38004823992061537,0.006902560527674055,3186.8884509454647,54.16602760736196,273,0.0,378,252,504,3.0,60,84,2.0,15,120,1.35,1.5,0.9,0.94,189,0.4,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0090,completed,,6523.0,25.00530469482604,0.07576436825803046,0.0750454748439339,0.9777407025490769,-0.20240551346042157,0.37431968607340055,0.012230538359827483,2781.5636656626507,42.48106699371455,3915.0,15.00646830530401,0.0944998598127702,0.07743539538824493,1.1652853711701139,-0.20240551346042157,0.46688382246686544,0.015059551600615598,2490.289772727273,37.5933588761175,2608.0,9.99883638952203,0.0482458777124497,0.0712925805829769,0.6742166474693841,-0.1571174583713879,0.30706885289862595,0.007983764265622938,3221.1205515209645,49.818251533742334,189,1.0,189,378,504,2.5,100,63,3.0,15,180,1.75,2.25,1.0,0.92,126,0.15,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0082,completed,,6523.0,25.00530469482604,0.07820465150054279,0.07770757818604859,0.9750373494863082,-0.18997602984087436,0.4116553628689246,0.011565726770288446,2918.099553121577,41.87337114824467,3915.0,15.00646830530401,0.11172756533467165,0.08008446800072411,1.3177684388417683,-0.15012216064105377,0.7442443198097538,0.01410368033007944,2472.3543524096385,36.56219667943806,2608.0,9.99883638952203,0.02978015518946897,0.07392221504212852,0.42052395513648677,-0.18997602984087247,0.156757435211239,0.007755877005494827,3589.6661489449166,49.846242331288344,231,0.8,378,378,126,3.0,60,84,1.0,10,60,1.0,2.25,0.5,0.92,126,0.15,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0020,completed,,6523.0,25.00530469482604,0.07609274055816773,0.07598289031945808,0.9704837679276547,-0.1812218984043723,0.41988711755119684,0.012439323334298785,2789.4045780394304,44.022535643109,3915.0,15.00646830530401,0.09316319735521406,0.07774154352486322,1.1457930895171087,-0.1812218984043723,0.5140835526804431,0.01535802026036582,2442.6842332968235,38.7890166028097,2608.0,9.99883638952203,0.05097197578581181,0.07325451493529656,0.6923693191351954,-0.15690453718046482,0.3248597950178206,0.008057920548427454,3312.205965332968,51.87883435582822,189,0.9,378,252,252,1.5,100,42,3.0,20,252,1.9,2.0,1.0,0.92,21,0.2,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0270,completed,,6523.0,25.00530469482604,0.07633454711687482,0.07626023848492933,0.9700889571688934,-0.1494874107729478,0.5106419779577104,0.010403438504003677,2140.969125410734,35.97439828299862,3915.0,15.00646830530401,0.0881367059339846,0.07597519053362149,1.1120400844841234,-0.1420925136999157,0.6202769142371565,0.012873088498397741,1838.94731516977,32.13946360153257,2608.0,9.99883638952203,0.058861404881174195,0.07669001728524244,0.7589614199123346,-0.14948741077294825,0.39375492944069346,0.006696122657357681,2596.1344813647574,41.731211656441715,84,0.5,504,252,252,2.0,120,42,3.0,20,90,1.5,2.5,0.5,0.97,21,0.1,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0280,completed,,6523.0,25.00530469482604,0.07600108399762195,0.0759665924570228,0.9696058857871227,-0.22255787784717806,0.34148907570824777,0.010923969436288634,2497.730638554217,40.684041085390156,3915.0,15.00646830530401,0.0961463935900233,0.07860529988579228,1.1675788343239044,-0.22255787784717806,0.4320062471841295,0.013393369368418855,2122.913691128149,35.086079182630904,2608.0,9.99883638952203,0.04645923626037507,0.0718045283223861,0.6469852050937517,-0.14883875816632863,0.31214474531194664,0.007217028970686712,3062.471781309948,49.08742331288344,504,0.8,315,378,378,2.0,120,21,1.0,15,90,1.75,2.25,0.75,0.92,63,0.1,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0064,completed,,6523.0,25.00530469482604,0.0769100490643122,0.07726353963228995,0.9651835874439673,-0.1906988729972099,0.4033062590015279,0.012096595982148517,3241.617197973713,43.590525831672544,3915.0,15.00646830530401,0.10890734513086486,0.07668210185980617,1.340770554456256,-0.1581725381122422,0.6885351049597634,0.014692792736021695,2934.4081174698795,37.70498084291188,2608.0,9.99883638952203,0.03061210233510603,0.07806691351386846,0.41223110925857254,-0.17134332751410797,0.17865943646148408,0.008199314428692423,3705.474746505892,52.42561349693251,315,1.0,189,252,189,1.5,60,126,2.5,20,252,1.35,2.0,0.9,0.92,189,0.35,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0158,completed,,6523.0,25.00530469482604,0.07815980121832133,0.07861443771802393,0.9642037195164377,-0.19797297232171485,0.3948003624015312,0.010936606803996213,2623.2652458926614,41.71393530584087,3915.0,15.00646830530401,0.09942279532472731,0.0808656141428953,1.172841070104951,-0.19797297232171485,0.5022038824732139,0.01349958489201683,2293.0668236582696,37.005108556832695,2608.0,9.99883638952203,0.047017076284248116,0.0750878635646244,0.6287988019590864,-0.1415556632464905,0.3321454981449764,0.0070891914609744686,3121.1267840504247,48.78259202453988,315,0.5,63,252,504,2.5,20,21,1.0,10,60,1.5,2.5,1.0,0.92,42,0.25,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0127,completed,,6523.0,25.00530469482604,0.07381730832260436,0.0744640528757585,0.9612828932916361,-0.21604232050507732,0.34167985304929893,0.012646983642257614,2816.927780668127,44.36348305994174,3915.0,15.00646830530401,0.09153219052935868,0.07665845230006926,1.1420841202755065,-0.21604232050507732,0.4236771310147427,0.015777011070729124,2596.1020851588173,39.11264367816092,2608.0,9.99883638952203,0.04776850564389257,0.07103056454288754,0.6702548335519192,-0.16946406070628905,0.2818798596280763,0.007948342007876495,3150.754567004659,52.245782208588956,294,1.0,252,378,378,1.0,120,21,3.0,40,180,1.2,2.25,0.9,0.94,252,0.15,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0271,completed,,6523.0,25.00530469482604,0.07362045044376342,0.07436125919217969,0.9601214107797491,-0.19829113753254768,0.3712745378329341,0.010108979805679277,2267.6238630887183,39.996933926107616,3915.0,15.00646830530401,0.09252668249122875,0.07635898545376281,1.1577828302632698,-0.19829113753254768,0.4666203625769273,0.012151532120082634,1929.6245331325301,35.028352490421454,2608.0,9.99883638952203,0.04585778156436904,0.07124151709566615,0.6437165144530873,-0.16554915688935834,0.27700401757417115,0.007042801772362886,2776.9039949301177,47.45552147239264,189,1.0,252,378,504,2.5,100,189,1.5,15,252,1.5,1.75,1.0,0.94,42,0.5,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0117,completed,,6523.0,25.00530469482604,0.07323783064071243,0.07438871328036013,0.9551754866784401,-0.1512415927392211,0.4842439788834612,0.010612773873630015,2232.179738773275,41.55756553732945,3915.0,15.00646830530401,0.09083324019514571,0.07705386022738644,1.1285773278965323,-0.1424439192308219,0.6376772043737147,0.013197068105989805,1928.3577190580504,36.54738186462325,2608.0,9.99883638952203,0.04736145080369836,0.07018593114108446,0.6721508192987635,-0.151241592739221,0.31315096559027616,0.006733359793994822,2690.122617155385,49.07860429447853,147,0.6,63,315,378,4.0,80,126,1.0,40,252,1.75,2.0,0.6,0.96,42,0.05,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0035,completed,,6523.0,25.00530469482604,0.07652252745521393,0.07788049066796172,0.953713216236164,-0.1947415515803418,0.3929440164886645,0.00893354913625225,2224.5788543263966,45.30369461904032,3915.0,15.00646830530401,0.09861794467458296,0.0752693203590021,1.2448258573773374,-0.10968468932758768,0.8991040160586822,0.010707854730025064,1835.1468729463309,39.402554278416346,2608.0,9.99883638952203,0.04419239281430887,0.08162390920009276,0.5527914360818135,-0.1947415515803419,0.22692842105695665,0.006270049749894676,2811.036001644286,54.16219325153374,294,0.1,252,315,378,3.0,80,84,2.0,20,90,1.35,2.25,0.5,0.98,189,0.5,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0200,completed,,6523.0,25.00530469482604,0.07935376015352036,0.08089784837017709,0.9524473028985704,-0.12742378122587428,0.6227547117979185,0.011174292709007489,2421.7217940854325,39.79089376053963,3915.0,15.00646830530401,0.08822545233305523,0.08211647985253592,1.0357521495869173,-0.12638790539623868,0.6980529668282709,0.013790501484076085,2097.5107352135815,35.55632183908046,2608.0,9.99883638952203,0.06617447913991081,0.07904283444787608,0.8228406705039001,-0.1274237812258735,0.5193259727759046,0.007246970103795241,2910.429205946835,46.1476226993865,126,0.5,189,315,252,2.5,100,126,3.0,15,60,1.35,1.75,0.75,0.9,126,0.35,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0222,completed,,6523.0,25.00530469482604,0.07847476837716294,0.08005267540091668,0.9518093701250023,-0.1595845789099205,0.4917440576852917,0.011441822107446487,2503.211276286966,45.019929480300476,3915.0,15.00646830530401,0.0863250393146433,0.07940388399702183,1.047101170947757,-0.11788203294199784,0.7323002255748193,0.013976859991258875,2042.4376601861993,39.49757343550447,2608.0,9.99883638952203,0.06679924584598651,0.08102770649238517,0.8116158763300716,-0.15958457890992017,0.4185820854513287,0.007636349210542538,3196.9979309399837,53.309815950920246,105,0.1,504,63,126,1.5,30,189,1.0,10,60,1.35,1.75,0.9,0.94,189,0.5,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0050,completed,,6523.0,25.00530469482604,0.07158229782650594,0.073347741166912,0.9473422737450616,-0.2138883573701238,0.33467131501055064,0.012109231087229534,2454.9656623767796,42.73785068220144,3915.0,15.00646830530401,0.08185836721931761,0.0733991055862883,1.0722806301598682,-0.2138883573701238,0.3827153951987463,0.014891408479472604,2191.988395399781,37.593869731800766,2608.0,9.99883638952203,0.05634263612661905,0.07327599553707287,0.7594066218874234,-0.16039108864945517,0.3512828337349803,0.007932764641435204,2851.774203206358,50.459739263803684,441,0.9,252,378,378,1.0,30,21,3.0,15,60,1.35,1.5,0.9,0.97,126,0.4,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0092,completed,,6523.0,25.00530469482604,0.07323133922368497,0.07508471509348698,0.9469115515858453,-0.20707365301243752,0.35364875327372747,0.01065034713389798,2337.151953450164,41.281772190709795,3915.0,15.00646830530401,0.09180583098797146,0.07694162053437623,1.1412817303318301,-0.14594744403069948,0.6290334962540383,0.013161908841280295,2069.1074301752465,36.55989782886335,2608.0,9.99883638952203,0.04594567656835569,0.07219339739901684,0.6373039290800331,-0.20707365301243807,0.22188084239570505,0.006880115506443313,2741.470768018635,48.37001533742331,231,0.8,504,504,189,4.0,60,126,2.0,15,180,1.0,1.5,0.75,0.97,21,0.15,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0218,completed,,6523.0,25.00530469482604,0.07885537706471024,0.08094983925236983,0.9463821330750657,-0.16476950623039766,0.4785799197240207,0.011842286997136435,2897.697179079956,45.18457764832132,3915.0,15.00646830530401,0.10735307655836213,0.08300818350600062,1.2283418503839023,-0.14782564491100347,0.7262141600869908,0.01485246420173787,2503.2912855969334,39.085312899106,2608.0,9.99883638952203,0.03745579251707598,0.07771186145966076,0.4960748704935984,-0.1647695062303991,0.2273223569942676,0.0073235585630817435,3492.1747280076734,54.34049079754601,189,0.2,378,126,252,1.5,60,189,1.5,10,252,1.35,2.5,0.6,0.9,252,0.0,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0138,completed,,6523.0,25.00530469482604,0.07247525764557383,0.07437416742270556,0.9461331332541271,-0.2127784252972671,0.3406137513440123,0.011030658950365951,2448.7249361993427,37.56553732944964,3915.0,15.00646830530401,0.0911355237811744,0.07534447919586229,1.1560240218458624,-0.2127784252972671,0.42831186316869946,0.013333102782182946,2076.708314622125,32.440613026819925,2608.0,9.99883638952203,0.04506669465832247,0.07287907810942974,0.6208965919864732,-0.11867316400651506,0.37975472412489436,0.007574344685962753,3009.2218470813923,45.25881901840491,378,0.8,63,315,504,2.5,80,189,1.0,40,180,1.2,1.5,0.9,0.92,42,0.25,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0119,completed,,6523.0,25.00530469482604,0.07205304961663828,0.0740512311223885,0.9447923676236271,-0.24471247920505446,0.29443962094087617,0.009960574074696445,1964.4285829682365,41.65828606469416,3915.0,15.00646830530401,0.07887188575874537,0.07621489651711498,1.0003941660890325,-0.24471247920505446,0.3223043059142703,0.012353979810536632,1707.6653723986858,36.499616858237545,2608.0,9.99883638952203,0.06189998691029919,0.07068928583560342,0.8563244252556066,-0.12398631608265998,0.49924853698396293,0.006367712320166408,2351.505084269663,49.402223926380366,378,0.5,252,63,252,4.0,40,126,1.0,30,180,1.75,2.5,1.0,0.96,42,0.15,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0109,completed,,6523.0,25.00530469482604,0.07151927787445089,0.07353021497594564,0.9444077383165771,-0.1680741111570524,0.4255222733715462,0.012155654636309786,2836.0500057502736,42.15468342787061,3915.0,15.00646830530401,0.09288720785727311,0.07351757305455874,1.2039782810630189,-0.1680741111570524,0.5526562491856769,0.014768832267344795,2560.6312910733845,37.02630906768838,2608.0,9.99883638952203,0.040231291982463224,0.07352643315204024,0.5550926230431462,-0.12453327434408423,0.3230565661616232,0.008232882233893353,3251.8493669498494,49.85314417177914,168,1.0,189,252,189,2.0,20,84,2.5,30,252,1.9,2.0,1.0,0.98,63,0.35,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0160,completed,,6523.0,25.00530469482604,0.0822414554997355,0.08490073489840444,0.9418318307433857,-0.17321193918773492,0.474802463879805,0.012959777072709061,3290.1828491237675,45.30262149317799,3915.0,15.00646830530401,0.10623048533911938,0.0848500929961401,1.1918932696711808,-0.10220645646095139,1.0393715721834598,0.01594818712591255,2765.2551013143484,39.2117496807152,2608.0,9.99883638952203,0.04721091166619251,0.08495367000946023,0.5671656356574595,-0.17321193918773437,0.27256153292656893,0.008473724404652442,4080.926820361743,54.44593558282209,63,0.4,126,252,378,2.5,120,252,3.0,10,120,1.0,1.5,0.75,0.9,189,0.35,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0089,completed,,6523.0,25.00530469482604,0.06816075716819392,0.07042906446688017,0.9397521062128767,-0.18731681988224025,0.36387953420864333,0.011506389245658314,2602.062778751369,42.1779855894527,3915.0,15.00646830530401,0.09052947338040118,0.07051943708506668,1.2225102133821935,-0.18731681988224025,0.48329601921126997,0.014018784152621378,2425.882278203724,37.44725415070243,2608.0,9.99883638952203,0.035447397809508896,0.07026418042278221,0.5141385141015266,-0.16656149607857695,0.21281868045173088,0.007734906860397422,2868.690065771444,49.2795245398773,294,1.0,189,315,378,2.0,80,21,2.0,20,180,1.75,2.25,1.0,0.98,63,0.3,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0135,completed,,6523.0,25.00530469482604,0.06839445505728992,0.07100205381727584,0.9357401922108493,-0.22160000226306742,0.30863923447120273,0.011916179985484419,2601.142671686747,37.81956155143339,3915.0,15.00646830530401,0.09186641517816008,0.0722758087064241,1.2109334474365963,-0.22160000226306742,0.4145596310468578,0.014639964672409201,2428.749278477547,33.38646232439336,2608.0,9.99883638952203,0.03411074088416455,0.06901162754236329,0.5041563024503789,-0.1352049368168755,0.25228916700256937,0.007827369767190498,2862.083870923541,44.47430981595092,378,0.8,63,378,252,3.0,20,84,1.5,30,180,1.35,1.75,0.5,0.98,42,0.15,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0177,completed,,6523.0,25.00530469482604,0.07355334703626171,0.07642390472877622,0.9354587434452453,-0.22736710709607122,0.3235003865584771,0.012201903609894309,2463.5266585432637,39.44059481833512,3915.0,15.00646830530401,0.08490835090974969,0.07903836036709719,1.0356349278738965,-0.22736710709607122,0.37344166442630017,0.014677961536721684,2008.1003313253013,34.20766283524904,2608.0,9.99883638952203,0.05673415323785069,0.07232588257599097,0.7733645493203961,-0.13518191148807257,0.4196874612388987,0.008484968493510416,3149.2531590846806,47.29601226993865,147,1.0,126,504,504,4.0,60,42,2.5,40,90,1.75,2.25,1.0,0.9,189,0.15,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0036,completed,,6523.0,25.00530469482604,0.07096440632337742,0.07377500731723537,0.9347336055004107,-0.16871381443147215,0.42062001005970734,0.012802518613509157,2915.5392552026287,42.94879656599724,3915.0,15.00646830530401,0.0946003009411529,0.07340795040368378,1.2262838049228835,-0.16237759748945568,0.5825945352301198,0.015665859132729124,2612.037272727273,38.060536398467434,2608.0,9.99883638952203,0.03644547619137839,0.07429225195609403,0.5027072146702863,-0.1569327101819562,0.23223632695262542,0.008504214114756796,3373.5635023294053,50.28680981595092,126,1.0,189,252,126,2.0,40,21,1.5,20,120,1.2,2.25,0.75,0.96,126,0.1,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0244,completed,,6523.0,25.00530469482604,0.07516273871567769,0.07821986032797026,0.9342794020533154,-0.1645933140225211,0.45665730204200927,0.011542272617709513,2749.0398811610075,45.112371608155755,3915.0,15.00646830530401,0.10296255254104048,0.07849411752733639,1.2454372459364773,-0.12229154159653599,0.8419433690739979,0.014200935426850681,2318.0697330230014,39.272030651341,2608.0,9.99883638952203,0.034749567317710284,0.07776301813087645,0.46333559916746614,-0.16459331402252408,0.21112380854640858,0.007551220126226504,3398.2866860783774,53.87960122699386,189,0.3,504,378,126,4.0,20,84,1.5,20,252,1.75,2.0,0.9,0.96,63,0.0,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0137,completed,,6523.0,25.00530469482604,0.0748466819286644,0.07789807257021188,0.9341646253173371,-0.20394021194620426,0.3670030604283553,0.010276758758616182,1961.6682617743702,28.96351372068067,3915.0,15.00646830530401,0.07345660639285878,0.07928245519966372,0.9033761207578577,-0.20394021194620426,0.3601869670128386,0.012574907526381065,1700.5312089266156,24.8727969348659,2608.0,9.99883638952203,0.07693631597658923,0.07578739060596466,0.9829150188513467,-0.17161044922355662,0.44831953021907445,0.006826892030932319,2355.308651000274,35.104294478527606,441,0.5,189,126,126,1.0,40,63,2.0,40,120,1.0,1.5,0.75,0.92,21,0.3,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0003,completed,,6523.0,25.00530469482604,0.07103355918284149,0.0740957848603751,0.9318513117033852,-0.2593259210508082,0.27391615498754673,0.01036443748492758,2086.0827387732747,37.601563697685116,3915.0,15.00646830530401,0.08395310010172308,0.07638220797288034,1.0578124078124824,-0.2593259210508082,0.323735860115868,0.012572178272290057,1732.0015375136911,32.77522349936143,2608.0,9.99883638952203,0.051932037376897,0.07052436730301519,0.7288976645782794,-0.15396632859755355,0.3372947699015418,0.0070502867247572935,2619.356257193752,44.84662576687116,441,0.9,315,378,504,4.0,60,126,1.5,30,90,1.35,2.25,1.0,0.94,252,0.0,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0255,completed,,6523.0,25.00530469482604,0.07739343504446117,0.08080081794656581,0.9317649305672712,-0.16149111428034302,0.4792426839665545,0.011552253412285322,2688.0327823110624,43.694005825540394,3915.0,15.00646830530401,0.09643305800878843,0.08222106757243137,1.122845439376028,-0.16149111428034302,0.5971415730117755,0.01438010564175866,2414.947672508215,38.463856960408684,2608.0,9.99883638952203,0.04943702114137816,0.07860879811565746,0.6324546596551609,-0.15656584379801075,0.31575866065115715,0.007307222170572088,3100.2071670320634,51.545245398773005,315,0.4,189,378,378,1.0,20,42,2.0,10,120,1.2,1.75,0.75,0.9,126,0.3,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0030,completed,,6523.0,25.00530469482604,0.07508690177426147,0.07838992250552777,0.9315488285849971,-0.20337499166877315,0.36920420331990383,0.011326113232501732,2395.398731106243,38.577341713935304,3915.0,15.00646830530401,0.0893334503102916,0.07857331525314543,1.0913530199729038,-0.12309037979489568,0.7257549327506104,0.014159837811632868,2105.978387185104,34.48582375478927,2608.0,9.99883638952203,0.05405426661908552,0.07811341250867168,0.6902607628226292,-0.20337499166877215,0.2657862020081668,0.007072266711298358,2831.8555248013154,44.719325153374236,147,0.5,378,315,504,1.5,30,42,3.0,30,120,1.35,2.25,0.5,0.94,126,0.0,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0009,completed,,6523.0,25.00530469482604,0.07737809009654417,0.08084885100959151,0.9310517737372627,-0.1667648635841663,0.46399516321069284,0.011804447008215589,2613.464105421687,40.57626858807297,3915.0,15.00646830530401,0.09917601206095972,0.08180584829458783,1.1576050130196425,-0.1212359114667676,0.8180415428158446,0.01491997299943978,2294.333637732749,35.79821200510856,2608.0,9.99883638952203,0.04547183974395308,0.07937078264242038,0.5810139408459903,-0.16676486358416553,0.27267038611526,0.0071275742108065756,3094.7020046588104,47.748849693251536,63,0.6,504,504,252,2.0,40,189,2.0,20,120,1.75,2.25,1.0,0.92,63,0.4,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
search:0107,completed,,6523.0,25.00530469482604,0.07467342403942467,0.07805362171604892,0.9304518604210366,-0.1823467875688386,0.40951324141772644,0.010239395748091443,2196.2155539430446,39.9782308753641,3915.0,15.00646830530401,0.09502096612832722,0.07743514518692309,1.1712163156397724,-0.12199515995696864,0.7788912786527267,0.01251945624495828,1868.1507133077766,34.522605363984674,2608.0,9.99883638952203,0.04484274017617085,0.07895705973105199,0.5762892120726087,-0.18234678756883593,0.24592009968501752,0.006816682233814729,2690.5229926007123,48.16794478527607,84,0.6,315,504,252,1.5,80,252,1.5,40,252,1.75,2.0,0.9,0.96,189,0.35,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
