parameter,value,name,status,detail,full_sessions,full_years,full_cagr,full_annualized_volatility,full_sharpe,full_max_drawdown,full_calmar,full_annual_cost_drag,full_annual_contract_turnover,full_average_markets_held,train_sessions,train_years,train_cagr,train_annualized_volatility,train_sharpe,train_max_drawdown,train_calmar,train_annual_cost_drag,train_annual_contract_turnover,train_average_markets_held,test_sessions,test_years,test_cagr,test_annualized_volatility,test_sharpe,test_max_drawdown,test_calmar,test_annual_cost_drag,test_annual_contract_turnover,test_average_markets_held,is_frozen,note
risk_managed_cap,1.0,profile:risk_managed_cap=1.0,completed,,6523.0,25.00530469482604,0.12824147922335616,0.07768038412913442,1.539661865599239,-0.11146061269568841,1.1505542282768815,0.010039999640219077,4702.907235213582,39.071132914303234,3915.0,15.00646830530401,0.1537379616064405,0.07931450987701194,1.7816890963332,-0.08552982545790078,1.797477789570761,0.012207166062852439,3035.886592278204,34.08888888888889,2608.0,9.99883638952203,0.09102928904333418,0.07512896684689974,1.158117096598374,-0.11146061269568863,0.8166946766375999,0.00678675710010803,7209.360456289394,46.550230061349694,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
risk_managed_cap,1.5,profile:risk_managed_cap=1.5,completed,,6523.0,25.00530469482604,0.1320028276766394,0.07747890453460304,1.584988639121279,-0.1219012169804703,1.0828671849747609,0.01029766675927333,5013.46337185104,39.62501916296183,3915.0,15.00646830530401,0.15605192336627516,0.07813075102592104,1.832285154108107,-0.08754764185627639,1.7824800309579967,0.01252010685425623,3138.098485761227,34.6360153256705,2608.0,9.99883638952203,0.09684502183366472,0.07646451084654665,1.2064135476651947,-0.12190121698047085,0.7944549220470847,0.006961450128959656,7832.945212386955,47.114263803680984,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
risk_managed_cap,2.0,baseline,completed,,6523.0,25.00530469482604,0.13189524685750764,0.07718572567461184,1.5895266624546427,-0.11847122445591607,1.1133104048113114,0.010421436303130022,4987.660369386637,39.82032806990649,3915.0,15.00646830530401,0.15417700691552794,0.07769974768818137,1.8218300400377898,-0.099034027539873,1.556808409649434,0.012713123589080296,3148.032975082147,34.85134099616858,2608.0,9.99883638952203,0.09925894552865455,0.07638774246481511,1.2353633553830865,-0.11847122445591673,0.8378316843141004,0.006981269230854209,7753.470686489449,47.2795245398773,True,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
risk_managed_cap,2.5,profile:risk_managed_cap=2.5,completed,,6523.0,25.00530469482604,0.13330314485167238,0.07768800272204589,1.5952168552183084,-0.11783053065054361,1.1313124375805177,0.010555864229949112,5164.920995618839,40.022535643109,3915.0,15.00646830530401,0.1570705459538726,0.07792425386767621,1.8478613154181036,-0.10467370916708962,1.5005730398178823,0.012850773318700276,3212.6404928806132,35.02656449553001,2608.0,9.99883638952203,0.09854555864672032,0.07730812339095261,1.2134575672143177,-0.11783053065054294,0.8363329784110265,0.007110860747410463,8099.995634420389,47.522239263803684,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
risk_managed_cap,3.0,profile:risk_managed_cap=3.0,completed,,6523.0,25.00530469482604,0.13343763428351418,0.07749995090490791,1.600378706032178,-0.11059817067894062,1.2065085115275103,0.010580917401479706,5185.603402245345,40.10915223056875,3915.0,15.00646830530401,0.1566956613281525,0.07774687169728169,1.8478710865291315,-0.10772226042698552,1.4546265619292431,0.012859391759378133,3225.04193592552,35.10906768837803,2608.0,9.99883638952203,0.09940615836146671,0.0771054267894302,1.2262599261833476,-0.11059817067894173,0.8988047248090152,0.007160584920201966,8133.126702521238,47.61503067484663,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
risk_managed_window,21.0,profile:risk_managed_window=21,completed,,6523.0,25.00530469482604,0.13244791606892004,0.0772381681913159,1.594607536359191,-0.10310357980032614,1.284610256262907,0.010728087939470913,5171.161721796276,40.03204047217538,3915.0,15.00646830530401,0.15312516854468505,0.07742697012733625,1.8165909012148793,-0.09015204032526103,1.6985213866732494,0.013096507758974875,3273.1141963307778,35.11162196679438,2608.0,9.99883638952203,0.10210877450449352,0.07693908945671996,1.2595886179432567,-0.10310357980032736,0.9903513990711049,0.0071727338009134,8024.825144560154,47.418328220858896,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
risk_managed_window,42.0,profile:risk_managed_window=42,completed,,6523.0,25.00530469482604,0.1337322221614805,0.07757682793551422,1.6021051209442636,-0.1115541873727548,1.1988095230761577,0.010598714810895762,5218.647247261774,39.98221677142419,3915.0,15.00646830530401,0.15549059491372597,0.07800450521963241,1.8291074039060489,-0.0985508587713082,1.577770065652589,0.012913476774071822,3270.0471727820373,34.97369093231162,2608.0,9.99883638952203,0.10184326339452743,0.07691250499602996,1.2569672424929232,-0.11155418737275424,0.9129488170105339,0.007123909179824337,8148.240875582352,47.500766871165645,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
risk_managed_window,63.0,baseline,completed,,6523.0,25.00530469482604,0.13189524685750764,0.07718572567461184,1.5895266624546427,-0.11847122445591607,1.1133104048113114,0.010421436303130022,4987.660369386637,39.82032806990649,3915.0,15.00646830530401,0.15417700691552794,0.07769974768818137,1.8218300400377898,-0.099034027539873,1.556808409649434,0.012713123589080296,3148.032975082147,34.85134099616858,2608.0,9.99883638952203,0.09925894552865455,0.07638774246481511,1.2353633553830865,-0.11847122445591673,0.8378316843141004,0.006981269230854209,7753.470686489449,47.2795245398773,True,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
risk_managed_window,84.0,profile:risk_managed_window=84,completed,,6523.0,25.00530469482604,0.13666773262611964,0.07768817435895528,1.6320875950397116,-0.11558598812774312,1.182390139495779,0.01041405317309007,5367.464563800657,39.85696765292044,3915.0,15.00646830530401,0.16077045103220633,0.07838047016012588,1.8769219899521297,-0.08818957245139347,1.8230097568600472,0.01267443887865039,3274.7810569550934,34.78135376756067,2608.0,9.99883638952203,0.10142981141510976,0.07661200700611553,1.2568571361178376,-0.11558598812774357,0.8775268789761208,0.0070208744778183394,8513.483375582351,47.47622699386503,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
risk_managed_window,126.0,profile:risk_managed_window=126,completed,,6523.0,25.00530469482604,0.1334930961213352,0.07745835810404227,1.6018013757708667,-0.11903108740843849,1.121497745066147,0.010332427344437685,5055.988320098576,39.65659972405335,3915.0,15.00646830530401,0.15583905960378042,0.07837576299222583,1.8245264142487996,-0.09068959941541288,1.7183785197897263,0.012576256867583461,3124.5635774917855,34.56194125159642,2608.0,9.99883638952203,0.10076391314228417,0.07604027579363976,1.258050622578371,-0.11903108740843893,0.8465344250492021,0.00696410196747614,7959.664040833105,47.30444785276074,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
risk_managed_window,189.0,profile:risk_managed_window=189,completed,,6523.0,25.00530469482604,0.1342952272153921,0.07727914508896704,1.6141836291633511,-0.11703604422999148,1.1474689536796376,0.010246929948376787,5107.2742877875135,39.40809443507589,3915.0,15.00646830530401,0.15686014257116332,0.07814058971430161,1.8407032505781127,-0.09189524378289748,1.7069451705438141,0.012449552644880697,3165.8350465498356,34.240357598978285,2608.0,9.99883638952203,0.10125259930736563,0.07594680220764852,1.2651541311858046,-0.11703604422998948,0.8651403076166216,0.006940462211868806,8026.026270896136,47.16564417177914,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
risk_managed_window,252.0,profile:risk_managed_window=252,completed,,6523.0,25.00530469482604,0.1343920687009843,0.07668961278156369,1.6270789563422154,-0.11035611096445364,1.217803595346639,0.010148267500916635,5086.751899780942,39.11129848229342,3915.0,15.00646830530401,0.15690284035629287,0.07739379848341264,1.8581784914397887,-0.08701896101996365,1.8030879536736444,0.012318466178512812,3125.163647316539,33.81941251596424,2608.0,9.99883638952203,0.10142673100623267,0.0755992956255391,1.2726442417512986,-0.1103561109644543,0.9190857680631952,0.00689047309033802,8035.735375445327,47.05521472392638,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
shock_floor,0.5,profile:shock_floor=0.5,completed,,6523.0,25.00530469482604,0.1329033399200461,0.07729240698235466,1.5985714144958378,-0.1186906850407341,1.1197453268926225,0.010468252965209037,5074.470470700986,39.83397209872758,3915.0,15.00646830530401,0.15505187152438893,0.07760463665398054,1.8334046493991238,-0.09912261781581144,1.5642431055695545,0.012747537529646101,3179.569978094195,34.83269476372924,2608.0,9.99883638952203,0.1004568123340166,0.07680216500949365,1.2428164088811309,-0.11869068504073454,0.846374863364719,0.00704670424213729,7923.329969169636,47.34164110429448,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
shock_floor,0.6,profile:shock_floor=0.6,completed,,6523.0,25.00530469482604,0.13262796787247333,0.07727195181736135,1.5959333887542606,-0.12090288945216032,1.09697930689202,0.01046219563732583,5051.227766155531,39.858500689866624,3915.0,15.00646830530401,0.1547153109564594,0.07761327048475869,1.829580267011408,-0.0991484885238072,1.5604404389816764,0.012745119810229117,3171.902419222344,34.85593869731801,2608.0,9.99883638952203,0.10026912633698659,0.07673770772251737,1.2416473471520584,-0.12090288945215955,0.8293360629454799,0.007035183314888573,7876.686229788983,47.3680981595092,False,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
shock_floor,0.75,baseline,completed,,6523.0,25.00530469482604,0.13189524685750764,0.07718572567461184,1.5895266624546427,-0.11847122445591607,1.1133104048113114,0.010421436303130022,4987.660369386637,39.82032806990649,3915.0,15.00646830530401,0.15417700691552794,0.07769974768818137,1.8218300400377898,-0.099034027539873,1.556808409649434,0.012713123589080296,3148.032975082147,34.85134099616858,2608.0,9.99883638952203,0.09925894552865455,0.07638774246481511,1.2353633553830865,-0.11847122445591673,0.8378316843141004,0.006981269230854209,7753.470686489449,47.2795245398773,True,"Post-freeze optimality audit, and an explicit search. Unlike robustness_parameter_sensitivity.csv, this file IS a search: it exists to measure what a search could have found, after the configuration was already frozen and published. No row here was used to select any parameter, and no published number depends on this file."
