name,status,detail,full_sessions,full_years,full_cagr,full_annualized_volatility,full_sharpe,full_max_drawdown,full_calmar,full_annual_cost_drag,full_annual_contract_turnover,full_average_markets_held,train_sessions,train_years,train_cagr,train_annualized_volatility,train_sharpe,train_max_drawdown,train_calmar,train_annual_cost_drag,train_annual_contract_turnover,train_average_markets_held,test_sessions,test_years,test_cagr,test_annualized_volatility,test_sharpe,test_max_drawdown,test_calmar,test_annual_cost_drag,test_annual_contract_turnover,test_average_markets_held
profile:no_trade_buffer=0.0,completed,,6523.0,25.00530469482604,0.13378393829506074,0.07756918737926584,1.6028270576110204,-0.1145765844418819,1.1676376892079692,0.010804509850224967,5387.54690060241,39.978690786447956,3915.0,15.00646830530401,0.1581577385696431,0.07833068092408317,1.850268104740477,-0.08970848426858469,1.7630187362894603,0.013228445054685144,3423.798396768894,34.98058748403576,2608.0,9.99883638952203,0.09816245709852534,0.07638537547045875,1.2227751717889546,-0.11457658444188124,0.856740996222645,0.007165818774511173,8340.020713894217,47.48159509202454
profile:no_trade_buffer=0.05,completed,,6523.0,25.00530469482604,0.13340697868004225,0.07749925391790213,1.6000549723922817,-0.10742422225648363,1.2418705565447128,0.0107865105786944,5324.299541073384,39.93392610761919,3915.0,15.00646830530401,0.15721635882988783,0.07823255940774004,1.8424430090028054,-0.09557084185299303,1.645024316848834,0.01320967900000173,3387.9275561336253,34.969604086845465,2608.0,9.99883638952203,0.09858949692091046,0.07636061215872268,1.2280671022161818,-0.10742422225648329,0.9177585357380641,0.007148970559745705,8235.622816525076,47.38611963190184
profile:no_trade_buffer=0.1,completed,,6523.0,25.00530469482604,0.13324190443545114,0.07746091088928117,1.5989895286967997,-0.10635451490041659,1.252809103216823,0.010753071964543762,5274.493745618839,39.906944657366246,3915.0,15.00646830530401,0.15669517974193736,0.07835062947418146,1.8342247020634022,-0.09515959159332232,1.646656707098911,0.013168777687665442,3350.7899014238774,34.947381864623246,2608.0,9.99883638952203,0.09893211796446888,0.07608213063651204,1.2362447674617316,-0.10635451490041692,0.930210796007129,0.007126734577265621,8166.758239928748,47.35199386503067
profile:no_trade_buffer=0.15,completed,,6523.0,25.00530469482604,0.13348850218433483,0.07759708753923364,1.5990293007250367,-0.10741401666167971,1.2427475140863742,0.010710487207493388,5295.856231380066,39.93040012264296,3915.0,15.00646830530401,0.15750450962796902,0.07829472754870032,1.8441129337764968,-0.09671140200818984,1.6286033120958274,0.013100185205426213,3348.5229709748082,34.95274584929757,2608.0,9.99883638952203,0.09837662087499455,0.07651269388603636,1.2233291112367186,-0.10741401666167982,0.9158639061496954,0.007123191324860336,8223.61155316525,47.40260736196319
profile:no_trade_buffer=0.2,completed,,6523.0,25.00530469482604,0.13214835853605278,0.07737960935706992,1.5885293580739568,-0.11678160154700634,1.131585427717063,0.010594217869458354,5098.313245071194,39.849302468189485,3915.0,15.00646830530401,0.15521109381834863,0.07823490670593991,1.8209621008885368,-0.09451339802574232,1.6422126075297205,0.012970341649908481,3246.6444496166487,34.91340996168582,2608.0,9.99883638952203,0.09839647958932574,0.07605514012130027,1.2304595352414056,-0.11678160154700556,0.8425683351304301,0.007027298927563319,7882.291486023568,47.25881901840491
profile:no_trade_buffer=0.3,completed,,6523.0,25.00530469482604,0.1312297620630143,0.0771196723885666,1.5834561742237938,-0.11819706747007663,1.1102624191267443,0.010307530480984064,4938.574657721796,39.79089376053963,3915.0,15.00646830530401,0.153680497213746,0.07707802363296318,1.8305139830489032,-0.0960776459183752,1.5995447821890694,0.012492275634647986,3088.6260624315446,34.81813537675607,2608.0,9.99883638952203,0.09835243995274978,0.07716216368686568,1.21340071137747,-0.11819706747007608,0.8321055848331401,0.007027899623394247,7719.83914908194,47.255751533742334
profile:no_trade_buffer=0.35,completed,,6523.0,25.00530469482604,0.13177477082032074,0.07730624979282696,1.5858390651151264,-0.1202518256008025,1.0958234535064002,0.01016538776208537,4936.934466867469,39.86064694159129,3915.0,15.00646830530401,0.15429400313233121,0.07677447432358435,1.8441342820292435,-0.0928627774871118,1.6615269035404987,0.012250024881585995,3039.687034501643,34.83269476372924,2608.0,9.99883638952203,0.09879919721594543,0.07807810036499442,1.2051096992816435,-0.12025182560080427,0.8216024723310699,0.007036034110687766,7789.204194984927,47.40835889570552
profile:no_trade_buffer=0.4,completed,,6523.0,25.00530469482604,0.12963331133140032,0.0771901883137716,1.5644008341734619,-0.10466256932731666,1.2385833079063,0.010007693145990619,4661.422407995618,39.756247125555724,3915.0,15.00646830530401,0.15113852935527383,0.07667414410546988,1.8119501584575861,-0.10150255142509923,1.489012120713064,0.012082112520079971,2880.135135542169,34.71800766283525,2608.0,9.99883638952203,0.0981094103452993,0.07794161805645883,1.1993013944502138,-0.10466256932731621,0.9373877497549012,0.006893677866251427,7339.382382159496,47.3194018404908
profile:no_trade_buffer=0.5,completed,,6523.0,25.00530469482604,0.12551289038915847,0.07863041113825624,1.492260350040788,-0.12380589261135577,1.0137876941218074,0.009770963609364107,4067.4332907995617,39.530737390771115,3915.0,15.00646830530401,0.14341367066407718,0.07815309227548288,1.6958648282391198,-0.09884026370475563,1.4509640635163232,0.011855264069051972,2637.506903066813,34.62681992337165,2608.0,9.99883638952203,0.09917156096917701,0.0793348823151978,1.1913990926636753,-0.12380589261135766,0.8010245625423426,0.006642115334947694,6217.430290490545,46.892254601226995
profile:target_vol=0.04,completed,,6523.0,25.00530469482604,0.07959568645225712,0.044139777674864315,1.698439255951237,-0.07029374501916719,1.1323295754203102,0.0057702748543708325,1393.2821237677983,34.31503909244213,3915.0,15.00646830530401,0.09439991250073287,0.044453020909910476,1.9826675265249503,-0.055213643733594164,1.7097207522874682,0.007023511110892192,1184.6045084884995,31.171902937420178,2608.0,9.99883638952203,0.05775215363943853,0.04364423691872826,1.264848336526148,-0.0702937450191704,0.8215831099010082,0.003888978863465495,1707.7013681830638,39.03335889570552
profile:target_vol=0.05,completed,,6523.0,25.00530469482604,0.09575795531571551,0.05510351137696018,1.630962337876783,-0.08542555945093,1.1209520421194388,0.007280091483890816,2155.130773274918,37.312279625938984,3915.0,15.00646830530401,0.11145257098473427,0.05503705943691886,1.882399744525285,-0.0687131976195704,1.6219965719218858,0.008825733766578612,1653.1256927710845,33.04955300127714,2608.0,9.99883638952203,0.07261806013839323,0.05518822622222968,1.2549953214945042,-0.08542555945092922,0.8500741535103089,0.004959850097110634,2910.529299808167,43.71127300613497
profile:target_vol=0.06,completed,,6523.0,25.00530469482604,0.11747314439508805,0.06705799139235778,1.6338887735585361,-0.09221462462297225,1.2739101294983037,0.008902712679404545,3551.533260131435,39.09658132761,3915.0,15.00646830530401,0.1373260167717696,0.06748094297536886,1.8760931772307676,-0.08096501952979862,1.6961154035321104,0.010820973636204349,2439.683884173056,34.26947637292465,2608.0,9.99883638952203,0.08832597251039576,0.06639835928149304,1.2649837794182766,-0.09221462462297314,0.9578304186729985,0.006023114655680911,5223.598341326391,46.342791411042946
profile:target_vol=0.08,completed,,6523.0,25.00530469482604,0.15307331966378102,0.0886471036760845,1.5968363461508628,-0.1335383047559714,1.146287725784059,0.012130237545299974,7905.1198480284775,40.393530584087074,3915.0,15.00646830530401,0.180453460723071,0.08939831302991101,1.8377156696181882,-0.10863167896542847,1.6611495140427637,0.014786432321181996,4461.985868017525,35.31340996168582,2608.0,9.99883638952203,0.11316779022348,0.08748037744176938,1.228025348410912,-0.1335383047559705,0.8474556452568734,0.008142889942701001,13080.566080432995,48.01955521472393
profile:target_vol=0.09,completed,,6523.0,25.00530469482604,0.1723292832100014,0.09915008358037584,1.5990747336613416,-0.14262046628588188,1.2083068278894025,0.013729878977275714,11658.716620481928,40.69492564770811,3915.0,15.00646830530401,0.20171117937057415,0.1001286847673639,1.8232093933066882,-0.12381677996700591,1.629110201576274,0.016771632493291513,5975.895361445783,35.63473818646232,2608.0,9.99883638952203,0.12957494245139278,0.09763778026007233,1.2547400185988982,-0.14262046628588154,0.9085297911707909,0.009163749753655375,20199.54177993971,48.29102760736196
profile:target_vol=0.1,completed,,6523.0,25.00530469482604,0.19199952546375587,0.10970583244917823,1.6018719491989128,-0.15572073807449394,1.232973384520608,0.015328638271026568,17041.22293455641,40.8920741989882,3915.0,15.00646830530401,0.22316181981679417,0.11115864482568222,1.8066262695916193,-0.13958296275651316,1.5987754910036904,0.01871648876389588,7748.501623767798,35.79514687100894,2608.0,9.99883638952203,0.14671402652834575,0.10746563460856186,1.2848264439940809,-0.1557207380744955,0.9421611298692856,0.01024296546443785,31005.775143189916,48.543328220858896
profile:target_vol=0.12,infeasible,Roll cannot complete within one cycle on 2014-07-09: SJB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
search:0000,completed,,6523.0,25.00530469482604,0.07509628400148372,0.07380926614311288,0.9847450847715932,-0.16295800851497622,0.46083211672645225,0.011901112857387248,2863.7332269989047,41.49348459297869,3915.0,15.00646830530401,0.09709335201619096,0.07436674505298646,1.2409860478940862,-0.16295800851497622,0.5958182288860498,0.014465625227440257,2508.758588444688,36.32005108556832,2608.0,9.99883638952203,0.04290752472988357,0.07293936096985683,0.593007512932413,-0.1430543546210986,0.299938613148343,0.008051394326421941,3398.987343107701,49.25958588957055
search:0001,completed,,6523.0,25.00530469482604,0.005071198030353941,0.07483834941697834,0.10271962183328022,-0.2632344956702639,0.019264944806877772,0.016812687445111107,1599.0260643483023,30.038939138433236,3915.0,15.00646830530401,0.008798587521399615,0.07822730760894457,0.1472952162039305,-0.1971829424508682,0.044621443478012536,0.02098279724855514,1956.4276519715224,30.575478927203065,2608.0,9.99883638952203,-0.0004971184742174062,0.06945438496339983,0.0277915283254235,-0.17416089141426971,-0.0028543634003051228,0.010552725834496315,1063.797558235133,29.23351226993865
search:0002,completed,,6523.0,25.00530469482604,0.020046251938446114,0.07379674693221219,0.29674223631285446,-0.2083388646430866,0.09621945465042313,0.012762592394340978,1410.004069550931,33.79518626398896,3915.0,15.00646830530401,0.022952076840260904,0.0744006298279339,0.331847080457951,-0.2083388646430866,0.11016704386664004,0.015577036314995105,1591.985245071194,32.18441890166028,2608.0,9.99883638952203,0.01570061069188644,0.07289425071068957,0.24293920168415248,-0.1981766973179826,0.07922531207942259,0.008537689039524681,1137.9671094820499,36.21319018404908
search:0003,completed,,6523.0,25.00530469482604,0.07103355918284149,0.0740957848603751,0.9318513117033852,-0.2593259210508082,0.27391615498754673,0.01036443748492758,2086.0827387732747,37.601563697685116,3915.0,15.00646830530401,0.08395310010172308,0.07638220797288034,1.0578124078124824,-0.2593259210508082,0.323735860115868,0.012572178272290057,1732.0015375136911,32.77522349936143,2608.0,9.99883638952203,0.051932037376897,0.07052436730301519,0.7288976645782794,-0.15396632859755355,0.3372947699015418,0.0070502867247572935,2619.356257193752,44.84662576687116
search:0004,completed,,6523.0,25.00530469482604,0.06675564626086294,0.07536420882663873,0.8660932705161702,-0.24275004057439042,0.27499746695369043,0.0113215091663423,2287.506176615553,43.84669630538096,3915.0,15.00646830530401,0.08874721489043713,0.0766998833412091,1.109307604833985,-0.17497224249676935,0.5072073925787157,0.01361076362357154,1942.759394852136,38.88735632183908,2608.0,9.99883638952203,0.03458102784705308,0.07328818276603913,0.48483464848605534,-0.24275004057439065,0.142455291728183,0.007884994135647328,2806.9321533296793,51.29141104294479
search:0005,completed,,6523.0,25.00530469482604,0.05844979856711752,0.0759283216579237,0.7607778483031284,-0.17574092220558812,0.3325907127011705,0.010785425079825538,2023.5154583789704,42.76023302161582,3915.0,15.00646830530401,0.07892508693671907,0.07615129481224973,1.001787586238647,-0.1532076123626973,0.5151512103058894,0.01317207927947155,1896.8873904709749,38.870498084291185,2608.0,9.99883638952203,0.028446936944286794,0.07557312735807632,0.3964242888368195,-0.17574092220558846,0.16186859945464765,0.007202698395924418,2215.2773389969857,48.59930981595092
search:0006,completed,,6523.0,25.00530469482604,0.0688451273170938,0.07686729456709324,0.8752861384501789,-0.1690263692434003,0.40730406518970935,0.009703574253154683,1908.382061336254,43.41713935305841,3915.0,15.00646830530401,0.08140720343145702,0.07702340731273442,1.020150910111282,-0.1690263692434003,0.48162428025788995,0.012005323765529855,1734.6018400876233,38.811749680715195,2608.0,9.99883638952203,0.05026501358325053,0.07663470036665213,0.6566992819395534,-0.14059252503542763,0.3575226604016419,0.006248302266594558,2170.8356645656345,50.33052147239264
search:0007,completed,,6523.0,25.00530469482604,0.10434783782223156,0.07508401040655553,1.3147838919432757,-0.14674276795431385,0.7110935637708475,0.010471978238773846,3672.3073135268346,45.33098267668251,3915.0,15.00646830530401,0.13541263448348428,0.07539556227004644,1.665088828476111,-0.119081992610656,1.1371377948488153,0.012768577406712625,2801.792686199343,38.662835249042146,2608.0,9.99883638952203,0.05931282978655861,0.07455643989051008,0.7840610887825801,-0.1467427679543145,0.4041959315161923,0.007024437693344271,4982.171947793916,55.34087423312884
search:0008,completed,,6523.0,25.00530469482604,0.10566915558819256,0.07657536045579465,1.3057340579413534,-0.16102653146610657,0.6562220189809788,0.010732537775302833,3602.539195235487,44.27380039858961,3915.0,15.00646830530401,0.1318633354779144,0.07635133248374701,1.6055626553044628,-0.11470070429841928,1.149629693073573,0.013059504394202604,2641.50736856517,38.05644955300128,2608.0,9.99883638952203,0.06748958052107645,0.07687560180814328,0.8593281865858629,-0.1610265314661069,0.41912087347718696,0.007239411121547995,5048.233896272952,53.60697852760736
search:0009,completed,,6523.0,25.00530469482604,0.07737809009654417,0.08084885100959151,0.9310517737372627,-0.1667648635841663,0.46399516321069284,0.011804447008215589,2613.464105421687,40.57626858807297,3915.0,15.00646830530401,0.09917601206095972,0.08180584829458783,1.1576050130196425,-0.1212359114667676,0.8180415428158446,0.01491997299943978,2294.333637732749,35.79821200510856,2608.0,9.99883638952203,0.04547183974395308,0.07937078264242038,0.5810139408459903,-0.16676486358416553,0.27267038611526,0.0071275742108065756,3094.7020046588104,47.748849693251536
search:0010,completed,,6523.0,25.00530469482604,0.08667960526930485,0.0722384110491544,1.147921792865677,-0.1974487446967308,0.4389980063050764,0.010220502442857325,2634.186516703176,45.101946956921665,3915.0,15.00646830530401,0.10318214816467419,0.072056241216765,1.352645263794729,-0.1974487446967308,0.5225768759540896,0.012342813060966662,2116.7796440306684,38.6845466155811,2608.0,9.99883638952203,0.062374347737417235,0.07250311751685956,0.8426339372921882,-0.13703160717061502,0.45518219500816565,0.007034595207466974,3413.1005775554945,54.73542944785276
search:0011,completed,,6523.0,25.00530469482604,0.05644539068559129,0.07283266602971127,0.7647784737204744,-0.24017690068618958,0.23501590088108318,0.01178842496908898,2083.162398959474,42.94588379579948,3915.0,15.00646830530401,0.07864458269415775,0.07463222383003991,1.0172489015158346,-0.162233089214729,0.48476289932484173,0.014402530422397223,1968.8290950164294,38.803575989782885,2608.0,9.99883638952203,0.02398280195581659,0.07001517879810124,0.362058043433978,-0.24017690068619146,0.09985473993251275,0.007864259765982474,2256.5160098657166,49.16411042944785
search:0012,completed,,6523.0,25.00530469482604,0.04259138197050816,0.0775563804113605,0.5583725944897612,-0.2508062483975456,0.1698178663515504,0.011011368882331833,1416.4848236582693,37.12310286677909,3915.0,15.00646830530401,0.04428883210556367,0.08060040438870171,0.5597202396212575,-0.2508062483975456,0.17658584021943002,0.013945434903090666,1473.1714197699891,35.92975734355045,2608.0,9.99883638952203,0.04004898887984276,0.07276300391884132,0.5578493819333538,-0.17771704287934542,0.22535255049811165,0.006606894775249463,1332.5495759112086,38.91449386503067
search:0013,completed,,6523.0,25.00530469482604,0.08038876974261311,0.07411245634714232,1.0450469253240304,-0.14555665859386158,0.5522850724879396,0.009985222832505351,2254.0622850492878,40.96811283151924,3915.0,15.00646830530401,0.09219204609680864,0.07497342519481859,1.1738416401469494,-0.12675614185290496,0.7273181776374477,0.012288646556763453,1959.0946289704273,36.46641123882503,2608.0,9.99883638952203,0.06291310674967177,0.07280379437342833,0.8461777570200304,-0.1455566585938619,0.43222417550278114,0.006527437602263602,2698.730689229926,47.72584355828221
search:0014,completed,,6523.0,25.00530469482604,0.10293168048206702,0.07353433029682975,1.3240482278000452,-0.1613040038886565,0.6381222908336348,0.011129194286214625,3713.232075575027,44.02958761306147,3915.0,15.00646830530401,0.12710346717686094,0.07340842540579044,1.6114479424264312,-0.086812959583221,1.4641070617459655,0.013501462855820956,2891.2030900876234,37.944061302681995,2608.0,9.99883638952203,0.06762347842951622,0.07369272740056554,0.894832374717209,-0.16130400388865684,0.41923000545104017,0.007568062595260336,4950.342099890381,53.1648773006135
search:0015,completed,,6523.0,25.00530469482604,0.08257504157267204,0.0772023079051968,1.0315392989375558,-0.20691934871286877,0.39906872936883797,0.012434327500468755,2791.004764238773,41.74107005978844,3915.0,15.00646830530401,0.09658037740624392,0.07859920355121305,1.1725227182452067,-0.20691934871286877,0.46675372799603915,0.01540514312954553,2302.534592004381,35.74457215836526,2608.0,9.99883638952203,0.06189049822474968,0.07505594949429344,0.8105900310837246,-0.18493166194775623,0.33466685787009226,0.007974686707587017,3526.607016305837,50.74271472392638
