Date,gross_return,cost_return,net_return,nav,turnover_fraction,traded_notional_usd,impact_cost_return,fixed_cost_return,participation_fill_fraction,order_deferred,rebalance_session,risk_weight_sum,cash_weight,sleeves_held,book_live
2011-04-25,-0.00020947695447591177,0.0,-0.00020947695447591177,1.3467171293499482,0.0,0.0,0.0,0.0,1.0,False,False,0.5727320240767996,0.4272679759232004,11,True
2011-04-26,0.0034490178698067,0.0,0.0034490178698067,1.351361980794651,0.0,0.0,0.0,0.0,1.0,False,False,0.5737950227119928,0.42620497728800727,11,True
2011-04-27,0.004111081314237646,0.0,0.004111081314237646,1.356917539782667,0.0,0.0,0.0,0.0,1.0,False,False,0.5753885253151487,0.42461147468485133,11,True
2011-04-28,0.0014632370351123057,0.0,0.0014632370351123057,1.3589030317804702,0.0,0.0,0.0,0.0,1.0,False,False,0.5760089247589983,0.42399107524100166,11,True
2011-04-29,0.0029922274185526926,0.0,0.0029922274185526926,1.3629691786913183,0.0,0.0,0.0,0.0,1.0,False,False,0.5770727548839396,0.42292724511606045,11,True
2011-05-02,-0.0026316802660383064,2.379663155303937e-05,-0.002655476897591346,1.3593498455251745,0.05126715827963445,6987555.661423118,1.097984198313076e-05,1.2816789569908613e-05,0.1446089235798134,True,True,0.6016566411399644,0.39834335886003563,11,True
2011-05-03,-0.004137244056651434,2.3655932545089082e-05,-0.004160899989196523,1.3536937267676143,0.05127360107400903,6969876.16994736,1.0837532276586825e-05,1.2818400268502257e-05,0.16661512342600973,True,False,0.6254177502769378,0.37458224972306214,11,True
2011-05-04,-0.005418103064646039,2.3650857418948042e-05,-0.005441753922064987,1.3463272586207018,0.051588667370173216,6983525.5391304605,1.0753690576404736e-05,1.2897166842543304e-05,0.1973347339287698,True,False,0.6488635568551595,0.35113644314484044,11,True
2011-05-05,-0.010067890372880361,2.3825693159593732e-05,-0.010091716066039955,1.3327405061947317,0.05272398579603149,7098373.926032789,1.0644696710585859e-05,1.3180996449007873e-05,0.2401282237509944,True,False,0.6711541635454594,0.3288458364545406,11,True
2011-05-06,0.002057831858521324,2.41109296908405e-05,0.0020337209288304836,1.3354509284548801,0.05308462106062685,7074802.474349535,1.0839774425683788e-05,1.3271155265156713e-05,0.32172648909559665,True,False,0.6980010703671291,0.30199892963287084,11,True
2011-05-09,0.006332493948572979,2.436705653228966e-05,0.006308126892040689,1.343875122369667,0.05303373490828674,7082395.052270152,1.1108622805217974e-05,1.3258433727071684e-05,0.488920894164288,True,False,0.725916171456305,0.27408382854369495,11,True
2011-05-10,0.0038132962555850036,2.5986848353124103e-05,0.0037873094072318793,1.3489647932627624,0.056499350179654975,7592807.11364905,1.1862010808210361e-05,1.4124837544913744e-05,0.9981272251503777,True,False,0.7532102693280982,0.24678973067190174,11,True
2011-05-11,-0.007943610265324585,2.6989184923123793e-06,-0.007946309183816898,1.3382455019374129,0.009226965410374762,1244685.148724885,3.9217713971868904e-07,2.3067413525936904e-06,1.0,False,False,0.7532590405055104,0.2467409594944896,11,True
2011-05-12,0.0007492784373298281,0.0,0.0007492784373298281,1.339248220435868,0.0,0.0,0.0,0.0,1.0,False,False,0.7535609394768764,0.2464390605231236,11,True
2011-05-13,-0.0038829165813215826,0.0,-0.0038829165813215826,1.3340480313142322,0.0,0.0,0.0,0.0,1.0,False,False,0.7524826907004789,0.24751730929952112,11,True
2011-05-16,-0.0019703641186802324,0.0,-0.0019703641186802324,1.3314194709407345,0.0,0.0,0.0,0.0,1.0,False,False,0.7518762136929861,0.2481237863070139,11,True
2011-05-17,0.0002889315299508765,0.0,0.0002889315299508765,1.3318041600054797,0.0,0.0,0.0,0.0,1.0,False,False,0.751918443592213,0.24808155640778698,11,True
2011-05-18,0.004946312475431405,0.0,0.004946312475431405,1.3383916795369464,0.0,0.0,0.0,0.0,1.0,False,False,0.7532567140919872,0.24674328590801275,11,True
2011-05-19,0.0002937297360388516,0.0,0.0002937297360388516,1.3387848049716933,0.0,0.0,0.0,0.0,1.0,False,False,0.7532998685835781,0.24670013141642191,11,True
2011-05-20,-0.0012355203039544822,0.0,-0.0012355203039544822,1.337130709162525,0.0,0.0,0.0,0.0,1.0,False,False,0.7529066929803301,0.24709330701966994,11,True
2011-05-23,-0.0063877328578828595,0.0,-0.0063877328578828595,1.3285894753963234,0.0,0.0,0.0,0.0,1.0,False,False,0.7512886415406859,0.2487113584593142,11,True
2011-05-24,0.002523273584129111,0.0,0.002523273584129111,1.331941870123743,0.0,0.0,0.0,0.0,1.0,False,False,0.7519146288044325,0.24808537119556753,11,True
2011-05-25,0.0029279789913377917,0.0,0.0029279789913377917,1.3358417679371488,0.0,0.0,0.0,0.0,1.0,False,False,0.7525214720029656,0.24747852799703435,11,True
2011-05-26,0.0047002256599932455,0.0,0.0047002256599932455,1.3421205256924977,0.0,0.0,0.0,0.0,1.0,False,False,0.7535331323654606,0.24646686763453937,11,True
2011-05-27,0.0036115785022102836,0.0,0.0036115785022102836,1.346967699330464,0.0,0.0,0.0,0.0,1.0,False,False,0.7543326807414356,0.24566731925856444,11,True
2011-05-31,0.005604735706828132,0.0,0.005604735706828132,1.3545170972908456,0.0,0.0,0.0,0.0,1.0,False,False,0.7557019069864586,0.24429809301354144,11,True
2011-06-01,-0.007810589386147041,2.3437893347715663e-05,-0.007834027279494758,1.343905773400127,0.05556561344236301,7526457.342913474,9.546489987124911e-06,1.3891403360590752e-05,0.1184752365369954,True,True,0.7796269948768555,0.2203730051231445,11,True
2011-06-02,-0.0020458479206681155,2.4265331257382495e-05,-0.002070113251925498,1.341123736249272,0.057648617887828144,7747431.040799007,9.85317678542546e-06,1.4412154471957036e-05,0.13791484904516207,True,False,0.8060427746928175,0.1939572253071825,11,True
2011-06-03,-0.00020778758368403984,2.380173261916083e-05,-0.00023158931630320068,1.340813146320116,0.05679175686661478,7616477.3157114675,9.603793402507136e-06,1.4197939216653694e-05,0.15709236575714983,True,False,0.832204957326077,0.16779504267392298,11,True
2011-06-06,-0.005976233741516462,2.3676002395178126e-05,-0.00599990974391164,1.3327683884587451,0.05668950446258188,7601003.284180268,9.503626279532658e-06,1.417237611564547e-05,0.1850621085312119,True,False,0.8574537423043818,0.14254625769561818,11,True
2011-06-07,0.0036677712423320965,2.4418820142340823e-05,0.0036433524221897557,1.3376241333950543,0.05835375562085487,7777204.083932219,9.830381237127105e-06,1.4588438905213717e-05,0.23383364206460475,True,False,0.8848337006081173,0.11516629939188278,11,True
2011-06-08,-0.001538385084989189,2.440420787338732e-05,-0.0015627892928625764,1.3355337087215098,0.058492692736726026,7824123.743190633,9.781034689205811e-06,1.4623173184181507e-05,0.30477900853813983,True,False,0.9116237740385338,0.08837622596146621,11,True
2011-06-09,0.0008557441189591612,2.4796535345231806e-05,0.0008309475836139294,1.3366434672296068,0.059556910341886996,7954026.134889476,9.907307759760056e-06,1.488922758547175e-05,0.44029174841500884,True,False,0.9388168780986857,0.06118312190131424,11,True
2011-06-10,-0.00720414332162884,2.4002412299189905e-05,-0.00722814573392803,1.3269820134541683,0.05853950537361994,7824644.743250155,9.367535955784919e-06,1.4634876343404986e-05,0.7748244223560512,True,False,0.9653227199842583,0.03467728001574168,11,True
2011-06-13,-0.0018568089306784381,5.587695368962624e-06,-0.0018623966260474007,1.3245106466294858,0.01659733392767753,2202436.3593320707,1.4383618870432412e-06,4.149333481919383e-06,1.0,False,False,0.9731696055408646,0.026830394459135376,11,True
2011-06-14,0.0033527409081293286,0.0,0.0033527409081293286,1.3289513876576933,0.0,0.0,0.0,0.0,1.0,False,False,0.9732814486811997,0.026718551318800333,11,True
2011-06-15,-0.004030721764702787,0.0,-0.004030721764702787,1.3235947543752296,0.0,0.0,0.0,0.0,1.0,False,False,0.9731351310618007,0.0268648689381993,11,True
2011-06-16,0.0002540872514760526,0.0,0.0002540872514760526,1.3239310629284369,0.0,0.0,0.0,0.0,1.0,False,False,0.9731387722641829,0.026861227735817162,11,True
2011-06-17,0.001464939256562585,0.0,0.001464939256562585,1.3258705415155034,0.0,0.0,0.0,0.0,1.0,False,False,0.9731717115420625,0.026828288457937544,11,True
2011-06-20,0.001280736806640407,0.0,0.001280736806640407,1.3275686327188625,0.0,0.0,0.0,0.0,1.0,False,False,0.9732060275687513,0.026793972431248737,11,True
2011-06-21,0.005398370523884925,0.0,0.005398370523884925,1.3347353400941662,0.0,0.0,0.0,0.0,1.0,False,False,0.9733467388350342,0.02665326116496585,11,True
2011-06-22,-0.0015792269784687641,0.0,-0.0015792269784687641,1.3326274900359738,0.0,0.0,0.0,0.0,1.0,False,False,0.9733109002793063,0.02668909972069368,11,True
2011-06-23,-0.002864275437281005,0.0,-0.002864275437281005,1.3288104778492185,0.0,0.0,0.0,0.0,1.0,False,False,0.9732183881909335,0.026781611809066515,11,True
2011-06-24,-0.003744238709188801,0.0,-0.003744238709188801,1.3238350942208796,0.0,0.0,0.0,0.0,1.0,False,False,0.9731018267179663,0.02689817328203367,11,True
2011-06-27,-4.62796114525187e-05,0.0,-4.62796114525187e-05,1.3237738276470918,0.0,0.0,0.0,0.0,1.0,False,False,0.973126036440174,0.026873963559825995,11,True
2011-06-28,0.0018692714404238567,0.0,0.0018692714404238567,1.326248320256693,0.0,0.0,0.0,0.0,1.0,False,False,0.9732238185236133,0.026776181476386683,11,True
2011-06-29,0.0031322052465676403,0.0,0.0031322052465676403,1.3304024022036527,0.0,0.0,0.0,0.0,1.0,False,False,0.9733074251466135,0.026692574853386507,11,True
2011-06-30,0.0011356268758328247,0.0,0.0011356268758328247,1.3319132429272678,0.0,0.0,0.0,0.0,1.0,False,False,0.9733408643244026,0.026659135675597433,11,True
2011-07-01,0.003910562887663233,2.423418899846005e-05,0.003886328698664773,1.3370894955873878,0.061584360005438675,8202502.464844416,8.838098997100379e-06,1.539609000135967e-05,0.6035553824412089,True,True,0.9447125886774713,0.05528741132252871,11,True
2011-07-05,0.004781010789075728,1.5977380138783115e-05,0.004765033408936945,1.3434607717046,0.0446370281548294,5968370.146006088,4.8181231000757654e-06,1.115925703870735e-05,1.0,False,False,0.9258339257406389,0.07416607425936106,11,True
2011-07-06,0.001843419392851933,0.0,0.001843419392851933,1.3459373333446962,0.0,0.0,0.0,0.0,1.0,False,False,0.925944052190072,0.07405594780992798,11,True
2011-07-07,0.00499159888020465,0.0,0.00499159888020465,1.3526557126306453,0.0,0.0,0.0,0.0,1.0,False,False,0.9263817646523533,0.07361823534764662,11,True
2011-07-08,0.0015281804754546519,0.0,0.0015281804754546519,1.3547228146806995,0.0,0.0,0.0,0.0,1.0,False,False,0.9263894135867257,0.07361058641327436,11,True
2011-07-11,-0.005070030623744703,0.0,-0.005070030623744703,1.347854328523583,0.0,0.0,0.0,0.0,1.0,False,False,0.9259616964430774,0.07403830355692262,11,True
2011-07-12,0.0003305513007775168,0.0,0.0003305513007775168,1.3482998635251349,0.0,0.0,0.0,0.0,1.0,False,False,0.9259949291502384,0.07400507084976159,11,True
2011-07-13,0.004670756598973931,0.0,0.004670756598973931,1.3545974440100905,0.0,0.0,0.0,0.0,1.0,False,False,0.9263215326659183,0.07367846733408169,11,True
2011-07-14,-0.006391389902861777,0.0,-0.006391389902861777,1.345939683584002,0.0,0.0,0.0,0.0,1.0,False,False,0.9258739318444795,0.07412606815552047,11,True
2011-07-15,0.004542096947705904,0.0,0.004542096947705904,1.3520530721126052,0.0,0.0,0.0,0.0,1.0,False,False,0.9261916192610596,0.07380838073894037,11,True
2011-07-18,-0.004621117195429666,0.0,-0.004621117195429666,1.345805076411932,0.0,0.0,0.0,0.0,1.0,False,False,0.9258489586086269,0.07415104139137306,11,True
2011-07-19,0.0072762832760870115,0.0,0.0072762832760870115,1.3555975353823013,0.0,0.0,0.0,0.0,1.0,False,False,0.9263846050755781,0.07361539492442194,11,True
2011-07-20,0.0006114544184193276,0.0,0.0006114544184193276,1.356426421484909,0.0,0.0,0.0,0.0,1.0,False,False,0.9264557225258307,0.0735442774741692,11,True
2011-07-21,0.0019214958052729634,0.0,0.0019214958052729634,1.3590327891639538,0.0,0.0,0.0,0.0,1.0,False,False,0.926631552963604,0.073368447036396,11,True
2011-07-22,0.0036150334048124354,0.0,0.0036150334048124354,1.3639457380950168,0.0,0.0,0.0,0.0,1.0,False,False,0.9268871641804705,0.0731128358195295,11,True
2011-07-25,-0.004048202856350545,0.0,-0.004048202856350545,1.3584242090621534,0.0,0.0,0.0,0.0,1.0,False,False,0.9266247875673365,0.07337521243266357,11,True
2011-07-26,0.0022875738372914105,0.0,0.0022875738372914105,1.3615317047427473,0.0,0.0,0.0,0.0,1.0,False,False,0.9267488509687172,0.07325114903128287,11,True
2011-07-27,-0.010030779931644765,0.0,-0.010030779931644765,1.3478744798425155,0.0,0.0,0.0,0.0,1.0,False,False,0.9260504843705815,0.07394951562941855,11,True
2011-07-28,0.0002398899148646739,0.0,0.0002398899148646739,1.3481978213367332,0.0,0.0,0.0,0.0,1.0,False,False,0.9260243858604948,0.07397561413950511,11,True
2011-07-29,0.004327562057569134,0.0,0.004327562057569134,1.3540322310744473,0.0,0.0,0.0,0.0,1.0,False,False,0.92626458843672,0.07373541156328002,11,True
2011-08-01,-0.001369166843068127,2.525590468657952e-05,-0.0013944227477547067,1.3521441377302441,0.0633513893032901,8577982.299999978,9.418057360756997e-06,1.5837847325822524e-05,0.6340007364759584,True,True,0.9578645553053095,0.04213544469469054,11,True
2011-08-02,-0.0019279879041068813,1.7069342254887383e-05,-0.0019450572463617687,1.3495141399770263,0.05101008453595832,6897298.6770420205,4.316821120897803e-06,1.275252113398958e-05,1.0,False,False,0.9761504661049638,0.02384953389503619,11,True
2011-08-03,-0.0001045373488939268,0.0,-0.0001045373488939268,1.3493730653465381,0.0,0.0,0.0,0.0,1.0,False,False,0.9761507927454549,0.023849207254545132,11,True
2011-08-04,-0.014987912680401713,0.0,-0.014987912680401713,1.3291487796698382,0.0,0.0,0.0,0.0,1.0,False,False,0.9757649805287311,0.0242350194712689,11,True
2011-08-05,-0.00819737782491607,0.0,-0.00819737782491607,1.3182532449373585,0.0,0.0,0.0,0.0,1.0,False,False,0.9755704515144658,0.02442954848553428,11,True
2011-08-08,-0.021296035933808785,0.0,-0.021296035933808785,1.2901796764633124,0.0,0.0,0.0,0.0,1.0,False,False,0.9750300214631743,0.024969978536825706,11,True
2011-08-09,0.024808462173909657,0.0,0.024808462173909657,1.3221870501643997,0.0,0.0,0.0,0.0,1.0,False,False,0.9756085654537916,0.024391434546208457,11,True
2011-08-10,-0.003387978191017352,0.0,-0.003387978191017352,1.3177075092739972,0.0,0.0,0.0,0.0,1.0,False,False,0.9755083033760883,0.02449169662391169,11,True
2011-08-11,0.0019356519416279796,0.0,0.0019356519416279796,1.3202581323728213,0.0,0.0,0.0,0.0,1.0,False,False,0.9755613902850031,0.02443860971499689,11,True
2011-08-12,0.006289660670466921,0.0,0.006289660670466921,1.328562108022871,0.0,0.0,0.0,0.0,1.0,False,False,0.9757112742254986,0.024288725774501342,11,True
2011-08-15,0.009260141815779287,0.0,0.009260141815779287,1.3408647815542334,0.0,0.0,0.0,0.0,1.0,False,False,0.9759426463639252,0.02405735363607478,11,True
2011-08-16,0.0008557743047884364,0.0,0.0008557743047884364,1.342012259180483,0.0,0.0,0.0,0.0,1.0,False,False,0.9759632164256778,0.024036783574322117,11,True
2011-08-17,0.004811051634259823,0.0,0.004811051634259823,1.3484687494532102,0.0,0.0,0.0,0.0,1.0,False,False,0.9760726577955972,0.023927342204402808,11,True
2011-08-18,-0.011700331839684415,0.0,-0.011700331839684415,1.3326912176091632,0.0,0.0,0.0,0.0,1.0,False,False,0.975792245830239,0.02420775416976091,11,True
2011-08-19,-0.002160154072730679,0.0,-0.002160154072730679,1.3298123992477524,0.0,0.0,0.0,0.0,1.0,False,False,0.9757398401471278,0.02426015985287219,11,True
2011-08-22,0.0019039792630116677,0.0,0.0019039792630116677,1.3323443344796158,0.0,0.0,0.0,0.0,1.0,False,False,0.9757887976904953,0.024211202309504676,11,True
2011-08-23,0.0020234203679917366,0.0,0.0020234203679917366,1.33504022714318,0.0,0.0,0.0,0.0,1.0,False,False,0.9758491012945459,0.024150898705454057,11,True
2011-08-24,-0.00890483527722641,0.0,-0.00890483527722641,1.3231519138319991,0.0,0.0,0.0,0.0,1.0,False,False,0.9756321092412862,0.024367890758713852,11,True
2011-08-25,-0.0024904171129368317,0.0,-0.0024904171129368317,1.3198567136627768,0.0,0.0,0.0,0.0,1.0,False,False,0.9755568456438335,0.024443154356166546,11,True
2011-08-26,0.010693454454971232,0.0,0.010693454454971232,1.3339705413174177,0.0,0.0,0.0,0.0,1.0,False,False,0.9758126043861169,0.024187395613883018,11,True
2011-08-29,0.0067399088894991455,0.0,0.0067399088894991455,1.3429613812271728,0.0,0.0,0.0,0.0,1.0,False,False,0.9759802041377155,0.02401979586228451,11,True
2011-08-30,0.008419797801380496,0.0,0.008419797801380496,1.3542688445121682,0.0,0.0,0.0,0.0,1.0,False,False,0.9761751343901494,0.023824865609850594,11,True
2011-08-31,0.001069943587180563,0.0,0.001069943587180563,1.3557178357776725,0.0,0.0,0.0,0.0,1.0,False,False,0.9762005984072623,0.023799401592737707,11,True
2011-09-01,-0.001558650381615556,2.746777047802178e-05,-0.0015861181520935778,1.3535675071092286,0.0737462019489743,9997904.130308662,9.031219990778204e-06,1.8436550487243576e-05,0.13906926039908699,True,True,0.9395216867394598,0.06047831326054026,11,True
2011-09-02,0.0007951082120756887,2.786189870819297e-05,0.0007672463133674958,1.3546060267889521,0.07482667928549053,10128296.174572315,9.155228886820336e-06,1.8706669821372633e-05,0.16357007219631137,True,False,0.9024888944069911,0.09751110559300885,11,True
2011-09-06,-0.0005326402321776183,2.9306640757887586e-05,-0.0005619468729355059,1.3538448101681384,0.07860301200651237,10647611.378778603,9.65588775625949e-06,1.9650753001628095e-05,0.20530513532522915,True,False,0.8634793006227688,0.13652069937723124,11,True
2011-09-07,0.0020523518969264663,2.9288487606250534e-05,0.0020230634093202156,1.3565837240654874,0.07845141625710698,10621104.275002459,9.675633541973787e-06,1.9612854064276747e-05,0.2579563098922648,True,False,0.8248231205747857,0.1751768794252143,11,True
2011-09-08,0.000822435313082574,2.9290313929212787e-05,0.0007931449991533613,1.3576596916621628,0.07858907527072147,10661266.040161824,9.643045111532418e-06,1.964726881768037e-05,0.3466744403365931,True,False,0.7860156856724542,0.21398431432754583,11,True
2011-09-09,-0.004411844806160946,2.8112863496328326e-05,-0.0044399576696572745,1.3516317401013829,0.07551875070774507,10252876.380058888,9.233175819392058e-06,1.8879687676936266e-05,0.5119739049574468,True,False,0.747993744258387,0.252006255741613,11,True
2011-09-12,-0.003909994313441434,2.5810030288895505e-05,-0.00393580434373033,1.3463119820275682,0.0701729161055038,9484794.070367046,8.266801262519556e-06,1.754322902637595e-05,1.0,False,False,0.7127267869921229,0.2872732130078771,11,True
2011-09-13,-5.1114096686947184e-06,0.0,-5.1114096686947184e-06,1.346305100475486,0.0,0.0,0.0,0.0,1.0,False,False,0.7126913500241963,0.28730864997580374,11,True
2011-09-14,0.00062010155428754,0.0,0.00062010155428754,1.347139946360836,0.0,0.0,0.0,0.0,1.0,False,False,0.7128694001554434,0.28713059984455663,11,True
2011-09-15,-0.002591717589350139,0.0,-0.002591717589350139,1.3436485400665363,0.0,0.0,0.0,0.0,1.0,False,False,0.712089288694681,0.28791071130531903,11,True
2011-09-16,0.001903117821230337,0.0,0.001903117821230337,1.346205661548607,0.0,0.0,0.0,0.0,1.0,False,False,0.7125683110954588,0.2874316889045411,11,True
2011-09-19,-0.0006385479027216626,0.0,-0.0006385479027216626,1.3453460447467933,0.0,0.0,0.0,0.0,1.0,False,False,0.712248741776323,0.287751258223677,11,True
2011-09-20,0.0012681464079634555,0.0,0.0012681464079634555,1.3470521405009066,0.0,0.0,0.0,0.0,1.0,False,False,0.7127489313309838,0.2872510686690162,11,True
2011-09-21,-0.0023304922924596624,0.0,-0.0023304922924596624,1.343912845869928,0.0,0.0,0.0,0.0,1.0,False,False,0.7123839407465097,0.2876160592534903,11,True
2011-09-22,-0.0032732201362531484,0.0,-0.0032732201362531484,1.3395139232814572,0.0,0.0,0.0,0.0,1.0,False,False,0.711405339849938,0.28859466015006197,11,True
2011-09-23,-0.009172305161889306,0.0,-0.009172305161889306,1.3272274928085201,0.0,0.0,0.0,0.0,1.0,False,False,0.7086993158286756,0.2913006841713244,11,True
2011-09-26,-0.0017910420345871561,0.0,-0.0017910420345871561,1.3248503725794405,0.0,0.0,0.0,0.0,1.0,False,False,0.7082801096199618,0.29171989038003815,11,True
2011-09-27,0.0014685008156618002,0.0,0.0014685008156618002,1.3267959164322034,0.0,0.0,0.0,0.0,1.0,False,False,0.7088112137237224,0.2911887862762777,11,True
2011-09-28,-0.007595351098537372,0.0,-0.007595351098537372,1.3167184356107953,0.0,0.0,0.0,0.0,1.0,False,False,0.706686722069695,0.29331327793030504,11,True
2011-09-29,0.003358558882989242,0.0,0.003358558882989242,1.3211407120091114,0.0,0.0,0.0,0.0,1.0,False,False,0.7075993821508524,0.2924006178491476,11,True
2011-09-30,-0.0008513605990891904,0.0,-0.0008513605990891904,1.3200159448610542,0.0,0.0,0.0,0.0,1.0,False,False,0.7072117144012917,0.29278828559870823,11,True
2011-10-03,0.0022832794039257523,2.6453972748728666e-05,0.0022568254311770234,1.3229949904149758,0.05935329270254658,7834729.2747366745,1.1615649573092023e-05,1.4838323175636645e-05,0.7058764417493794,True,True,0.6781364104639815,0.32186358953601846,11,True
2011-10-04,-0.0029605648021898603,1.0063221994083935e-05,-0.0029706280241839442,1.3190648644205942,0.028211320890542485,3732343.621117707,3.010391771448314e-06,7.052830222635621e-06,1.0,False,False,0.6657707890810811,0.3342292109189189,11,True
2011-10-05,0.0019508843631025983,0.0,0.0019508843631025983,1.3216382074385105,0.0,0.0,0.0,0.0,1.0,False,False,0.6664215620395664,0.3335784379604337,11,True
2011-10-06,-0.00033188770858010995,0.0,-0.00033188770858010995,1.3211995719622718,0.0,0.0,0.0,0.0,1.0,False,False,0.666389768354926,0.333610231645074,11,True
2011-10-07,-0.004079018902985641,0.0,-0.004079018902985641,1.315810373933621,0.0,0.0,0.0,0.0,1.0,False,False,0.665142330567088,0.3348576694329119,11,True
2011-10-10,0.0037235658215822405,0.0,0.0037235658215822405,1.3207098804696835,0.0,0.0,0.0,0.0,1.0,False,False,0.6666611673479739,0.3333388326520262,11,True
2011-10-11,0.00033265501149467127,0.0,0.00033265501149467127,1.321149221230152,0.0,0.0,0.0,0.0,1.0,False,False,0.666614014000335,0.33338598599966496,11,True
2011-10-12,0.0008237303499398068,0.0,0.0008237303499398068,1.322237491940479,0.0,0.0,0.0,0.0,1.0,False,False,0.6668884081284764,0.3331115918715236,11,True
2011-10-13,0.000916395577417734,0.0,0.000916395577417734,1.3234491845303888,0.0,0.0,0.0,0.0,1.0,False,False,0.6671145262738578,0.33288547372614213,11,True
2011-10-14,0.0008957807853269674,0.0,0.0008957807853269674,1.3246347048802478,0.0,0.0,0.0,0.0,1.0,False,False,0.6672549091248874,0.3327450908751126,11,True
2011-10-17,-0.0009736910594307999,0.0,-0.0009736910594307999,1.3233449199110943,0.0,0.0,0.0,0.0,1.0,False,False,0.6668911671437051,0.3331088328562949,11,True
2011-10-18,0.002096601711215421,0.0,0.002096601711215421,1.326119447134708,0.0,0.0,0.0,0.0,1.0,False,False,0.6675881024968386,0.3324118975031614,11,True
2011-10-19,-0.0021931724694393764,0.0,-0.0021931724694393764,1.323211038472064,0.0,0.0,0.0,0.0,1.0,False,False,0.6667391680871299,0.33326083191287015,11,True
2011-10-20,-0.0016083004519893375,0.0,-0.0016083004519893375,1.321082917560812,0.0,0.0,0.0,0.0,1.0,False,False,0.6661628408162189,0.3338371591837811,11,True
2011-10-21,0.0028982203637903025,0.0,0.0028982203637903025,1.3249117069747425,0.0,0.0,0.0,0.0,1.0,False,False,0.6672457444029736,0.33275425559702637,11,True
2011-10-24,0.004766403123362116,0.0,0.004766403123362116,1.3312267702730458,0.0,0.0,0.0,0.0,1.0,False,False,0.6688242614774493,0.3311757385225507,11,True
2011-10-25,0.0050767192764604,0.0,0.0050767192764604,1.3379850348790312,0.0,0.0,0.0,0.0,1.0,False,False,0.670302036482062,0.32969796351793806,11,True
2011-10-26,-0.0007630379182354004,0.0,-0.0007630379182354004,1.336964101563387,0.0,0.0,0.0,0.0,1.0,False,False,0.6702454401949671,0.3297545598050328,11,True
2011-10-27,0.001787237312681075,0.0,0.001787237312681075,1.3393535736914162,0.0,0.0,0.0,0.0,1.0,False,False,0.671067433276302,0.3289325667236979,11,True
2011-10-28,0.002349274231692783,0.0,0.002349274231692783,1.342500082529215,0.0,0.0,0.0,0.0,1.0,False,False,0.6716829287478914,0.3283170712521086,11,True
2011-10-31,0.0012128884377350403,0.0,0.0012128884377350403,1.3441283853569732,0.0,0.0,0.0,0.0,1.0,False,False,0.6717700983703947,0.3282299016296053,11,True
2011-11-01,0.002367988041039806,2.524542330060077e-06,0.0023654634987097457,1.3473078719901148,0.008637255875916953,1160958.079441128,3.6522836108083826e-07,2.1593139689792384e-06,1.0,False,True,0.6681958652463487,0.33180413475365134,11,True
2011-11-02,0.0023905368142901977,0.0,0.0023905368142901977,1.3505286610582903,0.0,0.0,0.0,0.0,1.0,False,False,0.668908861616537,0.33109113838346305,11,True
2011-11-03,0.0016586947397925266,0.0,0.0016586947397925266,1.3527687758443268,0.0,0.0,0.0,0.0,1.0,False,False,0.669418000648222,0.33058199935177807,11,True
2011-11-04,-0.00012126431792106821,0.0,-0.00012126431792106821,1.352604733261419,0.0,0.0,0.0,0.0,1.0,False,False,0.6693779079857443,0.3306220920142558,11,True
2011-11-07,0.002547302314941033,0.0,0.002547302314941033,1.356050226429656,0.0,0.0,0.0,0.0,1.0,False,False,0.6702960167595847,0.3297039832404153,11,True
2011-11-08,-0.002458092609645649,0.0,-0.002458092609645649,1.3527169293897607,0.0,0.0,0.0,0.0,1.0,False,False,0.6695226377375689,0.330477362262431,11,True
2011-11-09,-0.0034864308397244553,0.0,-0.0034864308397244553,1.348000775369719,0.0,0.0,0.0,0.0,1.0,False,False,0.6682879713576996,0.3317120286423004,11,True
2011-11-10,-0.002819587142358417,0.0,-0.002819587142358417,1.3441999697155973,0.0,0.0,0.0,0.0,1.0,False,False,0.6673106556653974,0.3326893443346026,11,True
2011-11-11,0.002221843340742779,0.0,0.002221843340742779,1.3471865714669367,0.0,0.0,0.0,0.0,1.0,False,False,0.6682052824682256,0.33179471753177436,11,True
2011-11-14,0.0003280650057045231,0.0,0.0003280650057045231,1.34762853623719,0.0,0.0,0.0,0.0,1.0,False,False,0.668157066614264,0.331842933385736,11,True
2011-11-15,0.0002434147023103629,0.0,0.0002434147023103629,1.347956568836163,0.0,0.0,0.0,0.0,1.0,False,False,0.6682770927884162,0.3317229072115838,11,True
2011-11-16,-0.002150561281798923,0.0,-0.002150561281798923,1.3450577056296775,0.0,0.0,0.0,0.0,1.0,False,False,0.6676407853422288,0.33235921465777124,11,True
2011-11-17,-0.005003370033036218,0.0,-0.005003370033036218,1.3383278842126256,0.0,0.0,0.0,0.0,1.0,False,False,0.6659300262648546,0.3340699737351454,11,True
2011-11-18,4.338749951171526e-05,0.0,4.338749951171526e-05,1.3383859509130482,0.0,0.0,0.0,0.0,1.0,False,False,0.6660630567071022,0.33393694329289786,11,True
2011-11-21,-0.0045891310080185405,0.0,-0.0045891310080185405,1.3322439224450169,0.0,0.0,0.0,0.0,1.0,False,False,0.6644838228106689,0.3355161771893312,11,True
2011-11-22,0.0017189778348699594,0.0,0.0017189778348699594,1.33453402021834,0.0,0.0,0.0,0.0,1.0,False,False,0.6650199126138996,0.33498008738610036,11,True
