variant,lever,evaluation_mode,assumption,validation_status,run_status,run_detail,ledger_reconciliation,start,end,years,cagr,annualized_volatility,sharpe,hac_sharpe,sortino,calmar,max_drawdown,max_drawdown_duration_sessions,episode_profit_factor_usd,episode_expectancy_bps_nav,annual_cost_drag,annual_fixed_cost_drag,annual_impact_cost_drag,annual_rebalance_turnover_contracts,annual_roll_turnover_contracts,roll_share_of_turnover,average_risk_scalar,average_markets_held,peak_gross_notional_multiple,peak_static_margin_fraction,portfolio_limit_binding_decision_days,peak_order_participation,peak_rebalance_participation,p999_rebalance_participation,delta_cagr,delta_sharpe,delta_annualized_volatility,delta_max_drawdown,delta_annual_cost_drag,delta_peak_gross_notional_multiple
risk_scalar_max1.00_min0.25_risk_matched,risk_scalar_bounds,risk_matched,"EWMA volatility-target multiplier clipped to [0.25, 1] with every other control unchanged. Risk budget rescaled to 0.072390 so realised annualised volatility returns to the incumbent's.",retrospective_lever_sensitivity,completed,,reconciled,1990-01-01,2014-12-31,25.005304694826044,0.13121115762498525,0.07743320267770847,1.5771540832957598,1.4724599432224394,2.372944513681487,1.0813166285859344,-0.12134388222307602,464,1.853626396261424,16.315200651949066,0.010216371847415681,0.009311055247657048,0.0009053165997586324,1722.4004203176341,3119.4029769989047,0.6442646925167932,0.7591799524425221,39.79564617507282,5.1826890572752555,0.40474984842186096,21,0.01999375195251484,0.019863438857852266,0.016762322015335486,-0.0006840892325223891,-0.012372579158882901,0.00024747700309663,-0.0028726577671599474,-0.00020506445571434086,0.07097215646955402
risk_scalar_max1.25_min0.00_risk_matched,risk_scalar_bounds,risk_matched,"EWMA volatility-target multiplier clipped to [0, 1.25] with every other control unchanged. Risk budget rescaled to 0.070271 so realised annualised volatility returns to the incumbent's.",retrospective_lever_sensitivity,completed,,reconciled,1990-01-01,2014-12-31,25.005304694826044,0.1322485187212019,0.07708657394955862,1.5953870903510508,1.4976012131789456,2.40723883818445,1.0967945611155614,-0.12057729260317496,471,1.862298634532236,16.499386924309842,0.010381666370064614,0.00945238335663746,0.0009292830134271545,1802.1296976998904,3186.450778751369,0.6387489975942261,0.7867505638590753,39.82109458837958,5.118087610303986,0.47305433495405613,23,0.01999375195251484,0.019863438857852266,0.017320705080304605,0.0003532718636942711,0.00586042789640806,-9.915172505321757e-05,-0.0021060681472588882,-3.9769933065408186e-05,0.006370709498284555
risk_scalar_max1.25_min0.10_risk_matched,risk_scalar_bounds,risk_matched,"EWMA volatility-target multiplier clipped to [0.1, 1.25] with every other control unchanged. Risk budget rescaled to 0.070271 so realised annualised volatility returns to the incumbent's.",retrospective_lever_sensitivity,completed,,reconciled,1990-01-01,2014-12-31,25.005304694826044,0.1322485187212019,0.07708657394955862,1.5953870903510508,1.4976012131789456,2.40723883818445,1.0967945611155614,-0.12057729260317496,471,1.862298634532236,16.499386924309842,0.010381666370064614,0.00945238335663746,0.0009292830134271545,1802.1296976998904,3186.450778751369,0.6387489975942261,0.7867505638590753,39.82109458837958,5.118087610303986,0.47305433495405613,23,0.01999375195251484,0.019863438857852266,0.017320705080304605,0.0003532718636942711,0.00586042789640806,-9.915172505321757e-05,-0.0021060681472588882,-3.9769933065408186e-05,0.006370709498284555
risk_scalar_max1.25_min0.25_risk_matched,risk_scalar_bounds,risk_matched,"EWMA volatility-target multiplier clipped to [0.25, 1.25] with every other control unchanged. Risk budget rescaled to 0.070271 so realised annualised volatility returns to the incumbent's.",retrospective_lever_sensitivity,completed,,reconciled,1990-01-01,2014-12-31,25.005304694826044,0.1322485187212019,0.07708657394955862,1.5953870903510508,1.4976012131789456,2.40723883818445,1.0967945611155614,-0.12057729260317496,471,1.862298634532236,16.499386924309842,0.010381666370064614,0.00945238335663746,0.0009292830134271545,1802.1296976998904,3186.450778751369,0.6387489975942261,0.7867505638590753,39.82109458837958,5.118087610303986,0.47305433495405613,23,0.01999375195251484,0.019863438857852266,0.017320705080304605,0.0003532718636942711,0.00586042789640806,-9.915172505321757e-05,-0.0021060681472588882,-3.9769933065408186e-05,0.006370709498284555
risk_scalar_max1.50_min0.00_risk_matched,risk_scalar_bounds,risk_matched,"EWMA volatility-target multiplier clipped to [0, 1.5] with every other control unchanged. Risk budget rescaled to 0.069823 so realised annualised volatility returns to the incumbent's.",retrospective_lever_sensitivity,completed,,reconciled,1990-01-01,2014-12-31,25.005304694826044,0.13311978208712016,0.07716864278570554,1.6034034655987133,1.5029220313810345,2.423945892140966,1.1060530817022944,-0.12035569023707193,467,1.8492381702071987,16.535714719398875,0.010413454525467408,0.009480493042766998,0.00093296148270041,1818.651620208105,3209.493460021906,0.638305659206454,0.7938288026755916,39.8333588839491,5.174900616412208,0.5265238306251342,24,0.01999375195251484,0.019863438857852266,0.01793459649984944,0.0012245352296125223,0.013876803144070582,-1.708288890629739e-05,-0.001884465781155864,-7.981777662613779e-06,0.06318371560650693
risk_scalar_max1.50_min0.10_risk_matched,risk_scalar_bounds,risk_matched,"EWMA volatility-target multiplier clipped to [0.1, 1.5] with every other control unchanged. Risk budget rescaled to 0.069823 so realised annualised volatility returns to the incumbent's.",retrospective_lever_sensitivity,completed,,reconciled,1990-01-01,2014-12-31,25.005304694826044,0.13311978208712016,0.07716864278570554,1.6034034655987133,1.5029220313810345,2.423945892140966,1.1060530817022944,-0.12035569023707193,467,1.8492381702071987,16.535714719398875,0.010413454525467408,0.009480493042766998,0.00093296148270041,1818.651620208105,3209.493460021906,0.638305659206454,0.7938288026755916,39.8333588839491,5.174900616412208,0.5265238306251342,24,0.01999375195251484,0.019863438857852266,0.01793459649984944,0.0012245352296125223,0.013876803144070582,-1.708288890629739e-05,-0.001884465781155864,-7.981777662613779e-06,0.06318371560650693
risk_scalar_max1.50_min0.25_risk_matched,risk_scalar_bounds,risk_matched,"EWMA volatility-target multiplier clipped to [0.25, 1.5] with every other control unchanged. Risk budget rescaled to 0.069823 so realised annualised volatility returns to the incumbent's.",retrospective_lever_sensitivity,completed,,reconciled,1990-01-01,2014-12-31,25.005304694826044,0.13311978208712016,0.07716864278570554,1.6034034655987133,1.5029220313810345,2.423945892140966,1.1060530817022944,-0.12035569023707193,467,1.8492381702071987,16.535714719398875,0.010413454525467408,0.009480493042766998,0.00093296148270041,1818.651620208105,3209.493460021906,0.638305659206454,0.7938288026755916,39.8333588839491,5.174900616412208,0.5265238306251342,24,0.01999375195251484,0.019863438857852266,0.01793459649984944,0.0012245352296125223,0.013876803144070582,-1.708288890629739e-05,-0.001884465781155864,-7.981777662613779e-06,0.06318371560650693
risk_scalar_max1.75_min0.00_risk_matched,risk_scalar_bounds,risk_matched,"EWMA volatility-target multiplier clipped to [0, 1.75] with every other control unchanged. Risk budget rescaled to 0.069970 so realised annualised volatility returns to the incumbent's.",retrospective_lever_sensitivity,completed,,reconciled,1990-01-01,2014-12-31,25.005304694826044,0.13217984968008145,0.07714098062266501,1.5935543203230371,1.494842000556403,2.406671615066173,1.1150471133080158,-0.11854194150410635,467,1.8368454569043213,16.459093180442867,0.010430944564190744,0.0094982134400135,0.0009327311241772428,1811.8908335158817,3191.491365279299,0.6378667945950268,0.7957346171858037,39.83351218764372,5.196092315655281,0.5273939384163167,24,0.01999375195251484,0.019863438857852266,0.017411047759432162,0.00028460282257380953,0.00402765786839443,-4.474505194682066e-05,-7.071704819028302e-05,9.508261060721737e-06,0.08437541484957922
risk_scalar_max1.75_min0.10_risk_matched,risk_scalar_bounds,risk_matched,"EWMA volatility-target multiplier clipped to [0.1, 1.75] with every other control unchanged. Risk budget rescaled to 0.069970 so realised annualised volatility returns to the incumbent's.",retrospective_lever_sensitivity,completed,,reconciled,1990-01-01,2014-12-31,25.005304694826044,0.13217984968008145,0.07714098062266501,1.5935543203230371,1.494842000556403,2.406671615066173,1.1150471133080158,-0.11854194150410635,467,1.8368454569043213,16.459093180442867,0.010430944564190744,0.0094982134400135,0.0009327311241772428,1811.8908335158817,3191.491365279299,0.6378667945950268,0.7957346171858037,39.83351218764372,5.196092315655281,0.5273939384163167,24,0.01999375195251484,0.019863438857852266,0.017411047759432162,0.00028460282257380953,0.00402765786839443,-4.474505194682066e-05,-7.071704819028302e-05,9.508261060721737e-06,0.08437541484957922
risk_scalar_max1.75_min0.25_risk_matched,risk_scalar_bounds,risk_matched,"EWMA volatility-target multiplier clipped to [0.25, 1.75] with every other control unchanged. Risk budget rescaled to 0.069970 so realised annualised volatility returns to the incumbent's.",retrospective_lever_sensitivity,completed,,reconciled,1990-01-01,2014-12-31,25.005304694826044,0.13217984968008145,0.07714098062266501,1.5935543203230371,1.494842000556403,2.406671615066173,1.1150471133080158,-0.11854194150410635,467,1.8368454569043213,16.459093180442867,0.010430944564190744,0.0094982134400135,0.0009327311241772428,1811.8908335158817,3191.491365279299,0.6378667945950268,0.7957346171858037,39.83351218764372,5.196092315655281,0.5273939384163167,24,0.01999375195251484,0.019863438857852266,0.017411047759432162,0.00028460282257380953,0.00402765786839443,-4.474505194682066e-05,-7.071704819028302e-05,9.508261060721737e-06,0.08437541484957922
risk_scalar_max2.00_min0.00_risk_matched,risk_scalar_bounds,risk_matched,"EWMA volatility-target multiplier clipped to [0, 2] with every other control unchanged. Risk budget rescaled to 0.070000 so realised annualised volatility returns to the incumbent's.",retrospective_lever_sensitivity,completed,,reconciled,1990-01-01,2014-12-31,25.005304694826044,0.13189524685750764,0.07718572567461184,1.5895266624546427,1.4889016291562005,2.4014239410781735,1.1133104048113114,-0.11847122445591607,467,1.8498924837444668,16.497485683005603,0.010421436303130022,0.00948913025155786,0.000932306051572164,1808.2504099123767,3179.4099594742606,0.6374551841959624,0.7964111965450026,39.82032806990649,5.1117169008057015,0.5259920430451536,24,0.01999375195251484,0.019863438857852266,0.017411047759432162,0.0,0.0,0.0,0.0,0.0,0.0
risk_scalar_max2.00_min0.10_risk_matched,risk_scalar_bounds,risk_matched,"EWMA volatility-target multiplier clipped to [0.1, 2] with every other control unchanged. Risk budget rescaled to 0.070000 so realised annualised volatility returns to the incumbent's.",retrospective_lever_sensitivity,completed,,reconciled,1990-01-01,2014-12-31,25.005304694826044,0.13189524685750764,0.07718572567461184,1.5895266624546427,1.4889016291562005,2.4014239410781735,1.1133104048113114,-0.11847122445591607,467,1.8498924837444668,16.497485683005603,0.010421436303130022,0.00948913025155786,0.000932306051572164,1808.2504099123767,3179.4099594742606,0.6374551841959624,0.7964111965450026,39.82032806990649,5.1117169008057015,0.5259920430451536,24,0.01999375195251484,0.019863438857852266,0.017411047759432162,0.0,0.0,0.0,0.0,0.0,0.0
signal_cap_1.00_risk_matched,signal_cap,risk_matched,Basis-momentum normalisation cap set to 1. Every other control unchanged. Risk budget rescaled to 0.070282 so realised annualised volatility returns to the incumbent's.,retrospective_lever_sensitivity,completed,,reconciled,1990-01-01,2014-12-31,25.005304694826044,0.13448904629764136,0.07734447039664075,1.6150266389937402,1.4991612253021784,2.447088520784143,1.0696847993759488,-0.12572773435324303,471,1.8687906330344106,18.619678801053407,0.0103103262327342,0.00931779720510409,0.0009925290276301105,1996.992372124863,3360.871074479737,0.6272782253548469,0.8303298485538501,33.85451479380653,5.220196978955966,0.5062829329370871,22,0.01999375195251484,0.019863438857852266,0.01916898410940203,0.002593799440133715,0.025499976539097524,0.0001587447220289112,-0.007256509897326957,-0.00011111007039582219,0.10848007815026417
signal_cap_1.50_risk_matched,signal_cap,risk_matched,Basis-momentum normalisation cap set to 1.5. Every other control unchanged. Risk budget rescaled to 0.069946 so realised annualised volatility returns to the incumbent's.,retrospective_lever_sensitivity,completed,,reconciled,1990-01-01,2014-12-31,25.005304694826044,0.13458685587306385,0.07722478272507348,1.6184859273596506,1.5028139922199066,2.4541665526352574,1.040491698550979,-0.1293492836708776,467,1.8847155557123076,17.61358474087749,0.010372248989648563,0.009410010532149645,0.0009622384574989202,1928.704426067908,3317.6660470974807,0.6323735740865003,0.8136354397880852,37.00275946650314,5.198788875402893,0.5086278758531904,23,0.01999375195251484,0.019863438857852266,0.01916898410940203,0.0026916090155562067,0.028959264905007887,3.905705046164387e-05,-0.010878059214961544,-4.918731348145869e-05,0.08707197459719129
risk_managed_cap_1.00_risk_matched,risk_managed_cap,risk_matched,Forecast volatility-weight cap set to 1. Every other control unchanged. Risk budget rescaled to 0.069554 so realised annualised volatility returns to the incumbent's.,retrospective_lever_sensitivity,completed,,reconciled,1990-01-01,2014-12-31,25.005304694826044,0.12716314259282435,0.07722735423745607,1.5362727214319338,1.438667327708823,2.326079117093715,1.123152097097965,-0.11321987727342753,507,1.8291888464246597,16.162039783454418,0.009964247100824716,0.009081780186090928,0.0008824669147337859,1673.874773822563,2951.0633888280395,0.6380762909782891,0.9388073598650352,39.05028361183505,5.11547777260519,0.5261988048783114,14,0.01999375195251484,0.019700214132762312,0.018223573151920445,-0.00473210426468329,-0.05325394102270886,4.162856284423144e-05,0.005251347182488542,-0.0004571892023053064,0.0037608717994883634
risk_managed_cap_1.50_risk_matched,risk_managed_cap,risk_matched,Forecast volatility-weight cap set to 1.5. Every other control unchanged. Risk budget rescaled to 0.069735 so realised annualised volatility returns to the incumbent's.,retrospective_lever_sensitivity,completed,,reconciled,1990-01-01,2014-12-31,25.005304694826044,0.13161466452314685,0.07724724774587703,1.5852193455280095,1.477230815207745,2.3951788052748944,1.1250920857398017,-0.11698123752830769,471,1.8648980065218068,16.532724243797265,0.010256659245344116,0.009336811229344969,0.0009198480159991476,1796.0889947973712,3152.9268778751366,0.6370815853076929,0.8311566084955819,39.64678828759773,5.255085309105624,0.5076461786442659,20,0.01999375195251484,0.019863438857852266,0.016994894216870757,-0.0002805823343607905,-0.00430731692663322,6.152207126519649e-05,0.0014899869276083777,-0.0001647770577859059,0.14336840829992248
shock_floor_0.25_risk_matched,shock_floor,risk_matched,Volatility-shock taper floor set to 0.25. Every other control unchanged. Risk budget rescaled to 0.069914 so realised annualised volatility returns to the incumbent's.,retrospective_lever_sensitivity,completed,,reconciled,1990-01-01,2014-12-31,25.005304694826044,0.13365701375409422,0.07703277738954381,1.612042936272804,1.5109142311034653,2.4371647932459948,1.1709986063996192,-0.11413934484946942,459,1.8532594815589432,16.62491858903257,0.010460984889209709,0.009514837234169276,0.0009461476550404325,1879.498700438116,3281.501838992333,0.6358266801023177,0.7976206486810096,39.83427870611682,5.200660256498882,0.5270478925970279,24,0.01999375195251484,0.019863438857852266,0.018115281858104553,0.0017617668965865807,0.022516273818161237,-0.00015294828506802471,0.004331879606446654,3.954858607968688e-05,0.08894335569318024
shock_floor_0.50_risk_matched,shock_floor,risk_matched,Volatility-shock taper floor set to 0.5. Every other control unchanged. Risk budget rescaled to 0.069903 so realised annualised volatility returns to the incumbent's.,retrospective_lever_sensitivity,completed,,reconciled,1990-01-01,2014-12-31,25.005304694826044,0.1322895768067487,0.07709747927233977,1.595624889454273,1.498200806483485,2.4102404658569703,1.1150766518507846,-0.11863720452506721,467,1.8405191972643622,16.492124629254782,0.010444421061166807,0.009507212092003054,0.0009372089691637524,1831.4931144578313,3213.3339069003287,0.6369562114411685,0.7969217652315831,39.811896366702435,5.14861681418033,0.5226225687324333,24,0.01999375195251484,0.019863438857852266,0.018024939178976997,0.0003943299492410457,0.006098226999630363,-8.824640227206304e-05,-0.00016598006915113928,2.2984758036784583e-05,0.03689991337462839
max_gross_notional_multiple_3.00_risk_matched,max_gross_notional_multiple,risk_matched,Gross-notional multiple limited to 3 of NAV. Every other control unchanged. Risk budget rescaled to 0.075477 so realised annualised volatility returns to the incumbent's.,retrospective_lever_sensitivity,completed,,reconciled,1990-01-01,2014-12-31,25.005304694826044,0.12252486732134749,0.07688962388166636,1.4908761794523853,1.378178165891795,2.2224234439317305,0.861182085562789,-0.14227521609588123,533,1.900682834606302,15.01675932246434,0.010168794842549634,0.00935760079111004,0.0008111940514395935,1490.0933888280395,2660.1495377875135,0.6409623689080814,0.9957449261214898,38.82814655833206,3.1684867809567163,0.5106439966985432,166,0.01999375195251484,0.0198226395409494,0.016088220334811835,-0.009370379536160156,-0.09865048300225743,-0.0002961017929454801,-0.02380399163996516,-0.0002526414605803877,-1.9432301198489852
max_gross_notional_multiple_4.00_risk_matched,max_gross_notional_multiple,risk_matched,Gross-notional multiple limited to 4 of NAV. Every other control unchanged. Risk budget rescaled to 0.070440 so realised annualised volatility returns to the incumbent's.,retrospective_lever_sensitivity,completed,,reconciled,1990-01-01,2014-12-31,25.005304694826044,0.1318404338403949,0.07763800568590609,1.580113408168704,1.4756929503268694,2.3884227878271806,1.0779636281939036,-0.12230508561897369,475,1.8847923000174651,16.590522591185966,0.010405500922825089,0.009498595017197955,0.0009069059056271371,1760.4848518619933,3137.8851276013143,0.6405978194291314,0.8379078505990624,39.72803924574582,4.242157295550012,0.5313670245705334,53,0.01999375195251484,0.019863438857852266,0.01830609600742766,-5.481301711274256e-05,-0.009413254285938644,0.00045228001129425655,-0.003833861163057617,-1.5935380304933286e-05,-0.8695596052556898
