date,base_gross_return,base_cost_return,base_net_return,prior_overlay_nav,prior_overlay_peak_nav,prior_overlay_drawdown_fraction,exposure_multiplier,desired_multiplier_after_close,decision_multiplier_after_close,overlay_adjustment_turnover_multiple,overlay_adjustment_cost_return,scaled_base_cost_return,overlay_net_return,overlay_nav,overlay_drawdown_fraction
1997-08-07,-0.0013938520795111031,0.0,-0.0013938520795111031,2.7495056857997304,2.767891002362742,0.006642355695118618,1.0,1.0,1.0,0.0,0.0,0.0,-0.0013938520795111031,2.7456732815819507,0.008026949313331255
1997-08-08,-0.012723024333964507,0.0,-0.012723024333964507,2.7456732815819507,2.767891002362742,0.008026949313331255,1.0,1.0,1.0,0.0,0.0,0.0,-0.012723024333964507,2.7107400136072672,0.020647846575854834
1997-08-11,0.0002485464227335139,0.0,0.0002485464227335139,2.7107400136072672,2.767891002362742,0.020647846575854834,1.0,1.0,1.0,0.0,0.0,0.0,0.0002485464227335139,2.71141375834061,0.02040443210152476
1997-08-12,-0.004706461101971514,5.027738785042413e-05,-0.004756738489821938,2.71141375834061,2.767891002362742,0.02040443210152476,1.0,1.0,1.0,0.0,0.0,5.027738785042413e-05,-0.004756738489821938,2.6985162721544786,0.02506411204380643
1997-08-13,5.201664719822665e-05,0.0,5.201664719822665e-05,2.6985162721544786,2.767891002362742,0.02506411204380643,1.0,1.0,1.0,0.0,0.0,0.0,5.201664719822665e-05,2.698656639923366,0.025013399147681747
1997-08-14,0.00846945372506593,4.618848306272242e-05,0.008423265242003207,2.698656639923366,2.767891002362742,0.025013399147681747,1.0,1.0,1.0,0.0,0.0,4.618848306272242e-05,0.008423265242003207,2.7213881405985334,0.01680082840130359
1997-08-15,-0.002077921343763431,0.0,-0.002077921343763431,2.7213881405985334,2.767891002362742,0.01680082840130359,1.0,1.0,1.0,0.0,0.0,0.0,-0.002077921343763431,2.7157333100965193,0.01884383894513897
1997-08-18,-0.002381203910074872,4.364843733401213e-05,-0.002424852347408884,2.7157333100965193,2.767891002362742,0.01884383894513897,1.0,1.0,1.0,0.0,0.0,4.364843733401213e-05,-0.002424852347408884,2.7091480578045952,0.02122299776544756
1997-08-19,0.0013986335968619353,0.0,0.0013986335968619353,2.7091480578045952,2.767891002362742,0.02122299776544756,1.0,1.0,1.0,0.0,0.0,0.0,0.0013986335968619353,2.7129371632971138,0.019854047366286598
1997-08-20,-0.0035561580501742096,8.433540936346679e-06,-0.003564591591110556,2.7129371632971138,2.767891002362742,0.019854047366286598,1.0,1.0,1.0,0.0,0.0,8.433540936346679e-06,-0.003564591591110556,2.7032666502976137,0.023347867387105703
1997-08-21,-0.010415695261675236,0.0,-0.010415695261675236,2.7032666502976137,2.767891002362742,0.023347867387105703,1.0,1.0,1.0,0.0,0.0,0.0,-0.010415695261675236,2.6751102486570644,0.033520378377066784
1997-08-22,-0.00170799117927907,0.0,-0.00170799117927907,2.6751102486570644,2.767891002362742,0.033520378377066784,1.0,1.0,1.0,0.0,0.0,0.0,-0.00170799117927907,2.670541183948759,0.03517111704575171
1997-08-25,0.0013930812828496352,0.0,0.0013930812828496352,2.670541183948759,2.767891002362742,0.03517111704575171,1.0,1.0,1.0,0.0,0.0,0.0,0.0013930812828496352,2.6742614648871967,0.03382703198775561
1997-08-26,-0.0008017789909186435,0.0,-0.0008017789909186435,2.6742614648871967,2.767891002362742,0.03382703198775561,1.0,1.0,1.0,0.0,0.0,0.0,-0.0008017789909186435,2.672117298228427,0.03460168917510131
1997-08-27,-0.0015423312493207796,8.58749651897552e-06,-0.001550918745839755,2.672117298228427,2.767891002362742,0.03460168917510131,1.0,1.0,1.0,0.0,0.0,8.58749651897552e-06,-0.001550918745839755,2.667973061419522,0.0360989435125616
1997-08-28,0.0032477243344411454,1.2608720492295002e-05,0.0032351156139488503,2.667973061419522,2.767891002362742,0.0360989435125616,1.0,1.0,1.0,0.0,0.0,1.2608720492295002e-05,0.0032351156139488503,2.6766042627281155,0.032980612154417166
1997-08-29,0.0006852419194210904,0.0007493846744097225,-6.414275498863205e-05,2.6766042627281155,2.767891002362742,0.032980612154417166,1.0,1.0,1.0,0.0,0.0,0.0007493846744097225,-6.414275498863205e-05,2.6764325779566898,0.03304263944208108
1997-09-01,0.000858603373211909,0.00011667379513568246,0.0007419295780762265,2.6764325779566898,2.767891002362742,0.03304263944208108,1.0,1.0,1.0,0.0,0.0,0.00011667379513568246,0.0007419295780762265,2.6784183024500026,0.03232522517554459
1997-09-02,0.0017079912808436505,0.0001955881306629118,0.0015124031501807388,2.6784183024500026,2.767891002362742,0.03232522517554459,1.0,1.0,1.0,0.0,0.0,0.0001955881306629118,0.0015124031501807388,2.6824691507281297,0.030861710797749686
1997-09-03,0.0033198556331208912,0.0,0.0033198556331208912,2.6824691507281297,2.767891002362742,0.030861710797749686,1.0,1.0,1.0,0.0,0.0,0.0,0.0033198556331208912,2.6913745610488475,0.027644311589068438
1997-09-04,-0.0008762669747450405,0.0,-0.0008762669747450405,2.6913745610488475,2.767891002362742,0.027644311589068438,1.0,1.0,1.0,0.0,0.0,0.0,-0.0008762669747450405,2.6890161984043313,0.028496354766528453
1997-09-05,0.0005942529053067286,0.0,0.0005942529053067286,2.6890161984043313,2.767891002362742,0.028496354766528453,1.0,1.0,1.0,0.0,0.0,0.0,0.0005942529053067286,2.69061415409265,0.0279190359028324
1997-09-08,0.0019172344571254246,0.0,0.0019172344571254246,2.69061415409265,2.767891002362742,0.0279190359028324,1.0,1.0,1.0,0.0,0.0,0.0,0.0019172344571254246,2.695772692259706,0.026055328783349596
1997-09-09,-5.648820540221633e-05,0.0,-5.648820540221633e-05,2.695772692259706,2.767891002362742,0.026055328783349596,1.0,1.0,1.0,0.0,0.0,0.0,-5.648820540221633e-05,2.695620412898148,0.02611034516998756
1997-09-10,0.0008435709284693946,0.0,0.0008435709284693946,2.695620412898148,2.767891002362742,0.02611034516998756,1.0,1.0,1.0,0.0,0.0,0.0,0.0008435709284693946,2.6978943599126572,0.025288800169635972
1997-09-11,0.0009341202350295125,0.00011842567385814281,0.0008156945611713697,2.6978943599126572,2.767891002362742,0.025288800169635972,1.0,1.0,1.0,0.0,0.0,0.00011842567385814281,0.0008156945611713697,2.7000950176686533,0.02449373354522144
1997-09-12,0.003305189359941953,0.0,0.003305189359941953,2.7000950176686533,2.767891002362742,0.02449373354522144,1.0,1.0,1.0,0.0,0.0,0.0,0.003305189359941953,2.7090193429918843,0.021269500612778325
1997-09-15,0.0007153836790046505,0.00011840560355249145,0.000596978075452159,2.7090193429918843,2.767891002362742,0.021269500612778325,1.0,1.0,1.0,0.0,0.0,0.00011840560355249145,0.000596978075452159,2.7106365681456266,0.02068521996286765
1997-09-16,0.0037072914982126813,5.916176209681397e-05,0.0036481297361158674,2.7106365681456266,2.767891002362742,0.02068521996286765,1.0,1.0,1.0,0.0,0.0,5.916176209681397e-05,0.0036481297361158674,2.720525322013682,0.017112552592796426
1997-09-17,0.0024644193850847126,0.0,0.0024644193850847126,2.720525322013682,2.767891002362742,0.017112552592796426,1.0,1.0,1.0,0.0,0.0,0.0,0.0024644193850847126,2.7272298373548662,0.014690305714049612
1997-09-18,0.002358017610142329,0.0,0.002358017610142329,2.7272298373548662,2.767891002362742,0.014690305714049612,1.0,1.0,1.0,0.0,0.0,0.0,0.002358017610142329,2.733660693338255,0.01236692810347928
1997-09-19,0.0006125355853394573,7.833909852314126e-06,0.0006047016754871432,2.733660693338255,2.767891002362742,0.01236692810347928,1.0,1.0,1.0,0.0,0.0,7.833909852314126e-06,0.0006047016754871432,2.73531374253973,0.011769704730136943
1997-09-22,0.000687800857453228,3.365991422004233e-05,0.0006541409432331857,2.73531374253973,2.767891002362742,0.011769704730136943,1.0,1.0,1.0,0.0,0.0,3.365991422004233e-05,0.0006541409432331857,2.7371030232513136,0.01112326283265741
1997-09-23,-0.0025102709277610748,0.0,-0.0025102709277610748,2.7371030232513136,2.767891002362742,0.01112326283265741,1.0,1.0,1.0,0.0,0.0,0.0,-0.0025102709277610748,2.7302321531057587,0.013605611357107916
1997-09-24,-0.001642745258466856,0.0,-0.001642745258466856,2.7302321531057587,2.767891002362742,0.013605611357107916,1.0,1.0,1.0,0.0,0.0,0.0,-0.001642745258466856,2.7257470771817305,0.015226006062029396
1997-09-25,-0.004551860588315361,0.0,-0.004551860588315361,2.7257470771817305,2.767891002362742,0.015226006062029396,1.0,1.0,1.0,0.0,0.0,0.0,-0.004551860588315361,2.713339856487391,0.01970855999343346
1997-09-26,0.0003481518636839692,8.45163938960285e-06,0.00033970022429436635,2.713339856487391,2.767891002362742,0.01970855999343346,1.0,1.0,1.0,0.0,0.0,8.45163938960285e-06,0.00033970022429436635,2.714261578645227,0.019375554771389414
1997-09-29,-0.0031200541377009216,0.0,-0.0031200541377009216,2.714261578645227,2.767891002362742,0.019375554771389414,1.0,1.0,1.0,0.0,0.0,0.0,-0.0031200541377009216,2.7057929355759724,0.022435156129255507
1997-09-30,-0.004412441668850615,0.00019435158734020351,-0.004606793256190818,2.7057929355759724,2.767891002362742,0.022435156129255507,1.0,1.0,1.0,0.0,0.0,0.00019435158734020351,-0.004606793256190818,2.693327906927712,0.026938595259488607
1997-10-01,0.0048651609338757175,0.00040595119342270194,0.004459209740453015,2.693327906927712,2.767891002362742,0.026938595259488607,1.0,1.0,1.0,0.0,0.0,0.00040595119342270194,0.004459209740453015,2.705338020964518,0.022599510365410858
1997-10-02,-0.00686331857599403,0.0,-0.00686331857599403,2.705338020964518,2.767891002362742,0.022599510365410858,1.0,1.0,1.0,0.0,0.0,0.0,-0.00686331857599403,2.686770424270889,0.02930772130210557
1997-10-03,-0.015339980972092809,0.0,-0.015339980972092809,2.686770424270889,2.767891002362742,0.02930772130210557,1.0,1.0,1.0,0.0,0.0,0.0,-0.015339980972092809,2.645555417086192,0.044198122387088645
1997-10-06,0.013263288158291907,5.494912247745855e-05,0.013208339035814448,2.645555417086192,2.767891002362742,0.044198122387088645,1.0,1.0,1.0,0.0,0.0,5.494912247745855e-05,0.013208339035814448,2.680498809973102,0.03157356713650927
1997-10-07,-0.004032167673667774,0.0,-0.004032167673667774,2.680498809973102,2.767891002362742,0.03157356713650927,1.0,1.0,1.0,0.0,0.0,0.0,-0.004032167673667774,2.6696905893222236,0.035478424893426896
1997-10-08,-0.008222643733956885,0.0,-0.008222643733956885,2.6696905893222236,2.767891002362742,0.035478424893426896,1.0,1.0,1.0,0.0,0.0,0.0,-0.008222643733956885,2.6477386747263294,0.04340934217924319
1997-10-09,-0.0017494531276564494,0.0,-0.0017494531276564494,2.6477386747263294,2.767891002362742,0.04340934217924319,1.0,1.0,1.0,0.0,0.0,0.0,-0.0017494531276564494,2.643106580020613,0.04508285269745449
1997-10-10,-0.0007182741475943589,0.0001738583575428307,-0.0008921325051371896,2.643106580020613,2.767891002362742,0.04508285269745449,1.0,1.0,1.0,0.0,0.0,0.0001738583575428307,-0.0008921325051371896,2.6407485787260345,0.04593476532427598
1997-10-13,0.00918642096471189,0.0,0.00918642096471189,2.6407485787260345,2.767891002362742,0.04593476532427598,1.0,1.0,1.0,0.0,0.0,0.0,0.00918642096471189,2.6650076068321766,0.037170320450748084
1997-10-14,0.011617924361670907,5.520226216745715e-05,0.01156272209950345,2.6650076068321766,2.767891002362742,0.037170320450748084,1.0,1.0,1.0,0.0,0.0,5.520226216745715e-05,0.01156272209950345,2.6958223491830395,0.026037388436966236
1997-10-15,0.0008338571542619884,0.0,0.0008338571542619884,2.6958223491830395,2.767891002362742,0.026037388436966236,1.0,1.0,1.0,0.0,0.0,0.0,0.0008338571542619884,2.6980702799355254,0.025225242745330667
1997-10-16,-0.00689380395105241,0.0,-0.00689380395105241,2.6980702799355254,2.767891002362742,0.025225242745330667,1.0,1.0,1.0,0.0,0.0,0.0,-0.00689380395105241,2.6794703123794887,0.031945148818279034
1997-10-17,-0.0012012633742166684,0.0,-0.0012012633742166684,2.6794703123794887,2.767891002362742,0.031945148818279034,1.0,1.0,1.0,0.0,0.0,0.0,-0.0012012633742166684,2.6762515628309265,0.0331080376552364
1997-10-20,0.002452792202620211,0.0,0.002452792202620211,2.6762515628309265,2.767891002362742,0.0331080376552364,1.0,1.0,1.0,0.0,0.0,0.0,0.002452792202620211,2.6828158517964886,0.030736452589220864
1997-10-21,0.00023001018276583762,6.05358885981414e-05,0.00016947429416769622,2.6828158517964886,2.767891002362742,0.030736452589220864,1.0,1.0,1.0,0.0,0.0,6.05358885981414e-05,0.00016947429416769622,2.683270520119354,0.03057218733366085
1997-10-22,-0.0038610418391748567,0.0,-0.0038610418391748567,2.683270520119354,2.767891002362742,0.03057218733366085,1.0,1.0,1.0,0.0,0.0,0.0,-0.0038610418391748567,2.6729103003753485,0.03431518867842542
1997-10-23,0.008478983783556198,0.0,0.008478983783556198,2.6729103003753485,2.767891002362742,0.03431518867842542,1.0,1.0,1.0,0.0,0.0,0.0,0.008478983783556198,2.695573863467131,0.026127162823203376
1997-10-24,-0.0015656945459969738,0.0,-0.0015656945459969738,2.695573863467131,2.767891002362742,0.026127162823203376,1.0,1.0,1.0,0.0,0.0,0.0,-0.0015656945459969738,2.6913534181707686,0.027651950212865706
1997-10-27,-0.0036921185169034223,0.0,-0.0036921185169034223,2.6913534181707686,2.767891002362742,0.027651950212865706,1.0,1.0,1.0,0.0,0.0,0.0,-0.0036921185169034223,2.681416622380009,0.031241974452359766
1997-10-28,0.0011007289196368765,0.0,0.0011007289196368765,2.681416622380009,2.767891002362742,0.031241974452359766,1.0,1.0,1.0,0.0,0.0,0.0,0.0011007289196368765,2.684368135201858,0.03017563447750904
1997-10-29,0.0029841445777104396,8.563695834704417e-06,0.002975580881875735,2.684368135201858,2.767891002362742,0.03017563447750904,1.0,1.0,1.0,0.0,0.0,8.563695834704417e-06,0.002975580881875735,2.692355689704881,0.027289843636683075
1997-10-30,-0.005417919914036793,0.0,-0.005417919914036793,2.692355689704881,2.767891002362742,0.027289843636683075,1.0,1.0,1.0,0.0,0.0,0.0,-0.005417919914036793,2.6777687221979583,0.032559909363429895
1997-10-31,0.0044033858620319,0.00032211596392057074,0.0040812698981113294,2.6777687221979583,2.767891002362742,0.032559909363429895,1.0,1.0,1.0,0.0,0.0,0.00032211596392057074,0.0040812698981113294,2.688697419077969,0.028611525243288582
1997-11-03,-0.0008373987995608139,0.00025922206415051854,-0.0010966208637113325,2.688697419077969,2.767891002362742,0.028611525243288582,1.0,1.0,1.0,0.0,0.0,0.00025922206415051854,-0.0010966208637113325,2.6857489373920016,0.029676770111475514
1997-11-04,0.0013134812966019162,0.0,0.0013134812966019162,2.6857489373920016,2.767891002362742,0.029676770111475514,1.0,1.0,1.0,0.0,0.0,0.0,0.0013134812966019162,2.689276618388635,0.0284022686973584
1997-11-05,0.005097523849411341,0.0,0.005097523849411341,2.689276618388635,2.767891002362742,0.0284022686973584,1.0,1.0,1.0,0.0,0.0,0.0,0.005097523849411341,2.702985270088535,0.023449526090009276
1997-11-06,0.0008414413156082079,0.0,0.0008414413156082079,2.702985270088535,2.767891002362742,0.023449526090009276,1.0,1.0,1.0,0.0,0.0,0.0,0.0008414413156082079,2.705259673570268,0.022627816174484616
1997-11-07,-0.0005509079988478432,0.0,-0.0005509079988478432,2.705259673570268,2.767891002362742,0.022627816174484616,1.0,1.0,1.0,0.0,0.0,0.0,-0.0005509079988478432,2.7037693243771375,0.023166258328405576
1997-11-10,0.005183032199140067,0.0,0.005183032199140067,2.7037693243771375,2.767891002362742,0.023166258328405576,1.0,1.0,1.0,0.0,0.0,0.0,0.005183032199140067,2.717783047844431,0.018103297592115375
1997-11-11,-4.533533022496125e-05,0.0,-4.533533022496125e-05,2.717783047844431,2.767891002362742,0.018103297592115375,1.0,1.0,1.0,0.0,0.0,0.0,-4.533533022496125e-05,2.717659836252477,0.01814781220336592
1997-11-12,0.000752043048585589,0.00010081062536405433,0.0006512324232215347,2.717659836252477,2.767891002362742,0.01814781220336592,1.0,1.0,1.0,0.0,0.0,0.00010081062536405433,0.0006512324232215347,2.7194296644531315,0.017508398223861743
1997-11-13,-0.004651659567198903,0.0,-0.004651659567198903,2.7194296644531315,2.767891002362742,0.017508398223861743,1.0,1.0,1.0,0.0,0.0,0.0,-0.004651659567198903,2.7067798034371533,0.022078614682956355
1997-11-14,-0.0014381031880786137,0.0,-0.0014381031880786137,2.7067798034371533,2.767891002362742,0.022078614682956355,1.0,1.0,1.0,0.0,0.0,0.0,-0.0014381031880786137,2.7028871747724037,0.023484966544870978
1997-11-17,0.00545591699522697,0.0,0.00545591699522697,2.7028871747724037,2.767891002362742,0.023484966544870978,1.0,1.0,1.0,0.0,0.0,0.0,0.00545591699522697,2.7176339028454257,0.01815718157774837
1997-11-18,-0.0002526097551588937,0.0,-0.0002526097551588937,2.7176339028454257,2.767891002362742,0.01815718157774837,1.0,1.0,1.0,0.0,0.0,0.0,-0.0002526097551588937,2.7169474020106166,0.01840520465171458
1997-11-19,0.006929191780128411,0.0,0.006929191780128411,2.7169474020106166,2.767891002362742,0.01840520465171458,1.0,1.0,1.0,0.0,0.0,0.0,0.006929191780128411,2.73577365161567,0.011603546064370307
1997-11-20,0.004402716602030341,4.732465343257257e-05,0.004355391948597768,2.73577365161567,2.767891002362742,0.011603546064370307,1.0,1.0,1.0,0.0,0.0,4.732465343257257e-05,0.004355391948597768,2.7476890181511027,0.007298692106876503
1997-11-21,-0.0009417846183174864,0.0,-0.0009417846183174864,2.7476890181511027,2.767891002362742,0.007298692106876503,1.0,1.0,1.0,0.0,0.0,0.0,-0.0009417846183174864,2.745101286897888,0.008233602929233919
1997-11-24,0.00017708287937670905,4.0185664832439226e-05,0.00013689721454426983,2.745101286897888,2.767891002362742,0.008233602929233919,1.0,1.0,1.0,0.0,0.0,4.0185664832439226e-05,0.00013689721454426983,2.7454770836177067,0.008097832871996169
1997-11-25,-0.0006672478400065178,8.408426476939818e-06,-0.0006756562664834577,2.7454770836177067,2.767891002362742,0.008097832871996169,1.0,1.0,1.0,0.0,0.0,8.408426476939818e-06,-0.0006756562664834577,2.7436220848216735,0.008768017786954796
1997-11-26,0.00487545433478909,0.0,0.00487545433478909,2.7436220848216735,2.767891002362742,0.008768017786954796,1.0,1.0,1.0,0.0,0.0,0.0,0.00487545433478909,2.7569984890081405,0.003935311522492602
1997-11-27,-0.0007602446034430191,1.2575447099178282e-05,-0.0007728200505421973,2.7569984890081405,2.767891002362742,0.003935311522492602,1.0,1.0,1.0,0.0,0.0,1.2575447099178282e-05,-0.0007728200505421973,2.7548678252965204,0.004705090285385127
1997-11-28,0.000678056881952435,0.000679593561332016,-1.5366793795809196e-06,2.7548678252965204,2.767891002362742,0.004705090285385127,1.0,1.0,1.0,0.0,0.0,0.000679593561332016,-1.5366793795809196e-06,2.75486359194794,0.004706619734549444
1997-12-01,0.0072741224963911956,0.0005386852493522298,0.006735437247038966,2.75486359194794,2.767891002362742,0.004706619734549444,1.0,1.0,1.0,0.0,0.0,0.0005386852493522298,0.006735437247038966,2.7734188027956574,0.0
