decision_date,EMD,ES,FCE,FDAX,FESX,FSMI,HTW,LFT,NKD,NQ,RTY,SNK,SXF,YAP,YM,CGB,FGBL,FGBM,FGBS,FGBX,LLG,SJB,YXT,YYT,ZT,ZF,ZN,ZB,6A,6B,6C,6E,6J,6M,6N,6S,BRN,CL,GAS,HO,NG,RB,GC,HG,PA,PL,SI,CC,CT,GF,HE,KC,KE,LE,RS,SB,ZC,ZL,ZM,ZS,ZW
2006-09-29,0.0,0.0,1.9355170908619296e-06,0.0,1.7485094337426945e-06,2.38388932158723e-07,1.9216946691536215e-06,1.281783998202608e-06,7.5746427392247e-07,0.0,0.0,1.7220029459095996e-06,0.0,1.1258784291040966e-06,0.0,5.067979555883052e-07,-3.7842364165023643e-06,-6.437660974558558e-06,-9.059083776624292e-06,0.0,-1.8227673198903749e-06,4.684908005213091e-06,-2.4566479977206157e-06,-1.1587028592213286e-05,-8.390519658339086e-06,-7.460003810737952e-06,-6.191117278497331e-06,-3.2346423581376717e-06,-3.161796039710334e-06,0.0,2.7236377819153726e-07,0.0,-2.5486610461158146e-06,0.0,0.0,-2.2167316851779827e-06,-1.1830215577716941e-06,-1.2556956941524165e-06,-1.1932373889101496e-06,-9.029738512791013e-07,-4.782350600159406e-07,0.0,0.0,6.434925306904564e-07,0.0,0.0,0.0,2.8996011977502596e-06,-3.894617266792262e-06,-3.4276567946598878e-06,-3.734840039298534e-06,-1.082109870493791e-06,1.2548394148170072e-06,-3.911197154895863e-06,-2.1159051781765313e-05,-2.9914637647031347e-06,-4.1713509015415955e-06,-7.432786213152317e-06,-5.728042328248975e-06,-4.44370581757695e-06,1.1467268075483526e-07
2006-10-31,0.0,0.0,1.9355170908619296e-06,0.0,1.7485094337426945e-06,1.5260045640999223e-07,1.9216946691536215e-06,1.281783998202608e-06,7.5746427392247e-07,0.0,0.0,1.7220029459095996e-06,0.0,1.1258784291040966e-06,0.0,5.067979555883052e-07,-3.7842364165023643e-06,-6.437660974558558e-06,-6.593058976717229e-06,0.0,0.0,4.684908005213091e-06,-2.4566479977206157e-06,-1.1587028592213286e-05,-8.390519658339086e-06,-7.460003810737952e-06,0.0,0.0,0.0,0.0,1.764981856675928e-07,0.0,-2.5486610461158146e-06,0.0,0.0,0.0,-1.1830215577716941e-06,-1.2556956941524165e-06,-8.106979195818729e-07,-9.029738512791013e-07,-4.782350600159406e-07,0.0,0.0,6.434925306904564e-07,0.0,0.0,0.0,4.723513881619923e-06,-3.894617266792262e-06,-3.4276567946598878e-06,-3.734840039298534e-06,-1.9040079514439122e-06,9.005362908478476e-07,-3.911197154895863e-06,0.0,-2.9914637647031347e-06,1.5952096026691942e-06,2.017360785949617e-06,-3.669097977280757e-06,-2.5441398424534017e-06,5.171574136164602e-07
2006-11-30,0.0,0.0,4.160746702968478e-07,0.0,1.2703933879143528e-06,1.3688076425174608e-06,1.9216946691536215e-06,1.281783998202608e-06,1.1273354950046431e-06,0.0,0.0,1.7220029459095996e-06,0.0,1.1258784291040966e-06,0.0,1.1070608735949833e-06,-3.7842364165023643e-06,-4.2505251947767046e-06,-1.8273936833518502e-05,-2.241753604063764e-06,-6.225406647614688e-07,4.684908005213091e-06,-3.7167226680091755e-06,-1.5552197142445993e-05,-8.390519658339086e-06,3.5083506170098934e-07,4.2961763636592147e-07,0.0,0.0,0.0,-3.692337350771217e-06,0.0,-2.5486610461158146e-06,-6.940860953285725e-06,0.0,0.0,-1.1830215577716941e-06,-1.2556956941524165e-06,-8.106979195818729e-07,-9.029738512791013e-07,-4.782350600159406e-07,0.0,0.0,4.7534983893189816e-07,0.0,0.0,0.0,-4.964163862565984e-06,-3.894617266792262e-06,-3.4276567946598878e-06,-3.734840039298534e-06,2.0330416555094898e-06,4.406694699044492e-07,-3.911197154895863e-06,0.0,-2.9914637647031347e-06,2.6553627672884284e-06,2.017360785949617e-06,-5.5046239937536746e-06,1.8883913646678402e-06,0.0
2006-12-29,0.0,0.0,2.147482041352277e-07,0.0,1.7388253127665431e-06,0.0,4.199991837359038e-06,1.9546356141112422e-06,0.0,-6.200157144591887e-06,0.0,3.224800072588654e-06,0.0,1.5624702795504252e-06,0.0,1.1070608735949833e-06,-5.433509981153762e-06,-9.803860698397506e-06,-2.7399467611473438e-05,-3.2548074905465468e-06,-6.225406647614688e-07,-1.5138309638422135e-06,-6.9199614666105e-06,-1.5552197142445993e-05,-8.390519658339086e-06,-8.837213155125893e-06,-6.139434222734543e-06,-4.023640283083258e-06,0.0,0.0,-5.4529592346610595e-06,0.0,-4.06536469565488e-06,0.0,0.0,0.0,-1.7950093515159965e-06,-1.799266992000794e-06,-1.3097608817586377e-06,-1.2569171233148847e-06,-6.557395490877156e-07,-1.1678832723745152e-06,0.0,8.35245827910293e-07,0.0,3.116447071159988e-07,0.0,-4.964163862565984e-06,-5.5309928300789e-06,-3.4276567946598878e-06,2.6573289682500966e-06,-1.3639577280349858e-06,0.0,-5.514864094278939e-06,0.0,-5.911203497201477e-06,4.2496503940894556e-06,7.892359104674994e-07,-7.76191098775358e-06,2.821768304743076e-06,0.0
2007-01-31,0.0,0.0,2.147482041352277e-07,0.0,1.7388253127665431e-06,0.0,4.199991837359038e-06,1.441003266848689e-06,2.0932040443543326e-07,0.0,0.0,3.224800072588654e-06,0.0,1.5624702795504252e-06,0.0,7.137562160188572e-06,-5.433509981153762e-06,-9.803860698397506e-06,-2.7399467611473438e-05,-3.2548074905465468e-06,-3.3397550987792974e-07,6.460481504384719e-06,-6.9199614666105e-06,-1.5552197142445993e-05,-8.390519658339086e-06,-8.837213155125893e-06,-6.139434222734543e-06,-4.023640283083258e-06,0.0,0.0,-5.4529592346610595e-06,0.0,-4.06536469565488e-06,-8.602836177783927e-06,3.5601349835326736e-06,0.0,-9.629693306413596e-07,-9.874268960044995e-07,-1.3097608817586377e-06,-9.081698510652444e-07,-3.9302550916182536e-07,-1.1678832723745152e-06,0.0,8.35245827910293e-07,0.0,0.0,0.0,6.197674218286826e-06,-5.5309928300789e-06,-3.4276567946598878e-06,1.1156294209862127e-06,-2.1609174732322718e-06,0.0,-5.514864094278939e-06,8.471592075612413e-07,-5.911203497201477e-06,2.983314916187671e-06,1.1917947288556908e-06,1.8521684734155433e-06,2.821768304743076e-06,0.0
2007-02-28,0.0,0.0,4.599785805991656e-07,0.0,2.7511975294196797e-06,1.9302224596393617e-06,2.7555634607340162e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.569651256418432e-07,0.0,2.580017372242115e-06,-4.000664567588377e-06,-9.803860698397506e-06,-2.7399467611473438e-05,-2.268689320346617e-06,-2.788591774165315e-06,4.160068510216675e-06,-4.969468672169219e-06,-1.5552197142445993e-05,-8.390519658339086e-06,3.9603521570913085e-07,1.243413138780414e-06,7.303864796171126e-07,0.0,0.0,-3.685470990439033e-06,2.263725296829791e-06,-4.90858950198366e-07,-8.602836177783927e-06,3.5601349835326736e-06,3.0039579516295877e-06,-9.629693306413596e-07,-9.874268960044995e-07,-1.3097608817586377e-06,-9.081698510652444e-07,-3.9302550916182536e-07,-8.38061046762386e-07,0.0,5.450584349757136e-07,0.0,0.0,0.0,2.8540120371653184e-06,-4.14048987082369e-06,0.0,4.564822138664554e-06,-2.1609174732322718e-06,0.0,0.0,3.849631222040317e-06,-5.911203497201477e-06,2.983314916187671e-06,4.364978869861172e-07,1.3034881337211763e-06,2.821768304743076e-06,0.0
2007-03-30,8.379956799122027e-08,5.391290238833519e-07,1.6423946202980816e-06,0.0,1.0018647790932013e-06,5.572621967479682e-07,2.7555634607340162e-06,2.33452714389081e-07,1.091643647223095e-07,-3.772531502961782e-06,0.0,3.2693106997144445e-07,0.0,6.569651256418432e-07,1.2768004411334875e-07,2.580017372242115e-06,-4.000664567588377e-06,-9.803860698397506e-06,-2.7399467611473438e-05,-2.268689320346617e-06,-2.788591774165315e-06,6.735248891307911e-06,-4.969468672169219e-06,-1.5552197142445993e-05,0.0,0.0,1.243413138780414e-06,7.303864796171126e-07,6.648394113983652e-07,0.0,-3.685470990439033e-06,2.263725296829791e-06,-1.363721596877617e-06,0.0,3.5601349835326736e-06,2.042463023457604e-06,-9.629693306413596e-07,-9.874268960044995e-07,-1.3097608817586377e-06,-9.081698510652444e-07,-7.177617044326943e-07,-8.38061046762386e-07,0.0,5.450584349757136e-07,0.0,2.1699817428794587e-06,0.0,0.0,-4.14048987082369e-06,0.0,1.3853912245242745e-06,-2.1609174732322718e-06,-4.065136156802903e-06,0.0,3.849631222040317e-06,-5.911203497201477e-06,2.983314916187671e-06,0.0,1.3034881337211763e-06,2.821768304743076e-06,-3.528491095912496e-06
2007-04-30,0.0,3.1506627115102153e-07,1.0301507951498554e-06,0.0,1.0018647790932013e-06,5.572621967479682e-07,3.9291790555837035e-06,1.3851896214201242e-07,0.0,2.509635338112434e-08,0.0,4.6495570363877744e-07,0.0,6.569651256418432e-07,0.0,1.7527083434466492e-06,0.0,-9.803860698397506e-06,-2.7399467611473438e-05,2.496800657009401e-06,-2.788591774165315e-06,6.735248891307911e-06,-7.031750333554945e-06,-1.5552197142445993e-05,0.0,0.0,0.0,7.303864796171126e-07,1.3124471049157429e-06,0.0,-3.685470990439033e-06,2.263725296829791e-06,-2.204678904371815e-06,0.0,3.5601349835326736e-06,-4.268717613612868e-06,-1.610307696933747e-06,-1.4693998805028003e-06,-1.3097608817586377e-06,-9.081698510652444e-07,-7.177617044326943e-07,-8.38061046762386e-07,-2.7522566038341565e-06,-1.0540171397858395e-06,-3.89625379879679e-06,-2.0800806602861798e-06,-1.6147471943881173e-06,1.1485132171607644e-06,-4.14048987082369e-06,1.7996870914007918e-07,5.869676481184892e-06,-2.9417501081896556e-06,-4.065136156802903e-06,0.0,5.532885473593915e-06,-4.148873775516447e-06,2.983314916187671e-06,1.0197750141543558e-06,-6.1693821451245576e-06,2.821768304743076e-06,6.16675132805786e-07
2007-05-31,0.0,0.0,0.0,0.0,1.7387746645765827e-06,0.0,3.9291790555837035e-06,0.0,1.0019080128496028e-06,0.0,0.0,1.3693158525504326e-06,0.0,6.569651256418432e-07,0.0,-7.282607107858356e-06,-5.260270054707358e-06,-9.803860698397506e-06,-2.7399467611473438e-05,-3.0941209611006485e-06,-4.129970880764678e-06,0.0,-7.031750333554945e-06,-2.1568505271936887e-05,-1.2665400257190501e-05,-1.1496477192182827e-05,0.0,0.0,4.199540945043351e-06,2.039140314330713e-06,1.4396183273056673e-06,6.195783583121307e-07,-4.252746455335385e-06,1.7523270306355351e-06,3.5601349835326736e-06,-4.268717613612868e-06,-1.610307696933747e-06,-1.4693998805028003e-06,-1.3097608817586377e-06,-9.081698510652444e-07,-1.1332612870255303e-06,7.413333099674725e-07,0.0,1.8741069200993366e-07,1.0979674456915252e-06,2.495211686200401e-06,0.0,3.065513962336265e-07,-4.14048987082369e-06,3.0107848867505322e-06,5.869676481184892e-06,4.2257477590860553e-08,-4.065136156802903e-06,0.0,0.0,-7.107936095564374e-06,2.983314916187671e-06,0.0,0.0,2.821768304743076e-06,6.16675132805786e-07
2007-06-29,4.2735436361238086e-07,8.072829707063717e-07,0.0,0.0,0.0,0.0,1.7229184718663341e-06,0.0,0.0,5.028820914491244e-07,2.0937752750847964e-07,4.1540457208504993e-07,3.6637602296732065e-08,3.31235370570249e-08,6.282294965990032e-07,1.6897417741847447e-06,-3.070014902929743e-06,-6.754789083467296e-06,-2.7399467611473438e-05,-1.9071141686207655e-06,-2.7098051038696253e-06,1.5419587774329252e-06,-5.162324127347636e-06,-1.473659168537008e-05,-8.490398142256656e-06,0.0,0.0,3.576993556261451e-07,4.199540945043351e-06,3.4509605182680675e-06,2.5991148434865696e-06,2.57530435199935e-06,-4.252746455335385e-06,0.0,3.5601349835326736e-06,-2.119763612901401e-06,-1.610307696933747e-06,-1.4693998805028003e-06,-8.301367806975059e-07,-5.854104930037726e-07,-8.082719494735202e-07,7.413333099674725e-07,-2.214160661328336e-06,-8.271996341359615e-07,1.0979674456915252e-06,-2.30589654863897e-06,0.0,9.595956418110172e-07,-1.5065311478877281e-06,3.0107848867505322e-06,-5.542952790058165e-06,-2.187293856482073e-06,6.648479265873038e-07,0.0,1.2597445537849432e-05,-2.520118641081717e-06,2.983314916187671e-06,0.0,0.0,1.5617542838158571e-06,1.657132792967604e-06
2007-07-31,4.2735436361238086e-07,8.072829707063717e-07,1.2848764843536853e-07,0.0,3.570549498174507e-07,0.0,6.327540388522714e-07,2.9516528103415702e-08,0.0,8.140737747292477e-07,5.00621873809656e-07,4.1540457208504993e-07,1.4968364169430145e-07,2.2409518376883526e-07,6.282294965990032e-07,-3.702014223539821e-06,-1.93302958313712e-06,-3.856332902433954e-06,-1.0324082728211646e-05,-1.3776488462004744e-06,-1.444780476345075e-06,1.5419587774329252e-06,-2.4668923028463205e-06,-9.018102959248272e-06,-2.4545868546764224e-06,0.0,0.0,2.4954449717380873e-07,1.747161043153975e-06,2.402077585389364e-06,1.766140341082032e-06,1.8307422979001014e-06,-2.2056620980392365e-06,4.5838228301253003e-07,1.3019546438393536e-06,2.4562611496228183e-06,-1.170558190226298e-06,-1.4693998805028003e-06,-5.769345097179284e-07,-3.8168871916048033e-07,-5.935722403739302e-07,7.413333099674725e-07,-2.214160661328336e-06,0.0,0.0,6.4229053482868e-07,0.0,0.0,-1.5065311478877281e-06,2.114061268984804e-06,-5.542952790058165e-06,-2.187293856482073e-06,6.648479265873038e-07,4.1390549485035335e-06,1.2597445537849432e-05,-2.520118641081717e-06,2.983314916187671e-06,0.0,4.0853604451217285e-07,1.5617542838158571e-06,1.657132792967604e-06
2007-08-31,1.6234538024525685e-07,3.832741181013095e-07,8.958126543942471e-08,0.0,1.517611412160928e-07,0.0,6.327540388522714e-07,0.0,0.0,8.871954163735052e-08,1.8150943746704612e-07,1.409348791547941e-07,3.9784877128664973e-07,2.2409518376883526e-07,4.244814961038531e-07,-1.8103465088714866e-06,-1.93302958313712e-06,-2.1474165477004975e-06,-3.752908491827175e-06,-1.0008416865918181e-06,-9.73085529926357e-07,1.078236148512739e-06,-1.400516099020583e-06,-4.408369103487603e-06,2.8884767267170917e-07,6.479644406035807e-07,1.2144413845444412e-06,1.00742254928766e-06,6.243143170035384e-07,1.307964785796324e-06,6.936659128030404e-07,6.401498067623651e-07,-8.282658700437986e-07,2.971261905055134e-06,5.234571118330484e-07,1.0130278188670763e-06,1.5933657184118855e-07,-5.837849806525136e-07,8.386611518964095e-07,5.362764692802606e-07,-2.2527056972162612e-07,3.5076839775875445e-07,7.145689650804541e-07,-4.537213101542011e-07,0.0,3.357327881877934e-07,1.766626219160161e-08,2.289671305953798e-06,-9.931755875148401e-07,2.114061268984804e-06,-1.5396263238026316e-06,-1.0149917263543917e-06,1.050160534923415e-06,6.970737046539464e-07,6.9828643963327185e-06,-2.520118641081717e-06,2.07910208037308e-06,0.0,0.0,9.03554560157106e-07,1.1152988059099482e-06
2007-09-28,5.254408674087526e-07,7.556889286643149e-07,1.1963278650073302e-07,0.0,1.517611412160928e-07,0.0,1.219137856668421e-06,1.3352669784784767e-08,0.0,9.437036194665568e-07,1.0037904951068038e-06,5.776860824597028e-07,1.2245897296539686e-07,1.829795872210267e-08,9.078186605277737e-07,-1.8103465088714866e-06,-1.93302958313712e-06,-2.1474165477004975e-06,-5.327267690718191e-06,-1.0008416865918181e-06,-9.73085529926357e-07,1.618180560796905e-06,-1.9758721622776824e-06,-4.408369103487603e-06,5.283837363958341e-07,8.641054330910361e-07,1.2144413845444412e-06,1.00742254928766e-06,8.993290685011158e-07,1.307964785796324e-06,1.5718486495423106e-06,1.2185388567977856e-06,-8.282658700437986e-07,2.971261905055134e-06,7.471199418084343e-07,1.8324384122748048e-06,6.374656973338063e-07,3.53348424457867e-07,8.386611518964095e-07,5.362764692802606e-07,-9.070026664826159e-08,4.82290446184315e-07,7.145689650804541e-07,0.0,0.0,1.4011742482961342e-06,0.0,2.289671305953798e-06,1.8305219183949875e-06,1.2016820493406231e-06,-1.5396263238026316e-06,4.314177691495632e-07,1.050160534923415e-06,0.0,6.9828643963327185e-06,0.0,2.07910208037308e-06,0.0,0.0,9.03554560157106e-07,1.1152988059099482e-06
2007-10-31,3.738198143884742e-07,5.371972300695763e-07,1.1963278650073302e-07,0.0,0.0,0.0,1.219137856668421e-06,0.0,0.0,6.439397114300233e-07,7.273055667629993e-07,5.776860824597028e-07,8.424878859405335e-08,0.0,6.394998268968618e-07,-1.8103465088714866e-06,-1.1694699106675862e-06,-2.1474165477004975e-06,-3.981748737515188e-06,-6.718942711789454e-07,-9.73085529926357e-07,1.1996545614039502e-06,-1.9758721622776824e-06,-4.408369103487603e-06,7.513437848051284e-07,8.641054330910361e-07,1.2144413845444412e-06,1.0426771159143018e-07,6.565077889502023e-07,9.61685787688516e-07,7.821016861967463e-07,7.775821907109078e-07,-8.282658700437986e-07,2.971261905055134e-06,7.471199418084343e-07,1.3238764571821934e-06,3.9410764364020153e-07,3.53348424457867e-07,6.122381028991015e-07,3.8926583472372345e-07,-6.738069506196126e-08,3.076261213582476e-07,7.145689650804541e-07,0.0,5.654593367996729e-07,7.904357810689634e-07,0.0,2.289671305953798e-06,1.8305219183949875e-06,6.62817485357069e-07,-2.3130266939328927e-06,-5.937061438488054e-07,4.972525963155749e-07,-2.0683155864022498e-06,4.98534799698303e-06,0.0,-1.6838240904887463e-06,0.0,0.0,6.308994825685211e-07,4.685110818575991e-07
2007-11-30,1.975241357657605e-07,3.3611904183898776e-07,1.1963278650073302e-07,0.0,0.0,5.3495095254328456e-08,1.219137856668421e-06,0.0,-4.962180514010284e-07,2.0919602060429722e-07,-9.610000000738704e-07,-6.170531172467363e-07,3.3086863130390574e-07,0.0,4.6965717229891904e-07,1.0877453265957795e-06,-1.1694699106675862e-06,-1.489412851271383e-06,-3.981748737515188e-06,-6.718942711789454e-07,-9.73085529926357e-07,7.382445181690343e-07,-1.3697748990051274e-06,-4.408369103487603e-06,1.9462421248582913e-06,2.1107584987599704e-06,1.2144413845444412e-06,8.840614928210077e-07,6.565077889502023e-07,9.61685787688516e-07,4.2262040797845906e-07,7.775821907109078e-07,5.880140974798108e-07,4.3329345161414815e-06,7.471199418084343e-07,6.458215003668835e-07,3.9410764364020153e-07,3.53348424457867e-07,4.0240749797298467e-07,3.8926583472372345e-07,-1.37279693599074e-07,3.076261213582476e-07,7.145689650804541e-07,7.211148488576329e-08,1.4450600410194173e-06,7.904357810689634e-07,-4.885883760992079e-07,2.289671305953798e-06,-1.1460405650617165e-06,0.0,-1.7311430391551582e-06,-5.937061438488054e-07,7.267410360562303e-07,-2.0683155864022498e-06,4.98534799698303e-06,0.0,-1.6838240904887463e-06,1.3348902777496805e-07,0.0,6.308994825685211e-07,6.748866413519006e-07
2007-12-31,7.135561533529903e-07,-1.0695488325792744e-06,-1.0722827639845478e-06,0.0,1.5715924078974716e-07,-1.2255695971771632e-06,1.219137856668421e-06,0.0,-7.557713883962021e-07,1.1663464602253725e-06,-9.610000000738704e-07,-9.790260533919863e-07,1.60493071053271e-07,0.0,1.0768731481150023e-06,1.5850818407406056e-06,-1.8637226576889251e-06,-2.9752801904666203e-06,-6.906612436290255e-06,-1.1972298619667987e-06,4.099312175253833e-08,1.4088832566760896e-06,-2.0131650723861183e-06,-6.226020562179433e-06,2.6993435049958757e-06,2.1107584987599704e-06,1.834720697776634e-06,8.840614928210077e-07,1.3204460766934165e-06,1.3609389711775351e-06,1.1971551140110398e-06,7.775821907109078e-07,1.3352359884095324e-06,7.463234523213856e-06,1.2920622677690328e-06,1.44718262695064e-06,5.998048129228658e-07,3.53348424457867e-07,7.788956122545201e-07,5.291084661844686e-07,-2.1208886870243978e-07,4.558344916010843e-07,7.145689650804541e-07,7.211148488576329e-08,2.4537110016754574e-06,1.3858737316110608e-06,4.555717508560904e-07,3.6311352624648988e-06,2.8264348083403e-06,0.0,-2.7492263322515316e-06,-1.433151902034624e-06,1.1297439343418575e-06,-3.7446373194046036e-06,8.00378485450794e-06,-4.319939063350268e-07,3.1154028602335414e-06,9.608047024738227e-08,0.0,1.143415181477153e-06,1.0497249973344563e-06
2008-01-31,-5.839242324080946e-07,-7.618208896248257e-07,-4.545805066517904e-07,-1.5325463952165177e-07,-4.498935117131619e-07,-5.077921225564431e-07,-3.036586836108063e-07,-3.898936327983197e-07,-7.557713883962021e-07,-1.2589746052813998e-06,-9.610000000738704e-07,-4.07392562949143e-07,-3.231119844098537e-07,-2.823236271807259e-07,-9.761000440401576e-07,1.5850818407406056e-06,2.0258035905692923e-07,2.0147479139524342e-07,0.0,-7.09399260178737e-07,0.0,9.608386211245503e-07,-1.2870671723066304e-06,-3.4085261160518028e-06,2.6993435049958757e-06,2.1107584987599704e-06,1.1240151955255953e-06,8.840614928210077e-07,1.3204460766934165e-06,1.3609389711775351e-06,1.1971551140110398e-06,7.775821907109078e-07,1.3352359884095324e-06,7.463234523213856e-06,1.2920622677690328e-06,9.975884529741828e-07,5.998048129228658e-07,4.7284403345078486e-07,5.103194433265717e-07,5.291084661844686e-07,-2.1208886870243978e-07,4.558344916010843e-07,7.145689650804541e-07,4.9301434341689715e-08,2.4537110016754574e-06,4.3777867683574285e-07,4.555717508560904e-07,3.6311352624648988e-06,1.305695829913244e-06,-1.9245989271303285e-06,-2.7492263322515316e-06,5.594257801365886e-07,7.835236071093691e-07,-1.50121767528142e-06,4.634712385677088e-06,2.739951369759498e-06,1.3820564758746763e-06,4.79913067265272e-07,0.0,6.79084448067528e-07,7.639560753536849e-07
2008-02-29,-5.839242324080946e-07,-7.618208896248257e-07,-4.545805066517904e-07,-1.5325463952165177e-07,-1.6281800328966958e-07,-2.2463093032951276e-07,7.883196824750856e-07,-2.8234409773329496e-07,-4.7354210764415994e-07,-1.2589746052813998e-06,-9.610000000738704e-07,-4.07392562949143e-07,1.6550720059946852e-07,-2.823236271807259e-07,-9.761000440401576e-07,1.0951168760148086e-06,0.0,2.0147479139524342e-07,1.3142870654440766e-07,-4.363591133855666e-07,5.931016688876342e-07,1.2617249830888018e-07,-8.125295267230356e-07,-2.2682642627129477e-06,1.4975038543572326e-06,1.248717689484899e-06,1.1240151955255953e-06,5.685487186358371e-07,7.188177931646694e-07,8.505550311922459e-07,5.493415332403361e-07,3.928368581486642e-07,3.997147647198297e-07,4.719229652988038e-06,7.728269232827936e-07,4.388669089828868e-07,3.3275546778916677e-07,3.043083485111678e-07,5.103194433265717e-07,2.8975241269144075e-07,-2.1208886870243978e-07,2.815037943784862e-07,5.320824726750437e-07,7.859297996919421e-08,2.2313083648632307e-07,2.5175484415658596e-07,4.555717508560904e-07,1.1938724670856406e-06,4.847020457644011e-07,-1.9245989271303285e-06,-1.5995746270712876e-06,5.594257801365886e-07,1.5935574165628595e-07,-1.50121767528142e-06,1.959904748844836e-06,1.0456405435074735e-06,1.3820564758746763e-06,2.977841905309627e-07,0.0,4.6206358648197655e-07,1.4882040518806412e-07
2008-03-31,-2.8249696912987393e-07,-2.4224565832541774e-07,-1.0589411643621937e-07,-8.179145624323476e-08,-2.5192996733820876e-07,-2.2463093032951276e-07,5.596599318009465e-07,-1.381697360043975e-07,-2.574197310651284e-07,-6.121116865152213e-07,-1.975942243391015e-07,-1.0831852120632767e-07,-1.6059766118962535e-07,-1.4488410047217924e-07,-2.9512435101258195e-07,1.0951168760148086e-06,1.245225218314671e-07,7.575476825283864e-08,0.0,-3.040329646702096e-07,3.893147110341897e-07,1.2617249830888018e-07,-4.0096155373030083e-07,-1.3879331954230331e-06,9.571221597524212e-07,7.556333723161073e-07,5.243195631710872e-07,3.838890710009584e-07,4.3791011582729843e-07,5.216429942686499e-07,5.493415332403361e-07,3.928368581486642e-07,2.913598339428111e-07,2.48759903923625e-06,4.720096781524814e-07,4.388669089828868e-07,1.462387362840082e-07,1.2502036796157928e-07,1.7145888148717104e-07,1.3625090470274082e-07,-9.984729866523194e-08,1.1865529041645267e-07,2.081676102516228e-07,5.320986771618227e-08,1.306669179073057e-07,7.32392825571208e-08,9.333676832687196e-08,2.5840637043283236e-07,1.855948430682752e-07,-1.0952937783369628e-06,-9.580976842393483e-07,-2.1450153468299157e-07,1.5935574165628595e-07,-1.50121767528142e-06,5.247036029832705e-07,4.113715395847181e-07,4.6948679902369266e-07,2.0982451405625574e-07,1.521306304790709e-07,1.4795650212656295e-07,1.4882040518806412e-07
2008-04-30,-3.849645774002291e-07,-3.669126811065327e-07,-1.5992772011453782e-07,-1.1593335107097214e-07,-5.111009028769632e-07,-3.8294627354074234e-07,8.155072361506833e-07,-2.7639697805440547e-07,-3.770091096279142e-07,-6.121116865152213e-07,-1.975942243391015e-07,-2.4653066708705647e-07,1.0077998034985055e-07,-2.1154225313666423e-07,-4.461430127075514e-07,1.0951168760148086e-06,0.0,5.000531423457179e-08,-1.948830468062896e-06,-4.331921514178224e-07,3.893147110341897e-07,1.2617249830888018e-07,-6.375055753465426e-07,-2.0682528738179346e-06,9.571221597524212e-07,7.556333723161073e-07,7.292528805299351e-07,5.219436536293357e-07,4.3791011582729843e-07,5.216429942686499e-07,5.493415332403361e-07,3.928368581486642e-07,2.913598339428111e-07,2.48759903923625e-06,6.332412297275968e-07,4.388669089828868e-07,2.059948493157073e-07,1.8834503384368491e-07,1.7145888148717104e-07,1.3625090470274082e-07,1.9183851195750884e-07,1.6628908252130362e-07,2.081676102516228e-07,1.9860719668358647e-07,2.3608577424085182e-07,1.2875981431863263e-07,1.4595517278434523e-07,5.52032514771846e-07,4.0295341394611413e-07,-1.0952937783369628e-06,-9.580976842393483e-07,2.624997546657874e-07,2.1798708613701343e-07,-1.50121767528142e-06,7.851949437462928e-07,-1.085380639224066e-06,4.6948679902369266e-07,2.0982451405625574e-07,3.162955123821999e-07,2.1043762975754362e-07,1.4882040518806412e-07
2008-05-30,-3.849645774002291e-07,-6.350561607287787e-07,-5.153910520473986e-07,-1.1593335107097214e-07,-5.111009028769632e-07,-3.8294627354074234e-07,8.155072361506833e-07,-2.7639697805440547e-07,-3.770091096279142e-07,0.0,-5.716113322535451e-07,-1.340416004257556e-07,2.2311240103472959e-07,-2.1154225313666423e-07,-7.589344081519178e-07,1.0951168760148086e-06,0.0,1.0603291818022688e-07,-1.948830468062896e-06,4.356222309028794e-07,3.893147110341897e-07,0.0,-6.375055753465426e-07,-2.0682528738179346e-06,1.342076036820902e-06,1.1368883461464301e-06,7.292528805299351e-07,5.219436536293357e-07,6.873551493798178e-07,7.359306097960171e-07,5.493415332403361e-07,3.928368581486642e-07,2.913598339428111e-07,2.48759903923625e-06,6.332412297275968e-07,3.071964386214966e-07,2.059948493157073e-07,1.8834503384368491e-07,1.7145888148717104e-07,1.3625090470274082e-07,1.9183851195750884e-07,1.6628908252130362e-07,3.292425457086765e-07,1.9860719668358647e-07,4.83171351520242e-07,1.2875981431863263e-07,1.4595517278434523e-07,7.548469595374632e-07,-7.111648783756861e-07,-1.475826457774712e-06,-9.580976842393483e-07,2.624997546657874e-07,3.768377983868421e-07,-1.50121767528142e-06,1.1003278466278669e-06,-1.4788218897446402e-06,4.6948679902369266e-07,2.0982451405625574e-07,3.162955123821999e-07,2.1043762975754362e-07,3.537130066992927e-07
