Episode ID,Symbol,Asset class,Direction,Entry date,Exit date,Status,Entry contracts,Maximum absolute contracts,Entry NAV USD,Holding sessions,Holding calendar days,Gross P&L USD,Regular cost USD,Roll cost USD,Net P&L USD,Gross contribution,Cost contribution,Net contribution,MFE contribution,MAE contribution,Resize count,Roll count
RS-0018,RS,Agriculture & livestock,Long,1998-06-01,1998-08-04,Closed,34.0,34.0,2958672.0891797193,46,64,-7446.770000000004,376.7699441396154,373.300895453202,-8196.840839592822,-0.002478068137409193,0.0002520815021263494,-0.002730149639535543,0.0011658163168003198,-0.0031639760456389186,1,1
SNK-0016,SNK,Equity indices,Short,1998-06-01,1998-07-01,Closed,2.0,2.0,2958672.0891797193,22,30,-8093.5700000000015,72.17733130791976,70.04114147954631,-8235.788472787468,-0.0027243407218456774,4.787536143713763e-05,-0.002772216083282815,0.001582945102552388,-0.002772216083282815,0,1
YAP-0019,YAP,Equity indices,Short,1998-06-01,1998-08-03,Closed,5.0,5.0,2958672.0891797193,45,63,-1356.9400000000023,166.57588645741453,163.21300595132254,-1686.7288924087393,-0.0005301903737353421,0.00010996490011273931,-0.0006401552738480808,0.003353383741757105,-0.003769891113181235,1,1
CC-0024,CC,Agriculture & livestock,Short,1998-07-01,1999-03-01,Closed,2.0,13.0,2970424.1376347896,173,243,32440.0,503.10832396883137,823.8120454636985,31113.07963056747,0.010135985776526557,0.00040881104843034353,0.009727174728096217,0.010551867608744414,-0.0009876328809371707,5,3
CT-0013,CT,Agriculture & livestock,Long,1998-07-01,1998-08-03,Closed,5.0,5.0,2970424.1376347896,23,33,-18424.999999999975,86.28002462784968,0.0,-18511.280024627824,-0.0060038143494510155,2.8348788055074393e-05,-0.006032163137506089,0.0,-0.006032163137506089,0,0
ZM-0009,ZM,Agriculture & livestock,Short,1998-07-01,1999-09-01,Closed,5.0,16.0,2970424.1376347896,305,427,1240.0000000000214,514.8209059502351,2280.457620703097,-1555.2785266533106,0.0006689782751498634,0.0008453084686898088,-0.00017633019353994222,0.008364072276003708,-0.0018246848914032394,11,10
ZS-0018,ZS,Agriculture & livestock,Short,1998-07-01,2000-04-03,Closed,3.0,11.0,2970424.1376347896,458,642,37175.0,816.5695148185748,2322.0543291249405,34036.37615605648,0.012455600008312405,0.0009079690361063748,0.011547630972206051,0.023825469405435836,-0.0015730681006522855,18,12
HTW-0002,HTW,Equity indices,Short,1998-07-02,1999-05-03,Closed,5.0,5.0,2979808.875826279,217,305,-659.9999999999987,173.2998510423337,882.7174457015576,-1716.01729674389,-9.938801767016579e-05,0.00032878836725492205,-0.00042817638492508714,0.010248224325925984,-0.0032193341849418356,4,10
NG-0015,NG,Energy,Short,1998-08-03,1999-09-01,Closed,4.0,6.0,3126200.4116723365,282,394,-21449.999999999847,232.9648388924749,1050.8166630574124,-22733.781501949736,-0.006271735716782901,0.00039117497886192114,-0.006662910695644827,0.005955935861090746,-0.010766723060182068,7,13
YAP-0020,YAP,Equity indices,Long,1998-08-03,1998-09-01,Closed,4.0,4.0,3126200.4116723365,21,29,-12702.13,129.78617123249455,0.0,-12831.916171232493,-0.003989645083691997,4.0977087884979666e-05,-0.004030622171576976,0.00011258690696663571,-0.004030622171576976,0,0
ZL-0012,ZL,Agriculture & livestock,Short,1998-08-03,1998-11-02,Closed,5.0,6.0,3126200.4116723365,65,91,738.000000000003,104.80058237090098,193.9763652204594,439.22305240864256,0.00028015875024649473,9.563753546493539e-05,0.00018452121478155923,0.0007768090036231705,-0.001782217784947722,2,2
RS-0019,RS,Agriculture & livestock,Short,1998-08-04,1999-07-02,Closed,44.0,68.0,3157843.8794112885,238,332,48159.690400000014,1407.2467290122092,2286.319407022027,44466.12426396578,0.013811069731470633,0.0011142353506797492,0.012696834380790887,0.012771216771222777,-0.00937337742166342,10,5
6M-0003,6M,FX,Short,1998-09-01,1998-11-02,Closed,4.0,4.0,3212942.009687436,44,62,-5175.000000000005,75.97147465770541,76.08473671414234,-5327.056211371852,-0.0017048811875044639,4.8365371159872065e-05,-0.001753246558664336,0.0030296652905240818,-0.0026910294668344254,1,1
