date,prior_nav_usd,gross_pnl_usd,transaction_cost_usd,fixed_execution_cost_usd,market_impact_cost_usd,net_pnl_usd,gross_return,cost,net_return,nav,equity,rebalance_contract_turnover,roll_contract_turnover_increment,total_contract_turnover,gross_notional_usd,gross_notional_multiple,static_margin_requirement_usd,static_margin_fraction,max_order_participation,max_rebalance_participation,max_roll_participation_proxy,filled_markets,pending_markets,capacity_deferred_contracts,roll_backlog_contracts,target_portfolio_limit_scale,risk_scalar,active_markets,delivery_label_anomalies
2000-07-04,3975885.947427578,-2000.1275999999905,121.50449725327123,110.3311,11.173397253271215,-2121.6320972532617,-0.0005030646317442997,3.056035783216703e-05,-0.0005336249895764667,3973764.3153303247,3.9737643153303246,16.0,6.0,22.0,9968903.8966,2.5086802098808727,850385.7708,0.2140000521720198,0.007243990780375371,0.005268356931182087,0.001975633849193283,1,6,0.0,0.0,1.0,0.7002646888319907,44,0
2000-07-05,3973764.3153303247,-2067.048900000143,320.99454472510706,306.425,14.56954472510702,-2388.04344472525,-0.0005201740052941002,8.077845570426689e-05,-0.0006009524609983672,3971376.2718855995,3.9713762718855996,26.0,0.0,26.0,10139965.377300002,2.5532623159088303,879996.5508000001,0.2215847833482119,0.0012162162162162162,0.0012162162162162162,0.0,6,0,0.0,0.0,1.0,0.7002646888319907,45,0
2000-07-06,3971376.2718855995,18850.431400000187,0.0,0.0,0.0,18850.431400000187,0.004746574010991421,0.0,0.004746574010991421,3990226.7032855996,3.9902267032856,0.0,0.0,0.0,10101989.207399998,2.531683024195568,879741.5109999999,0.22047406736955832,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7002646888319907,45,0
2000-07-07,3990226.7032855996,-12517.758099999795,0.0,0.0,0.0,-12517.758099999795,-0.0031371044882468773,0.0,-0.0031371044882468773,3977708.9451856,3.9777089451856,0.0,0.0,0.0,10110306.0333,2.54174103048363,879489.2889,0.22110448527524507,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7002646888319907,45,0
2000-07-10,3977708.9451856,-6510.03060000028,0.0,0.0,0.0,-6510.03060000028,-0.0016366281921857714,0.0,-0.0016366281921857714,3971198.9145855997,3.9711989145855995,0.0,0.0,0.0,10137329.0034,2.5527124733458093,880313.0569,0.2216743799125111,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7002646888319907,45,0
2000-07-11,3971198.9145855997,-7196.070900000197,0.0,0.0,0.0,-7196.070900000197,-0.001812065085324772,0.0,-0.001812065085324772,3964002.8436855995,3.9640028436855994,0.0,0.0,0.0,10131057.5715,2.55576445603164,879871.6966,0.22196545544904914,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7002646888319907,45,0
2000-07-12,3964002.8436855995,16909.653000000057,231.26042156300392,227.5,3.7604215630039257,16678.39257843705,0.004265802439303504,5.8340125040875495e-05,0.004207462314262628,3980681.2362640365,3.9806812362640365,0.0,10.0,10.0,10077580.051499998,2.53162196452536,878534.4875999999,0.22069953243091758,0.00023849272597185786,0.0,0.00023849272597185786,0,0,0.0,0.0,1.0,0.7002646888319907,45,0
2000-07-13,3980681.2362640365,11514.93770000041,0.0,0.0,0.0,11514.93770000041,0.002892705297550389,0.0,0.002892705297550389,3992196.173964037,3.9921961739640373,0.0,0.0,0.0,10076482.469400002,2.524044919214126,877788.0296,0.21987597586628702,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7002646888319907,45,0
2000-07-14,3992196.173964037,31328.72269999983,0.0,0.0,0.0,31328.72269999983,0.007847490788232504,0.0,0.007847490788232504,4023524.896664037,4.023524896664037,0.0,0.0,0.0,10062585.332899999,2.500937757647041,877881.3716,0.2181871354463009,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7002646888319907,45,0
2000-07-17,4023524.896664037,-17642.57839999986,124.12334684173706,115.0,9.123346841737053,-17766.701746841598,-0.004384856277297446,3.084940444749069e-05,-0.004415705681744937,4005758.194917195,4.005758194917195,0.0,10.0,10.0,10056799.016199999,2.510585643676849,877777.1773000001,0.21912884767078286,0.0011978917105893627,0.0,0.0011978917105893627,0,0,0.0,0.0,1.0,0.7002646888319907,45,0
2000-07-18,4005758.194917195,15795.177499999776,0.0,0.0,0.0,15795.177499999776,0.003943118064400861,0.0,0.003943118064400861,4021553.372417195,4.021553372417195,0.0,0.0,0.0,10036632.6871,2.4957104277015683,876626.4593999999,0.21798205275915433,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7002646888319907,45,0
2000-07-19,4021553.372417195,-10163.23050000002,0.0,0.0,0.0,-10163.23050000002,-0.002527190256806491,0.0,-0.002527190256806491,4011390.1419171947,4.011390141917195,0.0,0.0,0.0,9998921.0583,2.4926324053638766,875988.3268,0.21837525042660952,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7002646888319907,45,0
2000-07-20,4011390.1419171947,1319.2391000000284,69.97599271728848,69.0,0.9759927172884822,1249.2631072827398,0.00032887329661968864,1.7444324845412398e-05,0.0003114289717742762,4012639.4050244773,4.012639405024477,0.0,6.0,6.0,10068759.734,2.5092610418449945,877573.0332,0.21870219190419546,2.985609362870962e-05,0.0,2.985609362870962e-05,0,0,0.0,0.0,1.0,0.7002646888319907,45,0
2000-07-21,4012639.4050244773,-17710.41835000006,0.0,0.0,0.0,-17710.41835000006,-0.00441365808445776,0.0,-0.00441365808445776,3994928.9866744773,3.9949289866744775,0.0,0.0,0.0,10069287.180349998,2.5205171891508478,878069.5526,0.21979603530598343,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7002646888319907,45,0
2000-07-24,3994928.9866744773,984.9464500001823,0.0,0.0,0.0,984.9464500001823,0.0002465491760393186,0.0,0.0002465491760393186,3995913.9331244775,3.9959139331244775,0.0,0.0,0.0,10017503.254500002,2.5069366913684084,877623.9079,0.21963033303216567,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7002646888319907,45,0
2000-07-25,3995913.9331244775,-7430.012200000187,0.0,0.0,0.0,-7430.012200000187,-0.0018594024607007803,0.0,-0.0018594024607007803,3988483.9209244773,3.988483920924477,0.0,0.0,0.0,10036546.114200002,2.5163812398856718,878172.2626,0.22017695946896318,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7002646888319907,45,0
2000-07-26,3988483.9209244773,-3861.1062000001466,0.0,0.0,0.0,-3861.1062000001466,-0.0009680636243119651,0.0,-0.0009680636243119651,3984622.814724477,3.984622814724477,0.0,0.0,0.0,10048293.4361,2.5217677816249733,878804.2083,0.2205489074279585,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7002646888319907,45,0
2000-07-27,3984622.814724477,15786.370550000494,23.32323090395288,23.0,0.32323090395287857,15763.047319096542,0.00396182305930306,5.853309582469376e-06,0.00395596974972059,4000385.8620435735,4.000385862043574,0.0,2.0,2.0,10003474.34525,2.500627362016469,877521.3099,0.21935916688089768,1.7685811557677852e-05,0.0,1.7685811557677852e-05,0,0,0.0,0.0,1.0,0.7002646888319907,45,0
2000-07-28,4000385.8620435735,8514.901249999726,49.04194746658716,46.0,3.0419474665871618,8465.85930253314,0.0021285199837322542,1.2259304266597515e-05,0.0021162606794656565,4008851.7213461064,4.008851721346106,0.0,4.0,4.0,9949572.591000002,2.4819008740136437,876461.424,0.2186315396334237,0.00044974139869574995,0.0,0.00044974139869574995,0,0,0.0,0.0,1.0,0.7002646888319907,45,0
2000-07-31,4008851.7213461064,-5310.398400000149,590.968119056729,571.6,19.368119056729025,-5901.366519056878,-0.001324668201550993,0.00014741580884869738,-0.0014720840103996902,4002950.354827049,4.002950354827049,0.0,58.0,58.0,9949916.810600001,2.485645818365363,876234.4641,0.21889715995187714,0.0008630991900146062,0.0,0.0008630991900146062,0,0,0.0,0.0,1.0,0.7002646888319907,45,0
2000-08-01,4002950.354827049,-3781.166900000062,1796.4602721020456,1644.9341749999999,151.52609710204558,-5577.627172102108,-0.0009445950023937857,0.00044878404997847224,-0.001393379052372258,3997372.727654947,3.997372727654947,155.0,0.0,155.0,14522793.586,3.6330846722216408,1062772.4155000001,0.2658677306090178,0.005033848290227391,0.005033848290227391,0.0,33,1,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-02,3997372.727654947,14602.006200000222,27.553429714492275,25.365000000000002,2.1884297144922717,14574.452770285729,0.003652900841339974,6.892884800026255e-06,0.0036460079565399472,4011947.1804252327,4.011947180425233,3.0,0.0,3.0,14651775.6428,3.6520360273654036,1074162.2911999999,0.2677408856330326,0.00022539444027047334,0.00022539444027047334,0.0,1,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-03,4011947.1804252327,30217.302700000226,0.0,0.0,0.0,30217.302700000226,0.007531829643080556,0.0,0.007531829643080556,4042164.483125233,4.042164483125233,0.0,0.0,0.0,14593290.681199998,3.610266415956699,1073510.8627999998,0.2655782235684793,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-04,4042164.483125233,39672.66799999969,0.0,0.0,0.0,39672.66799999969,0.009814708967341783,0.0,0.009814708967341783,4081837.1511252327,4.0818371511252325,0.0,0.0,0.0,14612623.9518,3.5799135072725194,1073439.0868000002,0.2629794004653241,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-07,4081837.1511252327,-14001.48699999971,356.9444624683162,322.0,34.944462468316196,-14358.431462468026,-0.003430192455409434,8.744701203229482e-05,-0.0035176394674417285,4067478.7196627646,4.067478719662764,0.0,28.0,28.0,14637625.243999999,3.598697437122328,1073882.4301999998,0.264016729825457,0.002058066887173833,0.0,0.002058066887173833,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-08,4067478.7196627646,5931.523999999565,0.0,0.0,0.0,5931.523999999565,0.0014582802784746586,0.0,0.0014582802784746586,4073410.2436627643,4.073410243662765,0.0,0.0,0.0,14592699.197999999,3.582428070117094,1072486.8050000002,0.26328966169526596,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-09,4073410.2436627643,19815.308600000208,0.0,0.0,0.0,19815.308600000208,0.004864550196196911,0.0,0.004864550196196911,4093225.5522627644,4.093225552262765,0.0,0.0,0.0,14592289.3343,3.5649854003851016,1071836.3029999998,0.26185615459365075,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-10,4093225.5522627644,3706.1487500002104,232.01065214860617,227.5,4.510652148606173,3474.138097851604,0.0009054347733052298,5.668161922334063e-05,0.0008487531540818892,4096699.690360616,4.096699690360616,0.0,10.0,10.0,14654789.76625,3.5772184621519076,1073221.0735999998,0.2619721128510468,0.00029696501752093604,0.0,0.00029696501752093604,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-11,4096699.690360616,11545.061399999848,0.0,0.0,0.0,11545.061399999848,0.002818137103670292,0.0,0.002818137103670292,4108244.751760616,4.1082447517606155,0.0,0.0,0.0,14636619.125599999,3.562742730779946,1072315.2888,0.2610154344724598,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-14,4108244.751760616,5790.494199999843,124.81823272473098,115.0,9.81823272473097,5665.675967275111,0.0014094813113357688,3.0382375020679887e-05,0.0013790989363150887,4113910.427727891,4.113910427727891,0.0,10.0,10.0,14647013.3592,3.5603627294553255,1072502.5690000001,0.26070148775512897,0.0019880715705765406,0.0,0.0019880715705765406,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-15,4113910.427727891,-11624.846000000072,0.0,0.0,0.0,-11624.846000000072,-0.0028257411541214483,0.0,-0.0028257411541214483,4102285.581727891,4.102285581727891,0.0,0.0,0.0,14677966.271,3.5779971868310567,1073779.5381999998,0.26175153260483675,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-16,4102285.581727891,-17605.35860000003,0.0,0.0,0.0,-17605.35860000003,-0.004291597512961205,0.0,-0.004291597512961205,4084680.2231278913,4.084680223127891,0.0,0.0,0.0,14730413.581999999,3.6062586977053526,1075133.7452,0.2632112396736663,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-17,4084680.2231278913,13616.699600000245,0.0,0.0,0.0,13616.699600000245,0.0033336023522480543,0.0,0.0033336023522480543,4098296.9227278917,4.098296922727892,0.0,0.0,0.0,14737482.448399998,3.596001638307479,1075587.0684,0.26244732596975234,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-18,4098296.9227278917,15395.527700000055,214.20767873959147,207.0,7.207678739591478,15181.320021260464,0.0037565671766292,5.2267486416531144e-05,0.003704299690212669,4113478.2427491522,4.113478242749152,0.0,18.0,18.0,14671798.8117,3.5667622255112326,1073602.8395999998,0.26099635788579767,0.0025305778152678194,0.0,0.0025305778152678194,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-21,4113478.2427491522,31819.50999999979,0.0,0.0,0.0,31819.50999999979,0.00773542683885303,0.0,0.00773542683885303,4145297.752749152,4.145297752749152,0.0,0.0,0.0,14630507.6976,3.529422630231346,1072588.1935999999,0.2587481666156941,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-22,4145297.752749152,-9794.747099999817,70.08094318438236,69.0,1.0809431843823583,-9864.8280431842,-0.00236285731067303,1.6906130117650738e-05,-0.002379763440790681,4135432.924705968,4.135432924705968,0.0,6.0,6.0,14593937.6512,3.5289987570618475,1071195.7554000001,0.25902868572730214,3.3299478863155794e-05,0.0,3.3299478863155794e-05,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-23,4135432.924705968,34209.54000000015,36.97746664323483,36.125,0.8524666432348275,34172.56253335691,0.008272299568837153,8.941619249177872e-06,0.008263357949587975,4169605.4872393245,4.169605487239324,0.0,2.0,2.0,14633113.8276,3.5094720285607917,1070816.6016,0.2568148485215522,0.00020110608345902463,0.0,0.00020110608345902463,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-24,4169605.4872393245,-18507.492000000388,0.0,0.0,0.0,-18507.492000000388,-0.004438667412694266,0.0,-0.004438667412694266,4151097.995239324,4.151097995239324,0.0,0.0,0.0,14663333.0084,3.532398663008343,1071278.394,0.25807109232993125,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-25,4151097.995239324,-3685.0413999996936,0.0,0.0,0.0,-3685.0413999996936,-0.0008877269108621078,0.0,-0.0008877269108621078,4147412.9538393244,4.147412953839324,0.0,0.0,0.0,14670336.0211,3.5372257801141895,1071319.7371999999,0.25831036097050875,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-28,4147412.9538393244,-8795.547799999875,0.0,0.0,0.0,-8795.547799999875,-0.0021207311396029905,0.0,-0.0021207311396029905,4138617.4060393246,4.138617406039325,0.0,0.0,0.0,14673433.3396,3.545491621957523,1070816.9686000003,0.2587378497556692,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-29,4138617.4060393246,-19458.800399999993,220.6214056014044,185.882,34.73940560140439,-19679.421805601396,-0.004701763533784137,5.3307997322840255e-05,-0.004755071531106977,4118937.984233723,4.118937984233723,0.0,20.0,20.0,14620549.5325,3.549592052238672,1069153.5408,0.2595701962235061,0.0007900974453515934,0.0,0.0007900974453515934,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-30,4118937.984233723,-576.0157000004378,152.29727608212886,135.664,16.63327608212885,-728.3129760825667,-0.00013984568405867815,3.697488931979195e-05,-0.0001768205733784701,4118209.6712576407,4.118209671257641,0.0,10.0,10.0,14620757.0882,3.5502702036380374,1069932.1171999997,0.25980515869976534,0.0002424095509363069,0.0,0.0002424095509363069,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-08-31,4118209.6712576407,-4542.699799999755,3451.888011731084,3258.2875,193.60051173108434,-7994.587811730838,-0.0011030763760535973,0.0008382011328424976,-0.001941277508896095,4110215.08344591,4.11021508344591,0.0,244.0,244.0,14655410.090599999,3.5656066149981718,1069411.0,0.26018370773517535,0.009263547938860583,0.0,0.009263547938860583,0,0,0.0,0.0,1.0,0.8480310429375584,44,0
2000-09-01,4110215.08344591,-6146.0906000003215,1363.254288010064,1173.151925,190.10236301006404,-7509.344888010386,-0.0014953209200058652,0.00033167468376548874,-0.001826995603771354,4102705.7385579,4.1027057385578996,98.0,0.0,98.0,16836934.254,4.103861043643403,1145640.2836,0.2792401787028217,0.0026666666666666666,0.0026666666666666666,0.0,22,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-09-04,4102705.7385579,8241.93600000013,0.0,0.0,0.0,8241.93600000013,0.002008902545103605,0.0,0.002008902545103605,4110947.6745579,4.1109476745579,0.0,0.0,0.0,16850046.294,4.098822857387035,1145640.2836,0.27868033706442263,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-09-05,4110947.6745579,-5848.442999999772,0.0,0.0,0.0,-5848.442999999772,-0.00142265080049425,0.0,-0.00142265080049425,4105099.2315579,4.1050992315579,0.0,0.0,0.0,16778760.051,4.087297067513859,1143058.9388000001,0.27844855247657563,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-09-06,4105099.2315579,52281.565999999766,0.0,0.0,0.0,52281.565999999766,0.012735761805241117,0.0,0.012735761805241117,4157380.7975578997,4.1573807975579,0.0,0.0,0.0,16589497.286,3.990372326668967,1139513.9852,0.27409420514699195,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-09-07,4157380.7975578997,19148.749599999785,1067.8754575594069,966.0274999999999,101.84795755940698,18080.874142440378,0.004605964796693152,0.00025686255591181133,0.004349102240781341,4175461.67170034,4.17546167170034,0.0,104.0,104.0,16613301.1004,3.9787938212913105,1139663.179,0.2729430344730967,0.00020545130803999452,0.0,0.00020545130803999452,0,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-09-08,4175461.67170034,-31917.678649999652,0.0,0.0,0.0,-31917.678649999652,-0.007644107684265263,0.0,-0.007644107684265263,4143543.9930503406,4.143543993050341,0.0,0.0,0.0,16565001.592550002,3.997785861652067,1138497.5064,0.2747641893773827,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-09-11,4143543.9930503406,31798.690600000024,0.0,0.0,0.0,31798.690600000024,0.0076742736781203755,0.0,0.0076742736781203755,4175342.6836503404,4.1753426836503404,0.0,0.0,0.0,16511139.45805,3.954439361996259,1137435.2628000001,0.2724172239212673,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-09-12,4175342.6836503404,775.1414999998165,279.2863858532409,273.0,6.286385853240892,495.85511414657554,0.0001856473968077131,6.688945243868502e-05,0.00011875794436902809,4175838.538764487,4.175838538764487,0.0,12.0,12.0,16508153.492150001,3.9532547388755837,1137576.7072,0.27241874814838435,0.00025162507863283706,0.0,0.00025162507863283706,0,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-09-13,4175838.538764487,-9605.50744999999,0.0,0.0,0.0,-9605.50744999999,-0.0023002583459182284,0.0,-0.0023002583459182284,4166233.031314487,4.166233031314487,0.0,0.0,0.0,16476947.42,3.954878974880904,1137035.8412,0.27291700503878297,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-09-14,4166233.031314487,26360.634100000178,0.0,0.0,0.0,26360.634100000178,0.006327210672534834,0.0,0.006327210672534834,4192593.6654144875,4.1925936654144875,0.0,0.0,0.0,16466152.7149,3.927438246814249,1136541.8558,0.27108323546246627,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-09-15,4192593.6654144875,21859.24000000004,269.8364770033587,238.6505,31.185977003358722,21589.403522996683,0.0052137749909611135,6.436027398249723e-05,0.005149414716978617,4214183.068937484,4.214183068937484,0.0,26.0,26.0,16418881.9414,3.8961007798694585,1134958.8303999999,0.26931882451090466,0.0011839573775344087,0.0,0.0011839573775344087,0,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-09-18,4214183.068937484,-1452.4485000002037,303.1052608118889,235.75,67.35526081188888,-1755.5537608120926,-0.00034465719126113036,7.192503407031874e-05,-0.00041658222533144906,4212427.5151766725,4.212427515176673,0.0,28.0,28.0,16439770.8025,3.9026833680271658,1135405.9334,0.2695372037404376,0.0021136063408190224,0.0,0.0021136063408190224,0,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-09-19,4212427.5151766725,-784.5534500001631,240.25446481841422,155.0,85.25446481841422,-1024.8079148185773,-0.00018624734720622447,5.703468224742563e-05,-0.0002432820294536501,4211402.707261854,4.211402707261854,0.0,20.0,20.0,16411428.010699999,3.896903039550518,1135565.783,0.2696407496347733,0.003995205753096284,0.0,0.003995205753096284,0,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-09-20,4211402.707261854,-10538.368999999871,70.04021835297387,69.0,1.0402183529738622,-10608.409218352845,-0.0025023417926355583,1.6631090214241758e-05,-0.0025189728828498,4200794.298043501,4.2007942980435,0.0,6.0,6.0,16373222.495000001,3.8976491904461374,1134688.151,0.2701127621336935,2.4203307785397336e-05,0.0,2.4203307785397336e-05,0,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-09-21,4200794.298043501,-31384.740550000224,0.0,0.0,0.0,-31384.740550000224,-0.007471144341587379,0.0,-0.007471144341587379,4169409.5574935004,4.1694095574935,0.0,0.0,0.0,16447421.0059,3.944784214431455,1136817.499,0.27265671153769167,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-09-22,4169409.5574935004,-17128.61039999962,0.0,0.0,0.0,-17128.61039999962,-0.004108162118354409,0.0,-0.004108162118354409,4152280.9470935008,4.152280947093501,0.0,0.0,0.0,16586854.289800001,3.9946368035164888,1139835.3646,0.27450824718348066,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-09-25,4152280.9470935008,1971.126699999938,0.0,0.0,0.0,1971.126699999938,0.00047470937663302395,0.0,0.00047470937663302395,4154252.0737935007,4.154252073793501,0.0,0.0,0.0,16540518.6737,3.981587631151098,1139517.7272,0.2743015365842827,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-09-26,4154252.0737935007,-26539.520249999667,0.0,0.0,0.0,-26539.520249999667,-0.006388519468382864,0.0,-0.006388519468382864,4127712.553543501,4.127712553543501,0.0,0.0,0.0,16616391.019250002,4.025568835936842,1141048.4564,0.27643602639443693,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-09-27,4127712.553543501,2763.664349999669,47.40418052207704,46.0,1.404180522077041,2716.2601694775917,0.0006695389550871601,1.1484370558066637e-05,0.0006580545845290934,4130428.8137129787,4.130428813712979,0.0,4.0,4.0,16630358.5276,4.026303146149715,1141108.2542,0.2762687134109498,4.153470743990447e-05,0.0,4.153470743990447e-05,0,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-09-28,4130428.8137129787,-17185.71610000002,572.2160154534857,443.5,128.7160154534857,-17757.932115453506,-0.004160758331663683,0.0001385367092040746,-0.004299295040867758,4112670.8815975254,4.112670881597525,0.0,34.0,34.0,16602529.1283,4.036921408564284,1140305.7984,0.27726648478058125,0.010752688172043012,0.0,0.010752688172043012,0,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-09-29,4112670.8815975254,5121.097000000056,1127.9393950907743,1080.3975,47.541895090774304,3993.157604909282,0.0012451998099130212,0.00027425958156239276,0.0009709402283506284,4116664.039202435,4.116664039202435,0.0,102.0,102.0,16615400.871,4.036132342297983,1139753.6882,0.2768634208053608,0.0011617775196049957,0.0,0.0011617775196049957,0,0,0.0,0.0,1.0,0.843237429074568,40,0
2000-10-02,4116664.039202435,27277.862500000145,1434.6061733984081,923.419625,511.18654839840804,25843.256326601735,0.006626205646182625,0.00034848755199279015,0.006277718094189835,4142507.295529037,4.142507295529037,83.0,0.0,83.0,17668962.122500002,4.265282077250635,1262361.4136,0.30473366093101467,0.007020499859590003,0.007020499859590003,0.0,11,0,0.0,0.0,1.0,0.7809382999274398,45,0
2000-10-03,4142507.295529037,-3812.659200000331,0.0,0.0,0.0,-3812.659200000331,-0.0009203747701579893,0.0,-0.0009203747701579893,4138694.6363290367,4.138694636329037,0.0,0.0,0.0,17636819.5349,4.2614449928452816,1261347.4398,0.3047693900216802,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7809382999274398,45,0
2000-10-04,4138694.6363290367,-956.9594999996739,0.0,0.0,0.0,-956.9594999996739,-0.0002312225433593437,0.0,-0.0002312225433593437,4137737.676829037,4.137737676829037,0.0,0.0,0.0,17616667.2055,4.257560189025943,1261413.571,0.3048558583265933,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7809382999274398,45,0
2000-10-05,4137737.676829037,5332.53549999958,0.0,0.0,0.0,5332.53549999958,0.0012887563002993894,0.0,0.0012887563002993894,4143070.2123290366,4.143070212329037,0.0,0.0,0.0,17575241.23725,4.242081436358289,1260150.5178,0.3041586198684293,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7809382999274398,45,0
2000-10-06,4143070.2123290366,-10298.139699999609,0.0,0.0,0.0,-10298.139699999609,-0.0024856300212712265,0.0,-0.0024856300212712265,4132772.072629037,4.132772072629037,0.0,0.0,0.0,17558270.38475,4.248545546713497,1259762.388,0.3048226144246591,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7809382999274398,45,0
2000-10-09,4132772.072629037,11786.78749999997,202.23278874965672,184.0,18.23278874965671,11584.554711250312,0.002852029410976415,4.893393228458583e-05,0.002803095478691829,4144356.6273402874,4.144356627340287,0.0,16.0,16.0,17561197.69625,4.237376093649595,1259762.388,0.30397055593366595,0.0016237061091942358,0.0,0.0016237061091942358,0,0,0.0,0.0,1.0,0.7809382999274398,45,0
2000-10-10,4144356.6273402874,-2892.550750000047,0.0,0.0,0.0,-2892.550750000047,-0.000697949286245762,0.0,-0.000697949286245762,4141464.0765902875,4.141464076590288,0.0,0.0,0.0,17639805.879,4.259316404242011,1260735.7218,0.30441788181294027,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7809382999274398,45,0
2000-10-11,4141464.0765902875,20859.37700000003,0.0,0.0,0.0,20859.37700000003,0.005036715667270445,0.0,0.005036715667270445,4162323.4535902874,4.162323453590288,0.0,0.0,0.0,17609730.9552,4.230745436184304,1260607.91,0.3028615925830175,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7809382999274398,45,0
2000-10-12,4162323.4535902874,29311.074549999976,92.14127526566088,91.0,1.1412752656608738,29218.933274734314,0.007041998267750474,2.213698101385724e-05,0.007019861286736617,4191542.3868650217,4.191542386865022,0.0,4.0,4.0,17610394.1559,4.201411444886124,1259747.3420000002,0.3005450561463133,7.498078617354303e-05,0.0,7.498078617354303e-05,0,0,0.0,0.0,1.0,0.7809382999274398,45,0
2000-10-13,4191542.3868650217,29894.540400000165,0.0,0.0,0.0,29894.540400000165,0.007132109767917479,0.0,0.007132109767917479,4221436.927265022,4.221436927265022,0.0,0.0,0.0,17497301.4544,4.144868620774615,1257626.7444,0.2979143751449555,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.7809382999274398,45,0
2000-10-16,4221436.927265022,-10517.902699999866,124.07436210535195,115.0,9.074362105351959,-10641.977062105218,-0.0024915456232610794,2.9391499682013977e-05,-0.0025209371229430936,4210794.950202917,4.210794950202917,0.0,10.0,10.0,17409478.281999998,4.1344873089013845,1255986.8191999998,0.2982778392330584,0.0018601190476190475,0.0,0.0018601190476190475,0,0,0.0,0.0,1.0,0.7809382999274398,45,0
