Date,Robust Adaptive TSMOM,12-month TSMOM CTA
2008-02-29,1.3116582649284736,1.3109348240423047
2008-03-03,1.318700328274434,1.3181146223416575
2008-03-04,1.3091611895150042,1.3089986445111474
2008-03-05,1.3116828354604169,1.3118817903750526
2008-03-06,1.3201763609646062,1.3207891164533416
2008-03-07,1.3213045031666477,1.3217535724407155
2008-03-10,1.3297905600549025,1.3303658938429268
2008-03-11,1.307105998629789,1.3084614775000625
2008-03-12,1.3291295642288348,1.3297772019145484
2008-03-13,1.3331130290735542,1.3334521338584926
2008-03-14,1.3507418932482573,1.3505544016102102
2008-03-17,1.3523400315172445,1.351866039311713
2008-03-18,1.3333176304923353,1.3330206304810053
2008-03-19,1.3177129577772677,1.3182545846547646
2008-03-20,1.2937360015140045,1.2942827403061359
2008-03-21,1.2937360015140045,1.2942827403061359
2008-03-24,1.2747440826384826,1.2757408011413278
2008-03-25,1.292469154813306,1.292469214303829
2008-03-26,1.3117464642865815,1.310709767730412
2008-03-27,1.3115655836645799,1.311257654496201
2008-03-28,1.3060479816541277,1.3063998821049814
2008-03-31,1.294698696419661,1.2955288967672778
2008-04-01,1.275701326448078,1.277516838544035
2008-04-02,1.2798064049740727,1.281350649605541
2008-04-03,1.2833282605368235,1.2846900883195858
2008-04-04,1.2910824930219498,1.2923495650351742
2008-04-07,1.2851510296269002,1.2863476484933134
2008-04-08,1.2845041909925778,1.285712892831935
2008-04-09,1.2976132345778675,1.2985093685797395
2008-04-10,1.2914713233849668,1.2927865053648762
2008-04-11,1.299260066984851,1.299897328213402
2008-04-14,1.2994951423517247,1.3002365458709364
2008-04-15,1.2951552568873603,1.296080841620258
2008-04-16,1.2904465198904287,1.2914589951745659
2008-04-17,1.2857970284926072,1.2871383989827874
2008-04-18,1.2763354041871038,1.278082844795974
2008-04-21,1.2767096189866436,1.2783569670109853
2008-04-22,1.284593735392986,1.2858172293313865
2008-04-23,1.2768423989757791,1.278317464842173
2008-04-24,1.262830810402026,1.2646380560504782
2008-04-25,1.258911470866986,1.2609292752607508
2008-04-28,1.2628014187820484,1.2646340077103528
2008-04-29,1.2593264294785582,1.2613025255060033
2008-04-30,1.2668528848673328,1.2683038728267477
2008-05-01,1.250448421658245,1.253459102782613
2008-05-02,1.249248838412126,1.252203233741932
2008-05-05,1.2560782883047137,1.2585913781648317
2008-05-06,1.2563389808497807,1.258726390856992
2008-05-07,1.2587588505070715,1.2614121342119216
2008-05-08,1.263109888876429,1.2659901762424266
2008-05-09,1.2696200253235448,1.2724576709772393
2008-05-12,1.2640174313531003,1.2671046346573105
2008-05-13,1.2541598836608083,1.2575412978629479
2008-05-14,1.248839109092153,1.2522937844634872
2008-05-15,1.2507571520626488,1.254279970886333
2008-05-16,1.256862791822407,1.2598316064235895
2008-05-19,1.2563593850062824,1.2594194121114988
2008-05-20,1.2686688163502298,1.2712885514981789
2008-05-21,1.277195556188965,1.2791531274305445
2008-05-22,1.266854595107556,1.2689537107476643
2008-05-23,1.2788346114560714,1.28065901488165
2008-05-26,1.2788346114560714,1.28065901488165
2008-05-27,1.2660546987411028,1.2683881505039638
2008-05-28,1.261983594915995,1.264452126804966
2008-05-29,1.2474681547347066,1.2504026464111022
2008-05-30,1.2520102998101252,1.2548875235052273
2008-06-02,1.2583655434238314,1.261575905132588
2008-06-03,1.2576183207940803,1.261299221894269
2008-06-04,1.2559122631212345,1.2595380971590113
2008-06-05,1.2568228177586989,1.259498368854945
2008-06-06,1.2739400437779231,1.2768816639850717
2008-06-09,1.2627379098013303,1.265694032701738
2008-06-10,1.251563855610278,1.2547946378700672
2008-06-11,1.264257143538099,1.2673532900596296
2008-06-12,1.2525336762791004,1.2556172003252144
2008-06-13,1.2505539881942025,1.2532671978669248
2008-06-16,1.2561674736030264,1.2584959511093414
2008-06-17,1.2599593116290744,1.2622382596234722
2008-06-18,1.2673725523084425,1.2696748271599896
2008-06-19,1.2628347255651287,1.2652573892692667
2008-06-20,1.2711774299194907,1.273900781660465
2008-06-23,1.2657793740965806,1.268479054251312
2008-06-24,1.2703625047859395,1.2732192319493294
2008-06-25,1.2720888724145016,1.274527643950999
